season,away_team,home_team,away_goals,home_goals,away_shots,home_shots,away_xg,home_xg,url,away_eng,home_eng,away_ev_goals,home_ev_goals
20242025,Air Force,Canisius,3.0,2.0,52.0,23.0,4.4,2.3,https://www.collegehockeynews.com/box/final/20250208/afa/cns/,0,0,2.0,2.0
20242025,American Int'l,Mercyhurst,4.0,1.0,30.0,18.0,2.2,1.8,https://www.collegehockeynews.com/box/final/20250208/aic/mrc/,1,0,1.0,1.0
20242025,Sacred Heart,Army,3.0,5.0,28.0,25.0,3.4,2.8,https://www.collegehockeynews.com/box/final/20250208/sac/arm/,0,0,3.0,2.0
20242025,Holy Cross,RIT,3.0,0.0,30.0,26.0,3.6,2.4,https://www.collegehockeynews.com/box/final/20250208/hcr/rit/,0,0,1.0,0.0
20242025,Robert Morris,Bentley,0.0,6.0,28.0,31.0,2.4,2.8,https://www.collegehockeynews.com/box/final/20250208/rmu/ben/,0,0,0.0,4.0
20242025,Denver,Arizona State,5.0,6.0,33.0,55.0,3.3,4.0,https://www.collegehockeynews.com/box/final/20250208/den/asu/,0,0,2.0,6.0
20242025,St. Cloud State,Western Michigan,1.0,6.0,26.0,38.0,2.1,2.8,https://www.collegehockeynews.com/box/final/20250208/stc/wmu/,0,0,1.0,5.0
20242025,Colorado College,North Dakota,1.0,3.0,25.0,27.0,2.9,2.5,https://www.collegehockeynews.com/box/final/20250208/cc_/ndk/,0,1,1.0,2.0
20242025,Minnesota-Duluth,Omaha,2.0,5.0,52.0,29.0,4.9,3.5,https://www.collegehockeynews.com/box/final/20250208/mnd/uno/,0,0,1.0,2.0
20242025,Bemidji State,Michigan Tech,6.0,5.0,34.0,26.0,3.0,3.7,https://www.collegehockeynews.com/box/final/20250208/bmj/mtu/,0,0,3.0,1.0
20242025,Northern Michigan,Lake Superior,3.0,2.0,30.0,44.0,2.3,3.4,https://www.collegehockeynews.com/box/final/20250208/nmu/lss/,0,0,1.0,1.0
20242025,Augustana,Minnesota State,1.0,2.0,29.0,19.0,2.8,2.2,https://www.collegehockeynews.com/box/final/20250208/aug/mns/,0,0,1.0,2.0
20242025,St. Thomas,Bowling Green,2.0,1.0,21.0,58.0,1.6,5.4,https://www.collegehockeynews.com/box/final/20250208/stt/bgs/,0,0,1.0,0.0
20242025,Alaska-Anchorage,Alaska,3.0,3.0,25.0,32.0,2.4,3.6,https://www.collegehockeynews.com/box/final/20250208/aka/akf/,0,0,2.0,2.0
20242025,Penn State,Wisconsin,6.0,2.0,22.0,41.0,2.6,5.1,https://www.collegehockeynews.com/box/final/20250208/psu/wis/,0,0,2.0,0.0
20242025,Ohio State,Notre Dame,5.0,1.0,30.0,42.0,3.7,3.0,https://www.collegehockeynews.com/box/final/20250208/osu/ndm/,0,0,4.0,1.0
20242025,Michigan State,Michigan,6.0,1.0,40.0,18.0,5.0,2.4,https://www.collegehockeynews.com/box/final/20250208/msu/mic/,0,0,3.0,1.0
20242025,Rensselaer,Colgate,0.0,4.0,31.0,39.0,4.2,3.4,https://www.collegehockeynews.com/box/final/20250208/ren/clg/,0,1,0.0,2.0
20242025,Union,Cornell,4.0,1.0,24.0,31.0,2.4,4.6,https://www.collegehockeynews.com/box/final/20250208/uni/cor/,1,0,2.0,1.0
20242025,St. Lawrence,Princeton,4.0,4.0,28.0,25.0,2.9,2.6,https://www.collegehockeynews.com/box/final/20250208/stl/prn/,0,0,3.0,2.0
20242025,Clarkson,Quinnipiac,3.0,2.0,17.0,32.0,1.6,3.7,https://www.collegehockeynews.com/box/final/20250208/clk/qui/,0,0,3.0,2.0
20242025,Yale,Brown,1.0,5.0,32.0,30.0,2.8,3.5,https://www.collegehockeynews.com/box/final/20250209/yal/brn/,0,0,1.0,2.0
20242025,Northeastern,Harvard,3.0,4.0,26.0,19.0,1.9,2.3,https://www.collegehockeynews.com/box/final/20250210/noe/har/,0,0,3.0,0.0
20242025,Boston University,Boston College,4.0,1.0,44.0,44.0,3.7,3.9,https://www.collegehockeynews.com/box/final/20250210/bu_/bc_/,1,0,3.0,1.0
20242025,Canisius,Niagara,2.0,6.0,38.0,39.0,3.9,4.1,https://www.collegehockeynews.com/box/final/20250211/cns/nia/,0,1,2.0,4.0
20242025,Alaska-Anchorage,Connecticut,2.0,5.0,29.0,32.0,1.9,2.0,https://www.collegehockeynews.com/box/final/20250212/aka/con/,0,1,2.0,2.0
20242025,Mercyhurst,Holy Cross,1.0,4.0,27.0,42.0,2.4,4.1,https://www.collegehockeynews.com/box/final/20250213/mrc/hcr/,0,1,1.0,3.0
20242025,Alaska-Anchorage,Long Island,1.0,6.0,12.0,45.0,2.5,4.6,https://www.collegehockeynews.com/box/final/20250214/aka/liu/,0,0,1.0,4.0
20242025,Alaska,Lindenwood,2.0,1.0,40.0,21.0,3.4,2.0,https://www.collegehockeynews.com/box/final/20250214/akf/lin/,0,0,2.0,0.0
20242025,Mercyhurst,Holy Cross,3.0,7.0,18.0,46.0,1.8,4.8,https://www.collegehockeynews.com/box/final/20250214/mrc/hcr/,0,1,3.0,5.0
20242025,Robert Morris,Niagara,4.0,3.0,35.0,44.0,4.4,4.3,https://www.collegehockeynews.com/box/final/20250214/rmu/nia/,0,0,2.0,2.0
20242025,Canisius,Bentley,3.0,4.0,21.0,35.0,1.7,3.5,https://www.collegehockeynews.com/box/final/20250214/cns/ben/,0,0,2.0,4.0
20242025,Army,Air Force,2.0,1.0,12.0,34.0,2.3,4.5,https://www.collegehockeynews.com/box/final/20250214/arm/afa/,0,0,2.0,1.0
20242025,American Int'l,RIT,0.0,3.0,22.0,30.0,2.4,2.7,https://www.collegehockeynews.com/box/final/20250214/aic/rit/,0,0,0.0,2.0
20242025,Cornell,Brown,6.0,1.0,31.0,18.0,3.2,1.3,https://www.collegehockeynews.com/box/final/20250214/cor/brn/,0,0,6.0,1.0
20242025,Dartmouth,Clarkson,1.0,4.0,13.0,25.0,2.9,2.7,https://www.collegehockeynews.com/box/final/20250214/dar/clk/,0,1,0.0,2.0
20242025,Princeton,Rensselaer,1.0,4.0,36.0,31.0,4.1,3.3,https://www.collegehockeynews.com/box/final/20250214/prn/ren/,0,1,1.0,2.0
20242025,Harvard,St. Lawrence,6.0,2.0,34.0,29.0,3.2,3.3,https://www.collegehockeynews.com/box/final/20250214/har/stl/,1,0,4.0,1.0
20242025,Quinnipiac,Union,7.0,2.0,28.0,20.0,2.2,1.7,https://www.collegehockeynews.com/box/final/20250214/qui/uni/,1,0,0.0,2.0
20242025,Colgate,Yale,4.0,5.0,27.0,22.0,2.4,2.8,https://www.collegehockeynews.com/box/final/20250214/clg/yal/,0,0,3.0,4.0
20242025,New Hampshire,Maine,1.0,1.0,24.0,18.0,3.5,3.8,https://www.collegehockeynews.com/box/final/20250214/unh/mne/,0,0,0.0,0.0
20242025,Vermont,Merrimack,4.0,2.0,32.0,29.0,2.8,2.5,https://www.collegehockeynews.com/box/final/20250214/ver/mer/,0,0,1.0,0.0
20242025,Mass.-Lowell,Northeastern,0.0,2.0,34.0,30.0,4.6,3.0,https://www.collegehockeynews.com/box/final/20250214/uml/noe/,0,0,0.0,1.0
20242025,Boston University,Providence,3.0,6.0,33.0,33.0,2.4,2.9,https://www.collegehockeynews.com/box/final/20250214/bu_/prv/,0,1,0.0,5.0
20242025,Massachusetts,Boston College,3.0,2.0,29.0,39.0,3.3,4.2,https://www.collegehockeynews.com/box/final/20250214/uma/bc_/,1,0,2.0,0.0
20242025,Miami,Colorado College,1.0,6.0,24.0,30.0,2.4,2.8,https://www.collegehockeynews.com/box/final/20250214/mia/cc_/,0,0,1.0,4.0
20242025,North Dakota,Denver,0.0,4.0,21.0,32.0,2.7,3.9,https://www.collegehockeynews.com/box/final/20250214/ndk/den/,0,1,0.0,3.0
20242025,Omaha,Western Michigan,4.0,5.0,27.0,40.0,2.5,2.6,https://www.collegehockeynews.com/box/final/20250214/uno/wmu/,0,0,2.0,4.0
20242025,Arizona State,Minnesota-Duluth,2.0,3.0,25.0,26.0,2.6,2.0,https://www.collegehockeynews.com/box/final/20250214/asu/mnd/,0,0,1.0,1.0
20242025,Minnesota,Michigan,2.0,3.0,36.0,32.0,3.9,4.2,https://www.collegehockeynews.com/box/final/20250214/min/mic/,0,0,2.0,2.0
20242025,Wisconsin,Ohio State,1.0,4.0,38.0,21.0,3.9,1.8,https://www.collegehockeynews.com/box/final/20250214/wis/osu/,0,1,1.0,2.0
20242025,Notre Dame,Penn State,3.0,5.0,27.0,37.0,3.0,3.5,https://www.collegehockeynews.com/box/final/20250214/ndm/psu/,0,1,2.0,1.0
20242025,Plymouth State,Stonehill,,,,,,,https://www.collegehockeynews.com/box/final/20250214/341/stn/,0,0,0.0,10.0
20242025,Lake Superior,Ferris State,2.0,3.0,36.0,30.0,3.3,2.9,https://www.collegehockeynews.com/box/final/20250214/lss/fsu/,0,0,1.0,2.0
20242025,Michigan Tech,Augustana,1.0,5.0,19.0,27.0,1.5,3.2,https://www.collegehockeynews.com/box/final/20250214/mtu/aug/,0,0,0.0,2.0
20242025,Alaska-Anchorage,Long Island,2.0,4.0,20.0,31.0,1.3,2.1,https://www.collegehockeynews.com/box/final/20250215/aka/liu/,0,1,2.0,1.0
20242025,Alaska,Lindenwood,2.0,5.0,41.0,22.0,3.6,2.0,https://www.collegehockeynews.com/box/final/20250215/akf/lin/,0,1,2.0,2.0
20242025,Canisius,Bentley,5.0,3.0,27.0,33.0,2.0,3.2,https://www.collegehockeynews.com/box/final/20250215/cns/ben/,1,0,2.0,1.0
20242025,Army,Air Force,4.0,4.0,28.0,28.0,3.4,3.4,https://www.collegehockeynews.com/box/final/20250215/arm/afa/,0,0,2.0,3.0
20242025,Niagara,Robert Morris,2.0,1.0,31.0,26.0,3.4,3.1,https://www.collegehockeynews.com/box/final/20250215/nia/rmu/,0,0,0.0,1.0
20242025,American Int'l,RIT,3.0,3.0,27.0,27.0,3.1,2.9,https://www.collegehockeynews.com/box/final/20250215/aic/rit/,0,0,2.0,3.0
20242025,Harvard,Clarkson,0.0,6.0,17.0,26.0,1.6,3.8,https://www.collegehockeynews.com/box/final/20250215/har/clk/,0,0,0.0,4.0
20242025,Princeton,Union,4.0,7.0,25.0,29.0,2.3,2.9,https://www.collegehockeynews.com/box/final/20250215/prn/uni/,0,1,3.0,4.0
20242025,Colgate,Brown,3.0,6.0,30.0,23.0,2.6,2.5,https://www.collegehockeynews.com/box/final/20250215/clg/brn/,0,0,2.0,6.0
20242025,Quinnipiac,Rensselaer,6.0,2.0,31.0,35.0,3.1,2.8,https://www.collegehockeynews.com/box/final/20250215/qui/ren/,0,0,3.0,2.0
20242025,Dartmouth,St. Lawrence,2.0,3.0,21.0,29.0,2.2,2.7,https://www.collegehockeynews.com/box/final/20250215/dar/stl/,0,0,2.0,2.0
20242025,Cornell,Yale,5.0,3.0,22.0,26.0,2.9,2.0,https://www.collegehockeynews.com/box/final/20250215/cor/yal/,0,0,4.0,3.0
20242025,Notre Dame,Penn State,2.0,3.0,38.0,28.0,4.1,2.5,https://www.collegehockeynews.com/box/final/20250215/ndm/psu/,0,0,0.0,2.0
20242025,Minnesota,Michigan,2.0,2.0,35.0,34.0,4.3,3.4,https://www.collegehockeynews.com/box/final/20250215/min/mic/,0,0,1.0,2.0
20242025,Wisconsin,Ohio State,2.0,4.0,30.0,20.0,4.0,2.4,https://www.collegehockeynews.com/box/final/20250215/wis/osu/,0,1,2.0,2.0
20242025,Miami,Colorado College,4.0,5.0,22.0,37.0,2.7,3.9,https://www.collegehockeynews.com/box/final/20250215/mia/cc_/,0,0,3.0,4.0
20242025,North Dakota,Denver,3.0,1.0,23.0,35.0,2.1,3.6,https://www.collegehockeynews.com/box/final/20250215/ndk/den/,0,0,1.0,0.0
20242025,Omaha,Western Michigan,1.0,6.0,17.0,43.0,1.6,3.5,https://www.collegehockeynews.com/box/final/20250215/uno/wmu/,0,0,1.0,6.0
20242025,Arizona State,Minnesota-Duluth,3.0,3.0,44.0,35.0,4.2,2.6,https://www.collegehockeynews.com/box/final/20250215/asu/mnd/,0,0,2.0,3.0
20242025,Northeastern,Mass.-Lowell,1.0,3.0,24.0,26.0,1.9,3.0,https://www.collegehockeynews.com/box/final/20250215/noe/uml/,0,1,1.0,1.0
20242025,Providence,Boston University,0.0,3.0,30.0,23.0,3.1,2.8,https://www.collegehockeynews.com/box/final/20250215/prv/bu_/,0,0,0.0,3.0
20242025,New Hampshire,Maine,2.0,5.0,24.0,33.0,3.1,3.1,https://www.collegehockeynews.com/box/final/20250215/unh/mne/,0,0,1.0,4.0
20242025,Boston College,Massachusetts,4.0,1.0,45.0,22.0,2.3,1.7,https://www.collegehockeynews.com/box/final/20250215/bc_/uma/,1,0,3.0,1.0
20242025,Vermont,Merrimack,3.0,4.0,36.0,29.0,2.9,2.7,https://www.collegehockeynews.com/box/final/20250215/ver/mer/,0,0,3.0,2.0
20242025,Lake Superior,Ferris State,5.0,3.0,46.0,53.0,4.0,4.3,https://www.collegehockeynews.com/box/final/20250215/lss/fsu/,0,0,4.0,1.0
20242025,Michigan Tech,Augustana,4.0,4.0,28.0,29.0,3.1,2.8,https://www.collegehockeynews.com/box/final/20250215/mtu/aug/,0,0,3.0,3.0
20242025,Sacred Heart,American Int'l,3.0,2.0,22.0,38.0,2.1,3.3,https://www.collegehockeynews.com/box/final/20250218/sac/aic/,0,0,3.0,0.0
20242025,Bentley,Holy Cross,3.0,0.0,31.0,37.0,2.8,4.3,https://www.collegehockeynews.com/box/final/20250220/ben/hcr/,1,0,1.0,0.0
20242025,Denver,Miami,5.0,1.0,33.0,19.0,2.8,2.0,https://www.collegehockeynews.com/box/final/20250221/den/mia/,0,0,3.0,0.0
20242025,Western Michigan,Arizona State,3.0,5.0,42.0,32.0,4.0,2.6,https://www.collegehockeynews.com/box/final/20250221/wmu/asu/,0,1,3.0,4.0
20242025,Minnesota-Duluth,North Dakota,2.0,4.0,32.0,34.0,2.7,3.9,https://www.collegehockeynews.com/box/final/20250221/mnd/ndk/,0,1,2.0,3.0
20242025,Colorado College,St. Cloud State,4.0,3.0,30.0,45.0,2.5,3.0,https://www.collegehockeynews.com/box/final/20250221/cc_/stc/,0,0,4.0,3.0
20242025,Penn State,Michigan State,2.0,2.0,33.0,38.0,3.1,3.5,https://www.collegehockeynews.com/box/final/20250221/psu/msu/,0,0,2.0,2.0
20242025,Ohio State,Minnesota,1.0,4.0,26.0,25.0,1.9,2.3,https://www.collegehockeynews.com/box/final/20250221/osu/min/,0,1,1.0,3.0
20242025,Notre Dame,Wisconsin,3.0,7.0,25.0,31.0,2.4,3.0,https://www.collegehockeynews.com/box/final/20250221/ndm/wis/,0,0,1.0,5.0
20242025,Bowling Green,Bemidji State,2.0,3.0,24.0,19.0,2.8,1.8,https://www.collegehockeynews.com/box/final/20250221/bgs/bmj/,0,0,1.0,1.0
20242025,Minnesota State,Lake Superior,4.0,0.0,41.0,32.0,3.7,2.5,https://www.collegehockeynews.com/box/final/20250221/mns/lss/,0,0,4.0,0.0
20242025,Ferris State,Michigan Tech,1.0,6.0,25.0,23.0,2.6,3.0,https://www.collegehockeynews.com/box/final/20250221/fsu/mtu/,0,0,1.0,3.0
20242025,St. Thomas,Northern Michigan,3.0,0.0,38.0,21.0,3.4,2.5,https://www.collegehockeynews.com/box/final/20250221/stt/nmu/,1,0,2.0,0.0
20242025,Niagara,Canisius,6.0,3.0,30.0,41.0,2.8,3.2,https://www.collegehockeynews.com/box/final/20250221/nia/cns/,1,0,5.0,3.0
20242025,Army,American Int'l,2.0,3.0,28.0,37.0,2.9,3.7,https://www.collegehockeynews.com/box/final/20250221/arm/aic/,0,0,0.0,2.0
20242025,Air Force,Robert Morris,4.0,2.0,39.0,21.0,3.5,2.1,https://www.collegehockeynews.com/box/final/20250221/afa/rmu/,0,0,4.0,2.0
20242025,Mercyhurst,RIT,2.0,3.0,31.0,32.0,3.3,3.1,https://www.collegehockeynews.com/box/final/20250221/mrc/rit/,0,0,2.0,2.0
20242025,St. Lawrence,Colgate,4.0,5.0,28.0,29.0,2.1,2.6,https://www.collegehockeynews.com/box/final/20250221/stl/clg/,0,0,3.0,5.0
20242025,Clarkson,Cornell,3.0,1.0,11.0,25.0,1.4,3.6,https://www.collegehockeynews.com/box/final/20250221/clk/cor/,1,0,2.0,1.0
20242025,Rensselaer,Dartmouth,2.0,1.0,12.0,42.0,1.2,4.9,https://www.collegehockeynews.com/box/final/20250221/ren/dar/,0,0,2.0,1.0
20242025,Union,Harvard,2.0,1.0,24.0,24.0,2.6,3.3,https://www.collegehockeynews.com/box/final/20250221/uni/har/,0,0,2.0,1.0
20242025,Brown,Princeton,3.0,2.0,18.0,28.0,1.7,2.2,https://www.collegehockeynews.com/box/final/20250221/brn/prn/,0,0,3.0,1.0
20242025,Yale,Quinnipiac,1.0,4.0,23.0,39.0,2.3,4.3,https://www.collegehockeynews.com/box/final/20250221/yal/qui/,0,0,0.0,3.0
20242025,Northeastern,Boston University,5.0,1.0,20.0,25.0,1.6,2.3,https://www.collegehockeynews.com/box/final/20250221/noe/bu_/,0,0,2.0,0.0
20242025,Massachusetts,New Hampshire,3.0,3.0,21.0,31.0,2.3,3.2,https://www.collegehockeynews.com/box/final/20250221/uma/unh/,0,0,2.0,2.0
20242025,Boston College,Vermont,6.0,3.0,34.0,32.0,2.3,2.3,https://www.collegehockeynews.com/box/final/20250221/bc_/ver/,1,0,3.0,1.0
20242025,Maine,Connecticut,2.0,3.0,34.0,45.0,3.4,4.1,https://www.collegehockeynews.com/box/final/20250221/mne/con/,0,0,0.0,2.0
20242025,Long Island,Stonehill,3.0,1.0,28.0,22.0,3.6,2.1,https://www.collegehockeynews.com/box/final/20250221/liu/stn/,0,0,2.0,0.0
20242025,Lindenwood,Alaska-Anchorage,6.0,4.0,28.0,22.0,2.4,1.0,https://www.collegehockeynews.com/box/final/20250221/lin/aka/,0,0,4.0,3.0
20242025,Alaska,Augustana,2.0,1.0,28.0,24.0,3.6,3.7,https://www.collegehockeynews.com/box/final/20250221/akf/aug/,0,0,1.0,1.0
20242025,American Int'l,Army,2.0,3.0,22.0,39.0,2.0,4.8,https://www.collegehockeynews.com/box/final/20250222/aic/arm/,0,0,1.0,3.0
20242025,Mercyhurst,RIT,3.0,6.0,29.0,27.0,2.7,2.2,https://www.collegehockeynews.com/box/final/20250222/mrc/rit/,0,1,1.0,4.0
20242025,Bentley,Sacred Heart,0.0,2.0,18.0,20.0,3.4,2.5,https://www.collegehockeynews.com/box/final/20250222/ben/sac/,0,0,0.0,1.0
20242025,Canisius,Niagara,6.0,2.0,39.0,28.0,3.4,3.5,https://www.collegehockeynews.com/box/final/20250222/cns/nia/,1,0,4.0,1.0
20242025,Air Force,Robert Morris,3.0,3.0,39.0,46.0,3.8,4.2,https://www.collegehockeynews.com/box/final/20250222/afa/rmu/,0,0,1.0,2.0
20242025,Western Michigan,Arizona State,4.0,3.0,41.0,36.0,3.4,2.8,https://www.collegehockeynews.com/box/final/20250222/wmu/asu/,0,0,3.0,3.0
20242025,Colorado College,St. Cloud State,2.0,4.0,44.0,20.0,3.3,2.4,https://www.collegehockeynews.com/box/final/20250222/cc_/stc/,0,0,2.0,4.0
20242025,Denver,Miami,5.0,2.0,31.0,23.0,2.6,2.9,https://www.collegehockeynews.com/box/final/20250222/den/mia/,1,0,4.0,1.0
20242025,Minnesota-Duluth,North Dakota,1.0,6.0,28.0,28.0,2.9,2.3,https://www.collegehockeynews.com/box/final/20250222/mnd/ndk/,0,0,0.0,0.0
20242025,Ohio State,Minnesota,3.0,6.0,19.0,40.0,1.4,4.5,https://www.collegehockeynews.com/box/final/20250222/osu/min/,0,2,3.0,3.0
20242025,Penn State,Michigan State,3.0,2.0,24.0,44.0,1.9,5.6,https://www.collegehockeynews.com/box/final/20250222/psu/msu/,0,0,2.0,0.0
20242025,Notre Dame,Wisconsin,6.0,1.0,24.0,32.0,2.0,3.8,https://www.collegehockeynews.com/box/final/20250222/ndm/wis/,0,0,3.0,1.0
20242025,Long Island,Stonehill,1.0,2.0,25.0,30.0,3.3,2.5,https://www.collegehockeynews.com/box/final/20250222/liu/stn/,0,0,1.0,1.0
20242025,Alaska,Augustana,5.0,3.0,28.0,28.0,3.3,3.1,https://www.collegehockeynews.com/box/final/20250222/akf/aug/,0,0,3.0,2.0
20242025,Lindenwood,Alaska-Anchorage,0.0,1.0,22.0,24.0,1.8,1.9,https://www.collegehockeynews.com/box/final/20250222/lin/aka/,0,0,0.0,0.0
20242025,St. Lawrence,Cornell,0.0,6.0,13.0,31.0,1.3,3.4,https://www.collegehockeynews.com/box/final/20250222/stl/cor/,0,0,0.0,4.0
20242025,Clarkson,Colgate,5.0,3.0,37.0,35.0,3.6,4.4,https://www.collegehockeynews.com/box/final/20250222/clk/clg/,0,0,3.0,2.0
20242025,Union,Dartmouth,1.0,2.0,19.0,24.0,2.1,2.6,https://www.collegehockeynews.com/box/final/20250222/uni/dar/,0,0,1.0,2.0
20242025,Rensselaer,Harvard,2.0,3.0,29.0,38.0,3.5,5.0,https://www.collegehockeynews.com/box/final/20250222/ren/har/,0,0,1.0,2.0
20242025,Yale,Princeton,2.0,2.0,19.0,35.0,1.9,2.8,https://www.collegehockeynews.com/box/final/20250222/yal/prn/,0,0,2.0,2.0
20242025,Brown,Quinnipiac,0.0,4.0,23.0,37.0,2.1,4.0,https://www.collegehockeynews.com/box/final/20250222/brn/qui/,0,0,0.0,1.0
20242025,Mass.-Lowell,Providence,2.0,4.0,19.0,29.0,1.3,3.5,https://www.collegehockeynews.com/box/final/20250222/uml/prv/,0,1,1.0,3.0
20242025,New Hampshire,Massachusetts,1.0,3.0,36.0,19.0,2.2,2.2,https://www.collegehockeynews.com/box/final/20250222/unh/uma/,0,1,1.0,2.0
20242025,Boston University,Northeastern,3.0,1.0,29.0,29.0,3.9,3.4,https://www.collegehockeynews.com/box/final/20250222/bu_/noe/,0,0,2.0,1.0
20242025,Boston College,Vermont,4.0,1.0,18.0,33.0,1.6,2.2,https://www.collegehockeynews.com/box/final/20250222/bc_/ver/,0,0,2.0,0.0
20242025,Minnesota State,Lake Superior,4.0,1.0,32.0,32.0,2.2,2.2,https://www.collegehockeynews.com/box/final/20250222/mns/lss/,0,0,3.0,1.0
20242025,Ferris State,Michigan Tech,3.0,2.0,25.0,29.0,1.9,2.5,https://www.collegehockeynews.com/box/final/20250222/fsu/mtu/,0,0,2.0,2.0
20242025,St. Thomas,Northern Michigan,4.0,3.0,34.0,24.0,4.1,2.7,https://www.collegehockeynews.com/box/final/20250222/stt/nmu/,0,0,3.0,2.0
20242025,Bowling Green,Bemidji State,1.0,2.0,23.0,33.0,3.4,3.1,https://www.collegehockeynews.com/box/final/20250222/bgs/bmj/,0,0,1.0,1.0
20242025,American Int'l,Holy Cross,1.0,3.0,25.0,43.0,2.8,5.6,https://www.collegehockeynews.com/box/final/20250224/aic/hcr/,0,0,1.0,2.0
20242025,Boston University,Connecticut,2.0,2.0,26.0,27.0,2.9,3.4,https://www.collegehockeynews.com/box/final/20250225/bu_/con/,0,0,1.0,1.0
20242025,Mass.-Lowell,Massachusetts,2.0,2.0,24.0,31.0,2.2,2.7,https://www.collegehockeynews.com/box/final/20250227/uml/uma/,0,0,2.0,1.0
20242025,Michigan,Ohio State,1.0,2.0,27.0,25.0,2.8,2.4,https://www.collegehockeynews.com/box/final/20250227/mic/osu/,0,0,1.0,1.0
20242025,Michigan,Ohio State,4.0,3.0,32.0,24.0,2.9,1.8,https://www.collegehockeynews.com/box/final/20250228/mic/osu/,0,0,3.0,1.0
20242025,Michigan State,Notre Dame,5.0,2.0,38.0,24.0,3.1,2.5,https://www.collegehockeynews.com/box/final/20250228/msu/ndm/,1,0,3.0,1.0
20242025,Minnesota,Penn State,3.0,4.0,34.0,32.0,4.2,3.9,https://www.collegehockeynews.com/box/final/20250228/min/psu/,0,0,2.0,3.0
20242025,Dartmouth,Brown,4.0,2.0,24.0,25.0,2.5,2.7,https://www.collegehockeynews.com/box/final/20250228/dar/brn/,1,0,2.0,2.0
20242025,Quinnipiac,Clarkson,3.0,4.0,26.0,12.0,3.1,2.2,https://www.collegehockeynews.com/box/final/20250228/qui/clk/,0,0,1.0,3.0
20242025,Colgate,Rensselaer,4.0,3.0,44.0,32.0,3.6,2.3,https://www.collegehockeynews.com/box/final/20250228/clg/ren/,0,0,2.0,2.0
20242025,Princeton,St. Lawrence,4.0,2.0,28.0,33.0,2.7,3.1,https://www.collegehockeynews.com/box/final/20250228/prn/stl/,0,0,3.0,1.0
20242025,Cornell,Union,1.0,4.0,20.0,17.0,2.5,1.4,https://www.collegehockeynews.com/box/final/20250228/cor/uni/,0,0,1.0,3.0
20242025,Harvard,Yale,4.0,3.0,26.0,24.0,2.8,1.8,https://www.collegehockeynews.com/box/final/20250228/har/yal/,0,0,1.0,1.0
20242025,Northeastern,Connecticut,2.0,5.0,30.0,33.0,3.0,2.5,https://www.collegehockeynews.com/box/final/20250228/noe/con/,0,1,2.0,3.0
20242025,Vermont,Maine,1.0,4.0,27.0,38.0,3.1,3.8,https://www.collegehockeynews.com/box/final/20250228/ver/mne/,0,0,0.0,2.0
20242025,Merrimack,Providence,2.0,3.0,31.0,32.0,2.9,3.6,https://www.collegehockeynews.com/box/final/20250228/mer/prv/,0,0,2.0,1.0
20242025,New Hampshire,Boston College,1.0,4.0,26.0,19.0,2.5,2.9,https://www.collegehockeynews.com/box/final/20250228/unh/bc_/,0,1,1.0,2.0
20242025,St. Cloud State,Denver,1.0,3.0,21.0,41.0,2.1,3.7,https://www.collegehockeynews.com/box/final/20250228/stc/den/,0,0,1.0,2.0
20242025,North Dakota,Western Michigan,4.0,6.0,22.0,33.0,1.9,2.5,https://www.collegehockeynews.com/box/final/20250228/ndk/wmu/,0,1,3.0,3.0
20242025,Miami,Minnesota-Duluth,2.0,3.0,27.0,41.0,2.0,3.3,https://www.collegehockeynews.com/box/final/20250228/mia/mnd/,0,0,2.0,2.0
20242025,Arizona State,Omaha,4.0,1.0,39.0,33.0,3.0,2.6,https://www.collegehockeynews.com/box/final/20250228/asu/uno/,0,0,3.0,0.0
20242025,RIT,American Int'l,1.0,2.0,32.0,35.0,3.3,2.4,https://www.collegehockeynews.com/box/final/20250228/rit/aic/,0,0,1.0,2.0
20242025,Lake Superior,Bowling Green,4.0,3.0,22.0,42.0,1.5,3.5,https://www.collegehockeynews.com/box/final/20250228/lss/bgs/,0,0,2.0,1.0
20242025,Northern Michigan,Ferris State,1.0,5.0,38.0,31.0,3.1,3.3,https://www.collegehockeynews.com/box/final/20250228/nmu/fsu/,0,0,1.0,5.0
20242025,Bemidji State,Minnesota State,1.0,1.0,27.0,33.0,2.1,3.6,https://www.collegehockeynews.com/box/final/20250228/bmj/mns/,0,0,0.0,1.0
20242025,Michigan Tech,St. Thomas,3.0,4.0,39.0,20.0,3.4,2.1,https://www.collegehockeynews.com/box/final/20250228/mtu/stt/,0,0,0.0,4.0
20242025,Alaska,Long Island,2.0,4.0,16.0,27.0,2.4,2.0,https://www.collegehockeynews.com/box/final/20250228/akf/liu/,0,1,1.0,1.0
20242025,Colgate,Union,5.0,1.0,40.0,29.0,3.9,2.4,https://www.collegehockeynews.com/box/final/20250301/clg/uni/,1,0,3.0,0.0
20242025,Harvard,Brown,3.0,3.0,21.0,31.0,2.2,3.5,https://www.collegehockeynews.com/box/final/20250301/har/brn/,0,0,2.0,1.0
20242025,Princeton,Clarkson,4.0,3.0,20.0,28.0,2.5,2.5,https://www.collegehockeynews.com/box/final/20250301/prn/clk/,0,0,2.0,1.0
20242025,Cornell,Rensselaer,6.0,0.0,40.0,21.0,4.1,1.2,https://www.collegehockeynews.com/box/final/20250301/cor/ren/,0,0,6.0,0.0
