Day,Date,Time,Visitor_Team,Visitor_Score,Location_Indicator,Home_Team,Home_Score,OT_Info,Notes,Type,Is_Final,Is_Neutral,Is_Exhibition,Is_OT,Season
Fri.,2023-09-29,7:45 ET,Northeastern,6,@,LIU,0,,,nc,True,False,False,False,20232024
Fri.,2023-09-29,4:00 ET,St. Michael's,2,@,Sacred Heart,5,,,nc,True,False,False,False,20232024
Fri.,2023-09-29,1:00 CT,Franklin Pierce,2,@,St. Thomas,7,,,nc,True,False,False,False,20232024
Sat.,2023-09-30,3:00 ET,Boston University,5,@,McGill,2,,,ex,True,False,True,False,20232024
Sat.,2023-09-30,6:00 ET,Ottawa,1,@,Cornell,2,,,ex,True,False,True,False,20232024
Sat.,2023-09-30,2:00 ET,Connecticut,1,@,Penn State,1,OT,,nc,True,False,False,True,20232024
Sat.,2023-09-30,3:00 ET,Mercyhurst,5,@,St. Lawrence,6,OT,,nc,True,False,False,True,20232024
Sat.,2023-09-30,3:00 ET,Robert Morris,3,@,Union,2,OT,,nc,True,False,False,True,20232024
Sat.,2023-09-30,3:00 ET,Boston College,2,@,Clarkson,4,,,nc,True,False,False,False,20232024
Sat.,2023-09-30,3:00 ET,Maine,1,@,Quinnipiac,5,,,nc,True,False,False,False,20232024
Sat.,2023-09-30,3:00 ET,Stonehill,0,@,RPI,7,,,nc,True,False,False,False,20232024
Sat.,2023-09-30,,Ohio State,3,@,Colgate,2,OT,,nc,True,False,False,True,20232024
Sat.,2023-09-30,1:15 ET,Syracuse,3,@,Post,2,,,nc,True,False,False,False,20232024
Sat.,2023-09-30,6:40 ET,RIT,5,@,Assumption,1,,,nc,True,False,False,False,20232024
Sat.,2023-09-30,7:30 ET,Northeastern,2,@,LIU,0,,,nc,True,False,False,False,20232024
Sat.,2023-09-30,3:00 ET,New Hampshire,6,@,Saint Anselm,1,,,nc,True,False,False,False,20232024
Sat.,2023-09-30,7:00 CT,Franklin Pierce,2,@,St. Thomas,5,,,nc,True,False,False,False,20232024
Sun.,2023-10-01,4:00 ET,McGill,0,@,Vermont,6,,,ex,True,False,True,False,20232024
Sun.,2023-10-01,2:00 ET,St. Michael's,2,@,New Hampshire,4,,,nc,True,False,False,False,20232024
Thu.,2023-10-05,7:00 CT,Boston College,3,@,Wisconsin,5,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,6:00 ET,McGill,0,@,Harvard,4,,,ex,True,False,True,False,20232024
Fri.,2023-10-06,6:00 ET,Northeastern,4,@,Boston University,1,,,he,True,False,False,False,20232024
Fri.,2023-10-06,6:00 ET,Merrimack,2,@,Syracuse,1,OT,,nc,True,False,False,True,20232024
Fri.,2023-10-06,6:00 ET,Minnesota,3,@,RIT,0,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,6:00 ET,St. Cloud State,0,@,Mercyhurst,2,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,6:00 ET,Penn State,2,@,Colgate,6,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,6:00 ET,Providence,2,@,St. Lawrence,7,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,6:00 ET,Holy Cross,2,@,Union,3,OT,,nc,True,False,False,True,20232024
Fri.,2023-10-06,6:00 ET,Clarkson,4,@,Vermont,2,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,6:00 ET,Quinnipiac,3,@,New Hampshire,2,OT,,nc,True,False,False,True,20232024
Fri.,2023-10-06,5:00 ET,Maine,7,@,Stonehill,0,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,7:00 ET,Minnesota State,9,@,Sacred Heart,0,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,6:00 CT,Lindenwood,3,@,St. Thomas,4,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,6:00 CT,RPI,1,@,Bemidji State,1,OT,,nc,True,False,False,True,20232024
Fri.,2023-10-06,7:00 CT,Boston College,2,@,Wisconsin,12,,,nc,True,False,False,False,20232024
Fri.,2023-10-06,6:00 CT,LIU,0,@,Minnesota Duluth,6,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,3:00 ET,McGill,0,@,Yale,6,,,ex,True,False,True,False,20232024
Sat.,2023-10-07,1:30 ET,Boston University,0,@,Northeastern,2,,,he,True,False,False,False,20232024
Sat.,2023-10-07,3:00 ET,Merrimack,4,@,Syracuse,0,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,2:00 ET,Saint Anselm,1,@,Robert Morris,6,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,2:00 ET,St. Cloud State,1,@,Mercyhurst,0,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,6:00 ET,Minnesota,5,@,RIT,1,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,2:00 ET,Penn State,2,@,Colgate,3,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,6:00 ET,Holy Cross,3,@,Union,4,OT,,nc,True,False,False,True,20232024
Sat.,2023-10-07,2:00 ET,Providence,0,@,St. Lawrence,2,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,3:00 ET,Clarkson,2,@,Vermont,2,OT,,nc,True,False,False,True,20232024
Sat.,2023-10-07,2:00 ET,Quinnipiac,4,@,New Hampshire,1,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,1:00 ET,Maine,7,@,Stonehill,1,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,7:00 ET,Minnesota State,7,@,Sacred Heart,1,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,6:00 CT,Lindenwood,2,@,St. Thomas,7,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,3:00 CT,RPI,3,@,Bemidji State,1,,,nc,True,False,False,False,20232024
Sat.,2023-10-07,3:00 CT,LIU,0,@,Minnesota Duluth,4,,,nc,True,False,False,False,20232024
Sun.,2023-10-08,1:00 ET,McGill,0,@,Brown,2,,,ex,True,False,True,False,20232024
Sun.,2023-10-08,12:00 ET,Saint Anselm,4,@,Robert Morris,6,,,nc,True,False,False,False,20232024
Tue.,2023-10-10,7:00 ET,Assumption,2,@,Dartmouth,3,,,nc,True,False,False,False,20232024
Thu.,2023-10-12,7:00 CT,Minnesota State,0,@,Wisconsin,6,,,wc,True,False,False,False,20232024
Fri.,2023-10-13,6:00 ET,Harvard,2,@,Dartmouth,4,,,ec,True,False,False,False,20232024
Fri.,2023-10-13,2:00 ET,Connecticut,3,@,Boston College,4,OT,,he,True,False,False,True,20232024
Fri.,2023-10-13,6:00 ET,Northeastern,0,@,Merrimack,1,,,he,True,False,False,False,20232024
Fri.,2023-10-13,2:00 ET,New Hampshire,3,@,Maine,2,,,he,True,False,False,False,20232024
Fri.,2023-10-13,7:00 ET,Assumption,3,@,Saint Anselm,3,OT,,new,True,False,False,True,20232024
Fri.,2023-10-13,7:00 ET,Franklin Pierce,1,@,St. Michael's,0,,,new,True,False,False,False,20232024
Fri.,2023-10-13,5:00 ET,Post,3,@,Stonehill,2,,,new,True,False,False,False,20232024
Fri.,2023-10-13,2:00 ET,LIU,3,@,Sacred Heart,1,,,new,True,False,False,False,20232024
Fri.,2023-10-13,2:00 ET,Union,1,@,RIT,4,,,nc,True,False,False,False,20232024
Fri.,2023-10-13,6:00 ET,Syracuse,2,@,RPI,6,,,nc,True,False,False,False,20232024
Fri.,2023-10-13,6:00 ET,Mercyhurst,0,@,Colgate,7,,,nc,True,False,False,False,20232024
Fri.,2023-10-13,6:00 ET,Robert Morris,2,@,Princeton,6,,,nc,True,False,False,False,20232024
Fri.,2023-10-13,6:00 ET,Penn State,1,@,Cornell,4,,,nc,True,False,False,False,20232024
Fri.,2023-10-13,6:00 ET,Providence,1,@,Quinnipiac,4,,,nc,True,False,False,False,20232024
Fri.,2023-10-13,6:00 ET,Holy Cross,3,@,Brown,4,OT,,nc,True,False,False,True,20232024
Fri.,2023-10-13,5:00 ET,St. Lawrence,2,@,Vermont,6,,,nc,True,False,False,False,20232024
Fri.,2023-10-13,4:00 CT,Minnesota,8,vs,St. Thomas,0,,,wc,True,True,False,False,20232024
Fri.,2023-10-13,7:00 CT,Minnesota State,0,@,Wisconsin,9,,,wc,True,False,False,False,20232024
Fri.,2023-10-13,6:00 CT,Bemidji State,2,@,St. Cloud State,5,,,wc,True,False,False,False,20232024
Fri.,2023-10-13,3:00 CT,Ohio State,5,@,Minnesota Duluth,2,,,wc,True,False,False,False,20232024
Sat.,2023-10-14,2:00 ET,Boston College,2,@,Connecticut,1,,,he,True,False,False,False,20232024
Sat.,2023-10-14,7:00 ET,Merrimack,3,@,New Hampshire,3,OT,,he,True,False,False,True,20232024
Sat.,2023-10-14,3:00 ET,Franklin Pierce,11,@,St. Michael's,0,,,new,True,False,False,False,20232024
Sat.,2023-10-14,6:00 ET,Assumption,3,@,Saint Anselm,7,,,new,True,False,False,False,20232024
Sat.,2023-10-14,1:00 ET,Post,0,@,Stonehill,4,,,new,True,False,False,False,20232024
Sat.,2023-10-14,7:15 ET,Sacred Heart,1,@,LIU,3,,,new,True,False,False,False,20232024
Sat.,2023-10-14,12:00 ET,Union,1,@,RIT,2,,,nc,True,False,False,False,20232024
Sat.,2023-10-14,4:00 ET,RPI,2,@,Syracuse,3,,,nc,True,False,False,False,20232024
Sat.,2023-10-14,3:00 ET,Mercyhurst,1,@,Colgate,5,,,nc,True,False,False,False,20232024
Sat.,2023-10-14,3:00 ET,Penn State,2,@,Cornell,5,,,nc,True,False,False,False,20232024
Sat.,2023-10-14,1:00 ET,Robert Morris,0,@,Princeton,4,,,nc,True,False,False,False,20232024
Sat.,2023-10-14,3:00 ET,Vermont,0,@,St. Lawrence,3,,,nc,True,False,False,False,20232024
Sat.,2023-10-14,7:00 ET,Brown,1,@,Holy Cross,2,OT,,nc,True,False,False,True,20232024
Sat.,2023-10-14,3:00 ET,Quinnipiac,2,@,Providence,1,OT,,nc,True,False,False,True,20232024
Sat.,2023-10-14,4:00 CT,Minnesota,4,@,St. Thomas,0,,,wc,True,False,False,False,20232024
Sat.,2023-10-14,3:00 CT,Bemidji State,0,@,St. Cloud State,3,,,wc,True,False,False,False,20232024
Sat.,2023-10-14,3:00 CT,Ohio State,2,@,Minnesota Duluth,0,,,wc,True,False,False,False,20232024
Tue.,2023-10-17,7:00 ET,Syracuse,0,@,Cornell,7,,,nc,True,False,False,False,20232024
Tue.,2023-10-17,7:00 CT,St. Cloud State,1,@,Minnesota,2,,,wc,True,False,False,False,20232024
Thu.,2023-10-19,6:00 ET,RIT,1,@,St. Lawrence,2,,,nc,True,False,False,False,20232024
Fri.,2023-10-20,6:00 ET,Yale,3,@,Princeton,0,,,ec,True,False,False,False,20232024
Fri.,2023-10-20,6:00 ET,RPI,5,@,Dartmouth,4,OT,,ec,True,False,False,True,20232024
Fri.,2023-10-20,6:00 ET,Union,3,@,Harvard,1,,,ec,True,False,False,False,20232024
Fri.,2023-10-20,6:00 ET,Brown,0,@,Quinnipiac,1,,,ec,True,False,False,False,20232024
Fri.,2023-10-20,12:00 ET,Maine,4,@,Providence,3,,,he,True,False,False,False,20232024
Fri.,2023-10-20,2:00 ET,Vermont,4,@,Merrimack,2,,,he,True,False,False,False,20232024
Fri.,2023-10-20,6:00 ET,New Hampshire,2,@,Connecticut,0,,,he,True,False,False,False,20232024
Fri.,2023-10-20,7:00 ET,Boston College,2,@,Holy Cross,1,,,he,True,False,False,False,20232024
Fri.,2023-10-20,4:00 ET,St. Cloud State,2,vs,Northeastern,0,,,nc,True,True,False,False,20232024
Fri.,2023-10-20,7:00 ET,Lindenwood,4,@,Sacred Heart,2,,,nc,True,False,False,False,20232024
Fri.,2023-10-20,6:00 ET,Stonehill,2,@,Saint Anselm,4,,,new,True,False,False,False,20232024
Fri.,2023-10-20,6:00 ET,Cornell,3,@,Mercyhurst,3,OT,,nc,True,False,False,True,20232024
Fri.,2023-10-20,3:00 ET,Clarkson,5,@,Robert Morris,1,,,nc,True,False,False,False,20232024
Fri.,2023-10-20,6:00 ET,Syracuse,4,@,Boston University,4,OT,,nc,True,False,False,True,20232024
Fri.,2023-10-20,7:00 CT,Bemidji State,0,@,Wisconsin,4,,,wc,True,False,False,False,20232024
Fri.,2023-10-20,3:00 CT,Ohio State,6,@,St. Thomas,2,,,wc,True,False,False,False,20232024
Fri.,2023-10-20,3:00 CT,Minnesota Duluth,3,@,Minnesota State,1,,,wc,True,False,False,False,20232024
Sat.,2023-10-21,6:00 ET,Brown,0,@,Princeton,3,,,ec,True,False,False,False,20232024
Sat.,2023-10-21,3:00 ET,Yale,3,@,Quinnipiac,6,,,ec,True,False,False,False,20232024
Sat.,2023-10-21,3:00 ET,Union,1,@,Dartmouth,1,OT,,ec,True,False,False,True,20232024
Sat.,2023-10-21,3:00 ET,RPI,5,@,Harvard,4,OT,,ec,True,False,False,True,20232024
Sat.,2023-10-21,2:00 ET,Maine,2,@,Providence,3,,,he,True,False,False,False,20232024
Sat.,2023-10-21,3:00 ET,New Hampshire,0,@,Connecticut,4,,,he,True,False,False,False,20232024
Sat.,2023-10-21,2:00 ET,Holy Cross,2,@,Boston College,2,OT,,he,True,False,False,True,20232024
Sat.,2023-10-21,4:00 ET,Vermont,4,@,Merrimack,2,,,he,True,False,False,False,20232024
Sat.,2023-10-21,2:00/5:00 ET,Northeastern,4,@,Sacred Heart,1,,,nc,True,False,False,False,20232024
Sat.,2023-10-21,2:00/5:00 ET,Lindenwood,0,vs,St. Cloud State,5,,,nc,True,True,False,False,20232024
Sat.,2023-10-21,1:00 ET,Saint Anselm,0,@,Stonehill,4,,,new,True,False,False,False,20232024
Sat.,2023-10-21,7:10 ET,Post,4,@,Assumption,5,OT,,new,True,False,False,True,20232024
Sat.,2023-10-21,2:00 ET,Cornell,3,@,Mercyhurst,1,,,nc,True,False,False,False,20232024
Sat.,2023-10-21,1:00 ET,Clarkson,2,@,Robert Morris,1,,,nc,True,False,False,False,20232024
Sat.,2023-10-21,3:00 ET,Syracuse,1,@,Boston University,6,,,nc,True,False,False,False,20232024
Sat.,2023-10-21,2:00 CT,Bemidji State,1,@,Wisconsin,8,,,wc,True,False,False,False,20232024
Sat.,2023-10-21,2:00 CT,Ohio State,7,@,St. Thomas,1,,,wc,True,False,False,False,20232024
Sat.,2023-10-21,2:00 CT,Minnesota Duluth,4,@,Minnesota State,1,,,wc,True,False,False,False,20232024
Fri.,2023-10-27,6:00 ET,Robert Morris,2,@,Mercyhurst,9,,,ch,True,False,False,False,20232024
Fri.,2023-10-27,5:00 ET,Lindenwood,6,@,RIT,3,,,ch,True,False,False,False,20232024
Fri.,2023-10-27,4:00 ET,Dartmouth,1,@,Brown,7,,,ec,True,False,False,False,20232024
Fri.,2023-10-27,3:00 ET,Princeton,2,@,St. Lawrence,7,,,ec,True,False,False,False,20232024
Fri.,2023-10-27,6:00 ET,Cornell,4,@,Union,2,,,ec,True,False,False,False,20232024
Fri.,2023-10-27,6:00 ET,Harvard,1,@,Yale,2,,,ec,True,False,False,False,20232024
Fri.,2023-10-27,3:00 ET,Quinnipiac,1,@,Clarkson,3,,,ec,True,False,False,False,20232024
Fri.,2023-10-27,6:00 ET,Colgate,4,@,RPI,3,,,ec,True,False,False,False,20232024
Fri.,2023-10-27,7:00 ET,Holy Cross,1,@,Northeastern,0,OT,,he,True,False,False,True,20232024
Fri.,2023-10-27,4:00 ET,New Hampshire,3,@,Vermont,6,,,he,True,False,False,False,20232024
Fri.,2023-10-27,2:00 ET,Merrimack,0,@,Boston College,3,,,he,True,False,False,False,20232024
Fri.,2023-10-27,6:00 ET,Providence,1,@,Connecticut,6,,,he,True,False,False,False,20232024
Fri.,2023-10-27,3:30 ET,St. Michael's,1,@,Post,3,,,new,True,False,False,False,20232024
Fri.,2023-10-27,4:00 ET,Sacred Heart,3,@,Saint Anselm,5,,,new,True,False,False,False,20232024
Fri.,2023-10-27,7:00 ET,LIU,3,@,Franklin Pierce,1,,,new,True,False,False,False,20232024
Fri.,2023-10-27,7:00 ET,Stonehill,5,@,Assumption,1,,,new,True,False,False,False,20232024
Fri.,2023-10-27,7:00 CT,Minnesota Duluth,2,@,Bemidji State,1,,,wc,True,False,False,False,20232024
Fri.,2023-10-27,6:00 CT,Wisconsin,5,@,St. Thomas,3,,,wc,True,False,False,False,20232024
Fri.,2023-10-27,6:00 CT,St. Cloud State,3,@,Minnesota State,1,,,wc,True,False,False,False,20232024
Fri.,2023-10-27,6:00 ET,Minnesota,3,@,Ohio State,4,OT,,wc,True,False,False,True,20232024
Sat.,2023-10-28,1:00 ET,Lindenwood,2,@,RIT,6,,,ch,True,False,False,False,20232024
Sat.,2023-10-28,1:00 ET,Penn State,4,@,Syracuse,2,,,ch,True,False,False,False,20232024
Sat.,2023-10-28,2:00 ET,Robert Morris,3,@,Mercyhurst,2,,,ch,True,False,False,False,20232024
Sat.,2023-10-28,5:00 ET,Harvard,1,@,Brown,2,,,ec,True,False,False,False,20232024
Sat.,2023-10-28,3:00 ET,Dartmouth,0,@,Yale,8,,,ec,True,False,False,False,20232024
Sat.,2023-10-28,3:00 ET,Cornell,2,@,RPI,1,,,ec,True,False,False,False,20232024
Sat.,2023-10-28,3:00 ET,Quinnipiac,1,@,St. Lawrence,4,,,ec,True,False,False,False,20232024
Sat.,2023-10-28,3:00 ET,Princeton,0,@,Clarkson,1,,,ec,True,False,False,False,20232024
Sat.,2023-10-28,3:00 ET,Colgate,4,@,Union,0,,,ec,True,False,False,False,20232024
Sat.,2023-10-28,4:00 ET,Boston College,3,@,Merrimack,2,OT,,he,True,False,False,True,20232024
Sat.,2023-10-28,4:00 ET,Boston University,4,@,Maine,3,,,he,True,False,False,False,20232024
Sat.,2023-10-28,3:00 ET,Northeastern,4,@,Holy Cross,2,,,he,True,False,False,False,20232024
Sat.,2023-10-28,4:00 ET,New Hampshire,1,@,Vermont,2,OT,,he,True,False,False,True,20232024
Sat.,2023-10-28,3:00 ET,Sacred Heart,1,@,Saint Anselm,5,,,new,True,False,False,False,20232024
Sat.,2023-10-28,1:15 ET,St. Michael's,0,@,Post,1,,,new,True,False,False,False,20232024
Sat.,2023-10-28,3:00 ET,LIU,4,@,Franklin Pierce,1,,,new,True,False,False,False,20232024
Sat.,2023-10-28,1:00 ET,Assumption,1,@,Stonehill,3,,,new,True,False,False,False,20232024
Sat.,2023-10-28,2:00 CT,Minnesota Duluth,6,@,Bemidji State,0,,,wc,True,False,False,False,20232024
Sat.,2023-10-28,3:00 ET,Minnesota,5,@,Ohio State,6,,,wc,True,False,False,False,20232024
Sat.,2023-10-28,3:00 CT,St. Cloud State,2,@,Minnesota State,0,,,wc,True,False,False,False,20232024
Sat.,2023-10-28,5:00 CT,Wisconsin,3,@,St. Thomas,0,,,wc,True,False,False,False,20232024
Sun.,2023-10-29,1:00 ET,Penn State,6,@,Syracuse,2,,,ch,True,False,False,False,20232024
Fri.,2023-11-03,6:00 CT,Penn State,4,@,Lindenwood,2,,,ch,True,False,False,False,20232024
Fri.,2023-11-03,7:00 ET,Syracuse,2,@,Robert Morris,4,,,ch,True,False,False,False,20232024
Fri.,2023-11-03,6:00 ET,Mercyhurst,3,@,RIT,1,,,ch,True,False,False,False,20232024
Fri.,2023-11-03,6:00 ET,Yale,1,@,Cornell,6,,,ec,True,False,False,False,20232024
Fri.,2023-11-03,6:00 ET,St. Lawrence,4,@,RPI,1,,,ec,True,False,False,False,20232024
Fri.,2023-11-03,6:00 ET,Dartmouth,2,@,Quinnipiac,3,,,ec,True,False,False,False,20232024
Fri.,2023-11-03,6:00 ET,Brown,2,@,Colgate,4,,,ec,True,False,False,False,20232024
Fri.,2023-11-03,6:00 ET,Harvard,1,@,Princeton,1,OT,,ec,True,False,False,True,20232024
Fri.,2023-11-03,3:00 ET,Clarkson,4,@,Union,1,,,ec,True,False,False,False,20232024
Fri.,2023-11-03,6:00 ET,Vermont,2,@,Holy Cross,3,OT,,he,True,False,False,True,20232024
Fri.,2023-11-03,2:00 ET,Maine,4,@,Boston College,3,,,he,True,False,False,False,20232024
Fri.,2023-11-03,6:00 ET,Connecticut,3,@,Northeastern,0,,,he,True,False,False,False,20232024
Fri.,2023-11-03,2:00 ET,Boston University,2,@,Merrimack,1,OT,,he,True,False,False,True,20232024
Fri.,2023-11-03,6:00 ET,New Hampshire,3,@,Providence,1,,,he,True,False,False,False,20232024
Fri.,2023-11-03,4:00 ET,Post,1,@,Saint Anselm,3,,,new,True,False,False,False,20232024
Fri.,2023-11-03,7:00 ET,Franklin Pierce,1,@,Sacred Heart,5,,,new,True,False,False,False,20232024
Fri.,2023-11-03,5:00 ET,St. Michael's,1,@,Stonehill,6,,,new,True,False,False,False,20232024
Fri.,2023-11-03,3:00 ET,Assumption,1,@,LIU,3,,,new,True,False,False,False,20232024
Fri.,2023-11-03,3:00 CT,Wisconsin,4,@,St. Cloud State,2,,,wc,True,False,False,False,20232024
Fri.,2023-11-03,6:00 CT,Minnesota State,1,@,Minnesota,3,,,wc,True,False,False,False,20232024
Fri.,2023-11-03,3:00 CT,Ohio State,9,@,Bemidji State,1,,,wc,True,False,False,False,20232024
Fri.,2023-11-03,6:00 CT,St. Thomas,1,@,Minnesota Duluth,3,,,wc,True,False,False,False,20232024
Sat.,2023-11-04,3:00 ET,Mercyhurst,2,@,RIT,3,OT,,ch,True,False,False,True,20232024
Sat.,2023-11-04,3:00 ET,Syracuse,2,@,Robert Morris,3,,,ch,True,False,False,False,20232024
Sat.,2023-11-04,3:00 CT,Penn State,8,@,Lindenwood,2,,,ch,True,False,False,False,20232024
Sat.,2023-11-04,3:00 ET,St. Lawrence,6,@,Union,1,,,ec,True,False,False,False,20232024
Sat.,2023-11-04,3:00 ET,Harvard,1,@,Quinnipiac,7,,,ec,True,False,False,False,20232024
Sat.,2023-11-04,3:00 ET,Yale,0,@,Colgate,4,,,ec,True,False,False,False,20232024
Sat.,2023-11-04,3:00 ET,Brown,1,@,Cornell,5,,,ec,True,False,False,False,20232024
Sat.,2023-11-04,3:00 ET,Dartmouth,2,@,Princeton,5,,,ec,True,False,False,False,20232024
Sat.,2023-11-04,3:00 ET,Clarkson,5,@,RPI,1,,,ec,True,False,False,False,20232024
Sat.,2023-11-04,7:00 ET,Providence,1,@,New Hampshire,0,,,he,True,False,False,False,20232024
Sat.,2023-11-04,6:00 ET,Northeastern,0,@,Connecticut,1,,,he,True,False,False,False,20232024
Sat.,2023-11-04,4:00 ET,Merrimack,3,@,Boston University,4,OT,,he,True,False,False,True,20232024
Sat.,2023-11-04,3:30 ET,Maine,2,@,Boston College,4,,,he,True,False,False,False,20232024
Sat.,2023-11-04,1:00 ET,Post,0,@,Saint Anselm,3,,,new,True,False,False,False,20232024
Sat.,2023-11-04,7:00 ET,Franklin Pierce,1,@,Sacred Heart,2,,,new,True,False,False,False,20232024
Sat.,2023-11-04,1:00 ET,St. Michael's,5,@,Stonehill,6,OT,,new,True,False,False,True,20232024
Sat.,2023-11-04,2:00 ET,Assumption,0,@,LIU,3,,,new,True,False,False,False,20232024
Sat.,2023-11-04,1:00 CT,Wisconsin,5,@,St. Cloud State,2,,,wc,True,False,False,False,20232024
Sat.,2023-11-04,4:00 CT,Minnesota,2,@,Minnesota State,1,,,wc,True,False,False,False,20232024
Sat.,2023-11-04,2:00 CT,Ohio State,5,@,Bemidji State,0,,,wc,True,False,False,False,20232024
Sat.,2023-11-04,3:00 CT,St. Thomas,0,@,Minnesota Duluth,4,,,wc,True,False,False,False,20232024
Wed.,2023-11-08,,St. Lawrence,3,@,Clarkson,6,,,nc,True,False,False,False,20232024
Wed.,2023-11-08,6:00 ET,Post,1,@,Quinnipiac,12,,,nc,True,False,False,False,20232024
Thu.,2023-11-09,7:00 CT,St. Thomas,4,vs,Minnesota State,1,,,nc,True,True,False,False,20232024
Fri.,2023-11-10,6:00 ET,RPI,2,@,Brown,3,,,ec,True,False,False,False,20232024
Fri.,2023-11-10,6:00 ET,Cornell,5,@,Harvard,1,,,ec,True,False,False,False,20232024
Fri.,2023-11-10,6:00 ET,Union,2,@,Yale,3,OT,,ec,True,False,False,True,20232024
