Day,Date,Time,Visitor_Team,Visitor_Score,Location_Indicator,Home_Team,Home_Score,OT_Info,Notes,Type,Is_Final,Is_Neutral,Is_Exhibition,Is_OT,Season
Sat.,2021-10-09,3:00 ET,Union,2,@,RPI,9,,,ec,True,False,False,False,20212022
Sat.,2021-10-09,2:00 ET,Boston College,2,@,Merrimack,1,,,he,True,False,False,False,20212022
Sat.,2021-10-09,3:00 ET,Northeastern,0,@,Providence,3,,,he,True,False,False,False,20212022
Sat.,2021-10-09,2:00 ET,Boston University,3,@,New Hampshire,3,OT,,he,True,False,False,True,20212022
Sat.,2021-10-09,2:00 ET,Connecticut,6,@,RIT,2,,,nc,True,False,False,False,20212022
Sat.,2021-10-09,5:00 ET,Holy Cross,2,@,Penn State,6,,,nc,True,False,False,False,20212022
Sat.,2021-10-09,2:05 ET,Franklin Pierce,0,@,Mercyhurst,1,,,nc,True,False,False,False,20212022
Sat.,2021-10-09,3:00 ET,Syracuse,1,@,Clarkson,1,OT,,nc,True,False,False,True,20212022
Sat.,2021-10-09,3:00 ET,Saint Anselm,0,@,Quinnipiac,5,,,nc,True,False,False,False,20212022
Sat.,2021-10-09,2:00 ET,Colgate,3,@,Vermont,0,,,nc,True,False,False,False,20212022
Sat.,2021-10-09,2:00 ET,Maine,3,@,LIU,2,,,nc,True,False,False,False,20212022
Sat.,2021-10-09,2:07 CT,Lindenwood,6,@,Minnesota State,7,OT,,nc,True,False,False,True,20212022
Sat.,2021-10-09,2:07 CT,St. Cloud State,0,@,Wisconsin,6,,,wc,True,False,False,False,20212022
Sat.,2021-10-09,3:07 CT,Minnesota,4,@,Minnesota Duluth,5,OT,,wc,True,False,False,True,20212022
Sun.,2021-10-10,4:00 ET,Colgate,5,@,Vermont,1,,,nc,True,False,False,False,20212022
Sun.,2021-10-10,2:07 CT,St. Cloud State,1,@,Wisconsin,6,,,wc,True,False,False,False,20212022
Tue.,2021-10-12,6:00 ET,Union,0,@,Syracuse,5,,,nc,True,False,False,False,20212022
Wed.,2021-10-13,7:00 ET,Northeastern,5,@,Saint Anselm,0,,,nc,True,False,False,False,20212022
Thu.,2021-10-14,6:00 ET,Syracuse,1,@,Colgate,7,,,nc,True,False,False,False,20212022
Fri.,2021-10-15,7:00 ET,Merrimack,4,@,Boston University,4,OT,,he,True,False,False,True,20212022
Fri.,2021-10-15,2:00 ET,New Hampshire,1,@,Boston College,2,,,he,True,False,False,False,20212022
Fri.,2021-10-15,4:00 ET,Connecticut,1,@,Maine,0,,,he,True,False,False,False,20212022
Fri.,2021-10-15,8:00 ET,St. Michael's,0,@,Post,1,OT,,new,True,False,False,True,20212022
Fri.,2021-10-15,3:00 ET,Sacred Heart,1,@,LIU,3,,,new,True,False,False,False,20212022
Fri.,2021-10-15,3:00 ET,Mercyhurst,5,@,Union,0,,,nc,True,False,False,False,20212022
Fri.,2021-10-15,6:00 ET,Clarkson,2,@,St. Lawrence,1,,,nc,True,False,False,False,20212022
Fri.,2021-10-15,3:00 ET,Quinnipiac,2,@,Providence,2,OT,,nc,True,False,False,True,20212022
Fri.,2021-10-15,6:00 ET,Franklin Pierce,0,@,Holy Cross,2,,,nc,True,False,False,False,20212022
Fri.,2021-10-15,3:00 CT,St. Cloud State,2,@,St. Thomas,3,,,wc,True,False,False,False,20212022
Fri.,2021-10-15,6:07 ET,Bemidji State,0,@,Ohio State,7,,,wc,True,False,False,False,20212022
Fri.,2021-10-15,12:07 CT,Wisconsin,3,@,Minnesota Duluth,0,,,wc,True,False,False,False,20212022
Fri.,2021-10-15,6:07 CT,Minnesota State,0,@,Minnesota,3,,,wc,True,False,False,False,20212022
Sat.,2021-10-16,3:00 ET,Metro Riveters,2,@,Princeton,1,,,ex,True,False,True,False,20212022
Sat.,2021-10-16,7:00 ET,Boston College,3,@,New Hampshire,2,,,he,True,False,False,False,20212022
Sat.,2021-10-16,4:00 ET,Northeastern,3,@,Maine,0,,,he,True,False,False,False,20212022
Sat.,2021-10-16,2:15 ET,St. Michael's,1,@,Post,3,,,new,True,False,False,False,20212022
Sat.,2021-10-16,5:30 ET,LIU,2,@,Sacred Heart,1,OT,,new,True,False,False,True,20212022
Sat.,2021-10-16,4:00 ET,Colgate,5,@,Syracuse,2,,,nc,True,False,False,False,20212022
Sat.,2021-10-16,1:00 ET,Mercyhurst,2,@,Union,2,OT,,nc,True,False,False,True,20212022
Sat.,2021-10-16,3:00 ET,St. Lawrence,1,@,Clarkson,4,,,nc,True,False,False,False,20212022
Sat.,2021-10-16,3:00 ET,Providence,1,@,Quinnipiac,1,OT,,nc,True,False,False,True,20212022
Sat.,2021-10-16,3:00 ET,Holy Cross,0,@,Franklin Pierce,4,,,nc,True,False,False,False,20212022
Sat.,2021-10-16,3:07 ET,Bemidji State,1,@,Ohio State,3,,,wc,True,False,False,False,20212022
Sat.,2021-10-16,1:07 CT,St. Thomas,2,@,St. Cloud State,2,OT,,wc,True,False,False,True,20212022
Sat.,2021-10-16,4:07 CT,Minnesota,6,@,Minnesota State,2,,,wc,True,False,False,False,20212022
Sun.,2021-10-17,3:00 ET,Merrimack,3,@,Connecticut,5,,,he,True,False,False,False,20212022
Sun.,2021-10-17,1:07 CT,Wisconsin,5,@,Minnesota Duluth,4,OT,,wc,True,False,False,True,20212022
Fri.,2021-10-22,2:00 CT,Syracuse,3,@,Lindenwood,1,,,ch,True,False,False,False,20212022
Fri.,2021-10-22,6:00 ET,Harvard,4,@,Dartmouth,1,,,ec,True,False,False,False,20212022
Fri.,2021-10-22,7:00 ET,Plattsburgh,8,@,St. Michael's,0,,,ex,True,False,True,False,20212022
Fri.,2021-10-22,6:00 ET,Holy Cross,2,@,Vermont,4,,,he,True,False,False,False,20212022
Fri.,2021-10-22,2:00 ET,Maine,1,@,New Hampshire,4,,,he,True,False,False,False,20212022
Fri.,2021-10-22,2:00 ET,Connecticut,3,@,Merrimack,2,,,he,True,False,False,False,20212022
Fri.,2021-10-22,6:00 ET,RIT,0,@,St. Lawrence,3,,,nc,True,False,False,False,20212022
Fri.,2021-10-22,6:00 ET,Mercyhurst,3,@,Cornell,2,,,nc,True,False,False,False,20212022
Fri.,2021-10-22,6:00 ET,Providence,2,@,Union,1,,,nc,True,False,False,False,20212022
Fri.,2021-10-22,6:00 ET,Boston University,2,@,RPI,4,,,nc,True,False,False,False,20212022
Fri.,2021-10-22,6:00 ET,Saint Anselm,0,@,Yale,8,,,nc,True,False,False,False,20212022
Fri.,2021-10-22,2:00 ET,Minnesota,5,@,Colgate,3,,,nc,True,False,False,False,20212022
Fri.,2021-10-22,4:00 ET,Franklin Pierce,7,@,Post,0,,,nc,True,False,False,False,20212022
Fri.,2021-10-22,6:07 CT,Clarkson,1,@,Bemidji State,1,OT,,nc,True,False,False,True,20212022
Sat.,2021-10-23,12:30 CT,Syracuse,3,@,Lindenwood,5,,,ch,True,False,False,False,20212022
Sat.,2021-10-23,3:00 ET,St. Michael's,0,@,Plattsburgh,2,,,ex,True,False,True,False,20212022
Sat.,2021-10-23,2:00 ET,Maine,2,@,Boston College,5,,,he,True,False,False,False,20212022
Sat.,2021-10-23,2:00 ET,Penn State,2,@,Brown,2,OT,,nc,True,False,False,True,20212022
Sat.,2021-10-23,3:00 ET,Mercyhurst,0,@,Cornell,4,,,nc,True,False,False,False,20212022
Sat.,2021-10-23,3:00 ET,Providence,0,@,RPI,2,,,nc,True,False,False,False,20212022
Sat.,2021-10-23,3:00 ET,Boston University,4,@,Union,1,,,nc,True,False,False,False,20212022
Sat.,2021-10-23,3:00 ET,Saint Anselm,2,@,Harvard,6,,,nc,True,False,False,False,20212022
Sat.,2021-10-23,2:00 ET,Minnesota,3,@,Colgate,2,,,nc,True,False,False,False,20212022
Sat.,2021-10-23,5:30 ET,Yale,7,@,Sacred Heart,0,,,nc,True,False,False,False,20212022
Sat.,2021-10-23,3:07 CT,Clarkson,1,@,Bemidji State,2,,,nc,True,False,False,False,20212022
Sat.,2021-10-23,2:00 CT,Minnesota Duluth,3,@,St. Thomas,0,,,wc,True,False,False,False,20212022
Sat.,2021-10-23,2:07 CT,Ohio State,1,@,Wisconsin,3,,,wc,True,False,False,False,20212022
Sun.,2021-10-24,4:30 ET,Holy Cross,1,@,Northeastern,3,,,he,True,False,False,False,20212022
Sun.,2021-10-24,2:00 ET,Merrimack,1,@,Vermont,2,,,he,True,False,False,False,20212022
Sun.,2021-10-24,2:00 ET,Penn State,5,@,Brown,2,,,nc,True,False,False,False,20212022
Sun.,2021-10-24,2:00 CT,Minnesota Duluth,7,@,St. Thomas,0,,,wc,True,False,False,False,20212022
Sun.,2021-10-24,3:07 CT,Ohio State,1,@,Wisconsin,2,OT,,wc,True,False,False,True,20212022
Fri.,2021-10-29,6:05 ET,Penn State,3,@,Mercyhurst,4,,,ch,True,False,False,False,20212022
Fri.,2021-10-29,6:00 ET,Quinnipiac,5,@,Brown,3,,,ec,True,False,False,False,20212022
Fri.,2021-10-29,6:00 ET,Cornell,1,@,Harvard,4,,,ec,True,False,False,False,20212022
Fri.,2021-10-29,6:00 ET,Princeton,2,@,Yale,0,,,ec,True,False,False,False,20212022
Fri.,2021-10-29,3:00 ET,Clarkson,4,@,Union,1,,,ec,True,False,False,False,20212022
Fri.,2021-10-29,4:00 ET,Colgate,4,@,Dartmouth,2,,,ec,True,False,False,False,20212022
Fri.,2021-10-29,6:00 ET,St. Lawrence,3,@,RPI,0,,,ec,True,False,False,False,20212022
Fri.,2021-10-29,7:00 ET,Maine,4,@,Holy Cross,2,,,he,True,False,False,False,20212022
Fri.,2021-10-29,6:00 ET,Northeastern,4,@,Boston College,2,,,he,True,False,False,False,20212022
Fri.,2021-10-29,6:00 ET,Vermont,1,@,Boston University,1,OT,,he,True,False,False,True,20212022
Fri.,2021-10-29,6:00 ET,Merrimack,3,@,Connecticut,0,,,he,True,False,False,False,20212022
Fri.,2021-10-29,7:00 ET,Franklin Pierce,0,@,Saint Anselm,1,,,new,True,False,False,False,20212022
Fri.,2021-10-29,4:00 ET,Sacred Heart,5,@,Post,1,,,new,True,False,False,False,20212022
Fri.,2021-10-29,3:00 ET,St. Michael's,0,@,LIU,7,,,new,True,False,False,False,20212022
Fri.,2021-10-29,3:00 ET,St. Thomas,3,@,RIT,1,,,nc,True,False,False,False,20212022
Fri.,2021-10-29,6:07 ET,St. Cloud State,2,@,Ohio State,5,,,wc,True,False,False,False,20212022
Fri.,2021-10-29,3:07 CT,Wisconsin,2,@,Minnesota State,1,,,wc,True,False,False,False,20212022
Fri.,2021-10-29,3:07 CT,Minnesota,5,@,Bemidji State,2,,,wc,True,False,False,False,20212022
Sat.,2021-10-30,2:05 ET,Penn State,3,@,Mercyhurst,0,,,ch,True,False,False,False,20212022
Sat.,2021-10-30,3:00 ET,Quinnipiac,3,@,Yale,1,,,ec,True,False,False,False,20212022
Sat.,2021-10-30,3:00 ET,Colgate,5,@,Harvard,4,OT,,ec,True,False,False,True,20212022
Sat.,2021-10-30,3:00 ET,Princeton,3,@,Brown,2,,,ec,True,False,False,False,20212022
Sat.,2021-10-30,3:00 ET,St. Lawrence,4,@,Union,0,,,ec,True,False,False,False,20212022
Sat.,2021-10-30,3:00 ET,Clarkson,1,@,RPI,0,,,ec,True,False,False,False,20212022
Sat.,2021-10-30,3:00 ET,Cornell,3,@,Dartmouth,4,,,ec,True,False,False,False,20212022
Sat.,2021-10-30,2:00 ET,Boston College,0,@,Northeastern,3,,,he,True,False,False,False,20212022
Sat.,2021-10-30,4:00 ET,Maine,0,@,Merrimack,2,,,he,True,False,False,False,20212022
Sat.,2021-10-30,4:00 ET,Vermont,1,@,Connecticut,2,OT,,he,True,False,False,True,20212022
Sat.,2021-10-30,3:00 ET,Saint Anselm,2,@,Franklin Pierce,3,,,new,True,False,False,False,20212022
Sat.,2021-10-30,2:00 ET,St. Michael's,3,@,LIU,9,,,new,True,False,False,False,20212022
Sat.,2021-10-30,8:30 ET,Post,0,@,Sacred Heart,4,,,new,True,False,False,False,20212022
Sat.,2021-10-30,2:00 ET,St. Thomas,2,@,RIT,1,,,nc,True,False,False,False,20212022
Sat.,2021-10-30,2:07 CT,Minnesota,3,@,Bemidji State,2,,,wc,True,False,False,False,20212022
Sat.,2021-10-30,2:07 CT,Wisconsin,6,@,Minnesota State,2,,,wc,True,False,False,False,20212022
Sat.,2021-10-30,3:07 ET,St. Cloud State,1,@,Ohio State,10,,,wc,True,False,False,False,20212022
Sun.,2021-10-31,2:00 ET,Holy Cross,2,@,New Hampshire,4,,,he,True,False,False,False,20212022
Sun.,2021-10-31,2:00 ET,Boston University,2,@,Providence,1,,,he,True,False,False,False,20212022
Wed.,2021-11-03,7:00 ET,St. Michael's,1,@,Norwich,8,,,ex,True,False,True,False,20212022
Fri.,2021-11-05,6:00 ET,Lindenwood,3,@,Penn State,5,,,ch,True,False,False,False,20212022
Fri.,2021-11-05,7:00 ET,RIT,2,@,Syracuse,3,OT,,ch,True,False,False,True,20212022
Fri.,2021-11-05,6:00 ET,Yale,7,@,Cornell,0,,,ec,True,False,False,False,20212022
Fri.,2021-11-05,6:00 ET,Brown,1,@,Colgate,7,,,ec,True,False,False,False,20212022
Fri.,2021-11-05,6:00 ET,Union,1,@,Quinnipiac,2,,,ec,True,False,False,False,20212022
Fri.,2021-11-05,6:00 ET,RPI,1,@,Princeton,4,,,ec,True,False,False,False,20212022
Fri.,2021-11-05,6:00 ET,Harvard,2,@,St. Lawrence,0,,,ec,True,False,False,False,20212022
Fri.,2021-11-05,6:00 ET,Dartmouth,0,@,Clarkson,5,,,ec,True,False,False,False,20212022
Fri.,2021-11-05,6:00 ET,Boston University,1,@,Connecticut,2,,,he,True,False,False,False,20212022
Fri.,2021-11-05,6:00 ET,Northeastern,5,@,Providence,1,,,he,True,False,False,False,20212022
Fri.,2021-11-05,3:00 ET,Post,0,@,LIU,4,,,new,True,False,False,False,20212022
Fri.,2021-11-05,4:00 ET,Saint Anselm,1,@,Sacred Heart,1,OT,,new,True,False,False,True,20212022
Fri.,2021-11-05,4:00 ET,Castleton,0,@,Franklin Pierce,5,,,nc,True,False,False,False,20212022
Fri.,2021-11-05,6:07 CT,Minnesota State,2,@,St. Cloud State,3,OT,,wc,True,False,False,True,20212022
Fri.,2021-11-05,6:00 CT,Ohio State,8,@,St. Thomas,1,,,wc,True,False,False,False,20212022
Sat.,2021-11-06,6:00 ET,Syracuse,7,@,RIT,0,,,ch,True,False,False,False,20212022
Sat.,2021-11-06,2:00 ET,Lindenwood,1,@,Penn State,4,,,ch,True,False,False,False,20212022
Sat.,2021-11-06,3:00 ET,Brown,3,@,Cornell,3,OT,,ec,True,False,False,True,20212022
Sat.,2021-11-06,3:00 ET,Union,2,@,Princeton,4,,,ec,True,False,False,False,20212022
Sat.,2021-11-06,3:00 ET,Harvard,3,@,Clarkson,4,OT,,ec,True,False,False,True,20212022
Sat.,2021-11-06,3:00 ET,RPI,0,@,Quinnipiac,1,,,ec,True,False,False,False,20212022
Sat.,2021-11-06,3:00 ET,Dartmouth,6,@,St. Lawrence,2,,,ec,True,False,False,False,20212022
Sat.,2021-11-06,3:00 ET,Yale,4,@,Colgate,0,,,ec,True,False,False,False,20212022
Sat.,2021-11-06,3:00 ET,Connecticut,1,@,Boston University,0,,,he,True,False,False,False,20212022
Sat.,2021-11-06,2:00 ET,Providence,1,@,Northeastern,1,OT,,he,True,False,False,True,20212022
Sat.,2021-11-06,4:00 ET,Holy Cross,3,@,Merrimack,5,,,he,True,False,False,False,20212022
Sat.,2021-11-06,7:30 ET,LIU,6,@,Post,1,,,new,True,False,False,False,20212022
Sat.,2021-11-06,2:30 ET,Saint Anselm,0,@,Sacred Heart,3,,,new,True,False,False,False,20212022
Sat.,2021-11-06,3:00 ET,New Hampshire,3,@,Franklin Pierce,3,OT,,nc,True,False,False,True,20212022
Sat.,2021-11-06,2:00 CT,Ohio State,6,@,St. Thomas,2,,,wc,True,False,False,False,20212022
Sat.,2021-11-06,3:07 CT,Minnesota State,1,@,St. Cloud State,4,,,wc,True,False,False,False,20212022
Sat.,2021-11-06,2:07 CT,Bemidji State,0,@,Wisconsin,0,OT,,wc,True,False,False,True,20212022
Sun.,2021-11-07,2:07 CT,Bemidji State,1,@,Wisconsin,8,,,wc,True,False,False,False,20212022
Tue.,2021-11-09,7:00 ET,Colby,1,@,Maine,4,,,ex,True,False,True,False,20212022
Tue.,2021-11-09,7:00 ET,Vermont,2,@,Dartmouth,3,OT,,nc,True,False,False,True,20212022
Tue.,2021-11-09,7:00 ET,Boston College,2,@,Harvard,5,,,nc,True,False,False,False,20212022
Tue.,2021-11-09,6:00 ET,Brown,0,@,Connecticut,3,,,nc,True,False,False,False,20212022
Thu.,2021-11-11,6:00 ET,Boston University,0,@,Holy Cross,2,,,he,True,False,False,False,20212022
Fri.,2021-11-12,6:00 ET,Cornell,3,@,Union,0,,,ec,True,False,False,False,20212022
Fri.,2021-11-12,6:00 ET,Dartmouth,0,@,Brown,1,,,ec,True,False,False,False,20212022
Fri.,2021-11-12,6:00 ET,Colgate,4,@,RPI,3,OT,,ec,True,False,False,True,20212022
Fri.,2021-11-12,6:00 ET,Harvard,1,@,Yale,3,,,ec,True,False,False,False,20212022
Fri.,2021-11-12,6:00 ET,Quinnipiac,3,@,Princeton,1,,,ec,True,False,False,False,20212022
Fri.,2021-11-12,6:00 ET,Maine,1,@,Connecticut,0,,,he,True,False,False,False,20212022
Fri.,2021-11-12,7:00 ET,Holy Cross,1,@,Boston University,3,,,he,True,False,False,False,20212022
Fri.,2021-11-12,6:00 ET,Northeastern,3,@,Vermont,0,,,he,True,False,False,False,20212022
Fri.,2021-11-12,6:00 ET,New Hampshire,2,@,Merrimack,3,OT,,he,True,False,False,True,20212022
Fri.,2021-11-12,2:00 ET,Boston College,1,@,Providence,2,,,he,True,False,False,False,20212022
Fri.,2021-11-12,4:00 ET,Post,1,@,Saint Anselm,5,,,new,True,False,False,False,20212022
Fri.,2021-11-12,7:30 ET,St. Michael's,0,@,Franklin Pierce,1,,,new,True,False,False,False,20212022
Fri.,2021-11-12,6:05 ET,St. Lawrence,2,@,Mercyhurst,3,,,nc,True,False,False,False,20212022
Fri.,2021-11-12,7:10 CT,Clarkson,5,@,Lindenwood,3,,,nc,True,False,False,False,20212022
Fri.,2021-11-12,6:07 CT,RIT,0,@,Minnesota,10,,,nc,True,False,False,False,20212022
Sat.,2021-11-13,3:00 ET,Dartmouth,3,@,Yale,8,,,ec,True,False,False,False,20212022
Sat.,2021-11-13,3:00 ET,Colgate,7,@,Union,1,,,ec,True,False,False,False,20212022
Sat.,2021-11-13,3:00 ET,Cornell,3,@,RPI,2,,,ec,True,False,False,False,20212022
Sat.,2021-11-13,3:00 ET,Harvard,5,@,Brown,2,,,ec,True,False,False,False,20212022
Sat.,2021-11-13,3:00 ET,Princeton,1,@,Quinnipiac,0,,,ec,True,False,False,False,20212022
Sat.,2021-11-13,3:00 ET,Maine,4,@,Connecticut,4,OT,,he,True,False,False,True,20212022
Sat.,2021-11-13,3:00 ET,Northeastern,3,@,Vermont,1,,,he,True,False,False,False,20212022
Sat.,2021-11-13,2:00 ET,Merrimack,1,@,New Hampshire,2,,,he,True,False,False,False,20212022
Sat.,2021-11-13,8:00 ET,Providence,1,@,Boston College,2,OT,,he,True,False,False,True,20212022
Sat.,2021-11-13,7:00 ET,St. Michael's,0,@,Franklin Pierce,5,,,new,True,False,False,False,20212022
Sat.,2021-11-13,1:00 ET,Post,0,@,Saint Anselm,3,,,new,True,False,False,False,20212022
Sat.,2021-11-13,2:10 CT,Clarkson,5,@,Lindenwood,3,,,nc,True,False,False,False,20212022
Sat.,2021-11-13,2:05 ET,St. Lawrence,1,@,Mercyhurst,1,OT,,nc,True,False,False,True,20212022
Sat.,2021-11-13,4:07 CT,RIT,1,@,Minnesota,7,,,nc,True,False,False,False,20212022
Tue.,2021-11-16,6:00 ET,Post,1,@,RPI,4,,,nc,True,False,False,False,20212022
Fri.,2021-11-19,7:00 ET,Penn State,1,@,Syracuse,0,OT,,ch,True,False,False,True,20212022
Fri.,2021-11-19,2:00 ET,Mercyhurst,3,@,RIT,1,,,ch,True,False,False,False,20212022
Fri.,2021-11-19,3:00 ET,Princeton,1,@,Colgate,1,OT,,ec,True,False,False,True,20212022
Fri.,2021-11-19,3:00 ET,Quinnipiac,4,@,Cornell,0,,,ec,True,False,False,False,20212022
Fri.,2021-11-19,6:00 ET,Yale,4,@,St. Lawrence,4,OT,,ec,True,False,False,True,20212022
Fri.,2021-11-19,6:00 ET,Brown,1,@,Clarkson,5,,,ec,True,False,False,False,20212022
