Day,Date,Time,Visitor_Team,Visitor_Score,Location_Indicator,Home_Team,Home_Score,OT_Info,Notes,Type,Is_Final,Is_Neutral,Is_Exhibition,Is_OT,Season
Fri.,2014-10-03,7:00 AT,Western Ontario,1,@,Alaska,3,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 ET,Brock,2,@,RIT,5,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 ET,Ryerson,1,@,Robert Morris,0,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 CT,No. Alberta IT,0,@,Minnesota,5,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,4:30 ET,Guelph,1,@,Ohio State,7,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 ET,Acadia,4,@,Quinnipiac,1,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 ET,Queen's,1,@,Colgate,7,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 ET,PEI,2,@,RPI,5,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 ET,Carleton,0,@,St. Lawrence,4,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,4:00 ET,St. Francis Xavier,2,@,New Hampshire,0,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 ET,Dalhousie,2,@,Massachusetts,5,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,4:00 ET,St. Thomas,1,@,Boston University,12,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 ET,New Brunswick,4,@,Boston College,6,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 CT,Trinity Western,0,@,St. Cloud State,8,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 MT,McGill,2,@,Denver,3,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,2:00 ET,Toronto,2,@,Western Michigan,2,OT,,ex,True,False,True,True,20142015
Sat.,2014-10-04,8:00 ET,US Under-18 Team,3,@,Miami,0,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 AT,Western Ontario,0,@,Alaska Anchorage,8,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,12:00 ET,Simon Fraser,2,@,Bowling Green,7,,,ex,True,False,True,False,20142015
Sat.,2014-10-04,7:00 ET,Michigan,3,@,Ferris State,4,,,nc,True,False,False,False,20142015
Sat.,2014-10-04,7:00 ET,Michigan Tech,5,@,Lake Superior,3,,,wc,True,False,False,False,20142015
Sun.,2014-10-05,6:30 ET,Toronto,3,@,Canisius,6,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,3:00 ET,Brock,0,@,Niagara,4,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,4:00 ET,Ryerson,1,@,Mercyhurst,6,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,3:00 ET,St. Francis Xavier,2,@,Merrimack,2,OT,,ex,True,False,True,True,20142015
Sun.,2014-10-05,4:00 ET,PEI,3,@,Union,6,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,2:30 ET,Queen's,0,@,Clarkson,8,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,5:00 ET,Waterloo,5,@,Notre Dame,4,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,4:00 ET,New Brunswick,3,@,Maine,8,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,2:00 ET,Dalhousie,1,@,Connecticut,3,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,4:00 ET,Royal Military,0,@,Vermont,8,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,4:00 ET,St. Thomas,3,@,UMass Lowell,7,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,3:00 ET,St. Francis Xavier,2,@,Merrimack,2,OT,,ex,True,False,True,True,20142015
Sun.,2014-10-05,3:00 ET,Acadia,3,@,Northeastern,2,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,5:00 ET,Simon Fraser,0,@,Miami,11,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,6:00 MT,McGill,4,@,Colorado College,4,OT,,ex,True,False,True,True,20142015
Sun.,2014-10-05,5:00 CT,Manitoba,0,@,North Dakota,4,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,5:00 CT,Trinity Western,1,@,Minnesota State,12,,,ex,True,False,True,False,20142015
Sun.,2014-10-05,5:00 ET,Michigan Tech,5,@,Lake Superior,1,,,wc,True,False,False,False,20142015
Mon.,2014-10-06,6:00 MT,McGill,3,@,Air Force,5,,,ex,True,False,True,False,20142015
Mon.,2014-10-06,7:30 ET,US Under-18 Team,4,@,Michigan,7,,,ex,True,False,True,False,20142015
Mon.,2014-10-06,7:00 CT,No. Alberta IT,4,@,Omaha,0,,,ex,True,False,True,False,20142015
Mon.,2014-10-06,7:00 CT,Lakehead,2,@,Minnesota Duluth,4,,,ex,True,False,True,False,20142015
Tue.,2014-10-07,7:00 ET,Windsor,2,@,Michigan State,2,OT,,ex,True,False,True,True,20142015
Thu.,2014-10-09,7:30 ET,Wilfrid Laurier,2,@,Michigan,5,,,ex,True,False,True,False,20142015
Fri.,2014-10-10,7:00 MT,Mercyhurst,1,@,Air Force,5,,,ah,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,Sacred Heart,1,@,Army,2,,,ah,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,Wilfrid Laurier,1,@,Ferris State,4,,,ex,True,False,True,False,20142015
Fri.,2014-10-10,7:15 ET,Boston College,2,@,UMass Lowell,5,,,he,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,Boston University,8,@,Massachusetts,1,,,he,True,False,False,False,20142015
Fri.,2014-10-10,7:30 ET,RPI,3,@,Notre Dame,2,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,2:00 ET,Minnesota,4,vs,Minnesota Duluth,3,,,nc,True,True,False,False,20142015
Fri.,2014-10-10,5:00 AT,Wisconsin,0,vs,Alaska,1,,,nc,True,True,False,False,20142015
Fri.,2014-10-10,8:00 AT,Maine,1,@,Alaska Anchorage,3,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,Merrimack,3,@,Holy Cross,2,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,Clarkson,3,@,Niagara,1,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,St. Lawrence,2,@,RIT,5,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,Merrimack,3,@,Holy Cross,2,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:30 ET,Western Michigan,2,@,Canisius,4,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,Lake Superior,1,@,Robert Morris,3,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,Connecticut,2,@,Penn State,2,OT,,nc,True,False,False,True,20142015
Fri.,2014-10-10,7:00 ET,Providence,4,@,Ohio State,5,OT,,nc,True,False,False,True,20142015
Fri.,2014-10-10,8:00 ET,aic,3,@,Union,7,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:30 CT,Colgate,3,@,St. Cloud State,1,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:30 CT,Bemidji State,5,@,North Dakota,1,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:30 CT,Minnesota State,3,@,Omaha,5,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:30 MT,uah,2,@,Colorado College,3,,,nc,True,False,False,False,20142015
Fri.,2014-10-10,7:00 ET,Miami,2,@,Bowling Green,3,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 MT,Mercyhurst,4,@,Air Force,2,,,ah,True,False,False,False,20142015
Sat.,2014-10-11,7:00 ET,Vermont,6,@,Northeastern,2,,,he,True,False,False,False,20142015
Sat.,2014-10-11,7:00 AT,Wisconsin,2,@,Alaska Anchorage,4,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,4:00 AT,Maine,2,vs,Alaska,5,,,nc,True,True,False,False,20142015
Sat.,2014-10-11,7:00 ET,St. Lawrence,10,@,Niagara,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 ET,Clarkson,3,@,RIT,1,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:30 ET,Western Michigan,4,@,Canisius,1,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 ET,Lake Superior,0,@,Robert Morris,3,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 ET,Providence,2,@,Ohio State,1,OT,,nc,True,False,False,True,20142015
Sat.,2014-10-11,3:00 ET,Connecticut,1,@,Penn State,7,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 ET,Holy Cross,1,@,Merrimack,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 ET,Bentley,3,@,Quinnipiac,5,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:30 ET,New Hampshire,1,@,Union,3,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 ET,Holy Cross,1,@,Merrimack,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 CT,Colgate,1,@,St. Cloud State,3,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 CT,Minnesota State,4,@,Omaha,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 MT,uah,3,@,Colorado College,4,,,nc,True,False,False,False,20142015
Sat.,2014-10-11,7:00 CT,North Dakota,2,@,Bemidji State,1,,,nc,True,False,False,False,20142015
Sun.,2014-10-12,3:00 ET,Sacred Heart,5,@,Army,1,,,ah,True,False,False,False,20142015
Sun.,2014-10-12,12:00 ET,RPI,0,vs,Minnesota,3,,,nc,True,True,False,False,20142015
Sun.,2014-10-12,3:30 ET,Minnesota Duluth,3,@,Notre Dame,0,,,nc,True,False,False,False,20142015
Sun.,2014-10-12,5:00 ET,Bowling Green,2,@,Miami,3,,,nc,True,False,False,False,20142015
Thu.,2014-10-16,7:00 ET,US Under-18 Team,3,@,Providence,3,OT,,ex,True,False,True,True,20142015
Fri.,2014-10-17,8:00 AT,Air Force,3,@,Alaska,4,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,5:00 AT,Penn State,3,vs,Alaska Anchorage,3,OT,,nc,True,True,False,True,20142015
Fri.,2014-10-17,7:00 ET,Bentley,4,@,Sacred Heart,1,,,ah,True,False,False,False,20142015
Fri.,2014-10-17,7:00 ET,aic,2,@,Holy Cross,2,OT,,ah,True,False,False,True,20142015
Fri.,2014-10-17,7:00 ET,Canisius,6,@,Army,4,,,ah,True,False,False,False,20142015
Fri.,2014-10-17,7:00 ET,Niagara,2,@,Robert Morris,5,,,ah,True,False,False,False,20142015
Fri.,2014-10-17,7:30 MT,North Dakota,3,@,Colorado College,1,,,nt,True,False,False,False,20142015
Fri.,2014-10-17,7:00 ET,Omaha,5,@,Western Michigan,2,,,nt,True,False,False,False,20142015
Fri.,2014-10-17,7:30 ET,New Hampshire,5,@,Michigan,1,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,7:00 ET,Massachusetts,3,@,Michigan State,5,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,7:00 ET,Miami,5,@,Ohio State,1,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,7:00 ET,Northeastern,0,@,Colgate,3,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,7:00 ET,Ferris State,3,@,St. Lawrence,2,OT,,nc,True,False,False,True,20142015
Fri.,2014-10-17,7:30 ET,Union,3,@,Maine,0,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,7:00 ET,Clarkson,1,@,Vermont,2,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,7:15 ET,Quinnipiac,3,@,UMass Lowell,6,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,7:30 ET,Lake Superior,3,@,Notre Dame,5,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,7:30 MT,RPI,0,@,Denver,3,,,nc,True,False,False,False,20142015
Fri.,2014-10-17,7:00 CT,Minnesota State,5,@,Minnesota Duluth,4,OT,,nc,True,False,False,True,20142015
Fri.,2014-10-17,7:00 CT,Wisconsin,0,vs,Northern Michigan,2,,,nc,True,True,False,False,20142015
Fri.,2014-10-17,7:00 CT,Bowling Green,5,@,uah,0,,,wc,True,False,False,False,20142015
Sat.,2014-10-18,4:00 AT,Air Force,1,vs,Alaska Anchorage,4,,,nc,True,True,False,False,20142015
Sat.,2014-10-18,7:00 AT,Penn State,3,@,Alaska,4,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,aic,2,@,Holy Cross,3,,,ah,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,Robert Morris,4,@,Niagara,1,,,ah,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,Canisius,0,@,Army,3,,,ah,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,Sacred Heart,6,@,Bentley,3,,,ah,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,US Under-18 Team,4,@,Boston University,6,,,ex,True,False,True,False,20142015
Sat.,2014-10-18,7:00 ET,Connecticut,1,@,Merrimack,2,OT,,he,True,False,False,True,20142015
Sat.,2014-10-18,7:00 ET,Connecticut,1,@,Merrimack,2,OT,,he,True,False,False,True,20142015
Sat.,2014-10-18,7:00 ET,Omaha,3,@,Western Michigan,0,,,nt,True,False,False,False,20142015
Sat.,2014-10-18,7:00 MT,North Dakota,7,@,Colorado College,2,,,nt,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,Boston College,6,@,RIT,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:30 ET,New Hampshire,1,@,Michigan,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,Massachusetts,4,@,Michigan State,3,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,Northeastern,0,@,Colgate,3,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,Vermont,3,@,Clarkson,0,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,UMass Lowell,3,@,Quinnipiac,3,OT,,nc,True,False,False,True,20142015
Sat.,2014-10-18,7:00 ET,Ferris State,0,@,St. Lawrence,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,Union,5,@,Maine,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,6:00 ET,Lake Superior,1,@,Notre Dame,5,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 ET,Ohio State,1,@,Miami,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 MT,RPI,1,@,Denver,4,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 CT,Wisconsin,1,vs,Northern Michigan,4,,,nc,True,True,False,False,20142015
Sat.,2014-10-18,7:00 CT,Minnesota Duluth,6,@,Minnesota State,2,,,nc,True,False,False,False,20142015
Sat.,2014-10-18,7:00 CT,Bowling Green,4,@,uah,1,,,wc,True,False,False,False,20142015
Tue.,2014-10-21,7:00 ET,Connecticut,4,@,Quinnipiac,1,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Robert Morris,3,@,Army,0,,,ah,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Canisius,3,@,aic,1,,,ah,True,False,False,False,20142015
Fri.,2014-10-24,7:00 MT,RIT,5,@,Air Force,1,,,ah,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Alberta,3,@,Yale,0,,,ex,True,False,True,False,20142015
Fri.,2014-10-24,7:00 ET,US Under-18 Team,2,@,Cornell,3,,,ex,True,False,True,False,20142015
Fri.,2014-10-24,7:00 ET,Massachusetts,3,@,Northeastern,2,,,he,True,False,False,False,20142015
Fri.,2014-10-24,7:00 CT,Denver,3,@,Minnesota Duluth,1,,,nt,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Merrimack,5,@,Mercyhurst,4,OT,,nc,True,False,False,True,20142015
Fri.,2014-10-24,7:00 ET,Colgate,5,@,Sacred Heart,2,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Merrimack,5,@,Mercyhurst,4,OT,,nc,True,False,False,True,20142015
Fri.,2014-10-24,7:00 ET,Holy Cross,1,@,Penn State,3,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,8:00 CT,Bemidji State,2,@,Minnesota,5,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Bentley,5,@,RPI,2,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,St. Cloud State,1,@,Union,5,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Bowling Green,2,@,Clarkson,2,OT,,nc,True,False,False,True,20142015
Fri.,2014-10-24,7:30 ET,Niagara,3,@,Notre Dame,6,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:30 ET,Michigan State,0,@,Boston University,1,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:15 ET,Michigan,8,@,UMass Lowell,4,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:30 ET,Colorado College,2,@,Boston College,6,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Alaska Anchorage,1,@,Maine,3,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:30 ET,St. Lawrence,5,@,Miami,4,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:30 CT,Providence,1,@,North Dakota,6,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Alaska,1,@,Western Michigan,0,,,nc,True,False,False,False,20142015
Fri.,2014-10-24,7:30 ET,Northern Michigan,4,@,Lake Superior,2,,,wc,True,False,False,False,20142015
Fri.,2014-10-24,7:00 CT,uah,1,@,Minnesota State,3,,,wc,True,False,False,False,20142015
Fri.,2014-10-24,7:00 ET,Michigan Tech,1,@,Ferris State,0,,,wc,True,False,False,False,20142015
Sat.,2014-10-25,7:00 ET,Canisius,4,@,aic,2,,,ah,True,False,False,False,20142015
Sat.,2014-10-25,7:00 MT,RIT,3,@,Air Force,4,OT,,ah,True,False,False,True,20142015
Sat.,2014-10-25,7:00 ET,Robert Morris,3,@,Army,3,OT,,ah,True,False,False,True,20142015
Sat.,2014-10-25,7:00 ET,Carleton,2,@,Cornell,3,,,ex,True,False,True,False,20142015
Sat.,2014-10-25,7:00 ET,Alberta,6,@,Dartmouth,1,,,ex,True,False,True,False,20142015
Sat.,2014-10-25,7:00 ET,Massachusetts,1,@,Boston College,4,,,he,True,False,False,False,20142015
Sat.,2014-10-25,7:00 ET,Connecticut,1,@,Vermont,2,,,he,True,False,False,False,20142015
Sat.,2014-10-25,7:00 CT,Denver,1,@,Minnesota Duluth,6,,,nt,True,False,False,False,20142015
Sat.,2014-10-25,7:00 ET,Merrimack,2,@,Mercyhurst,3,,,nc,True,False,False,False,20142015
