Day,Date,Time,Visitor_Team,Visitor_Score,Location_Indicator,Home_Team,Home_Score,OT_Info,Notes,Type,Is_Final,Is_Neutral,Is_Exhibition,Is_OT,Season
Sun.,2017-10-01,4:00 ET,St. Mary's,2,@,Quinnipiac,3,,,ex,True,False,True,False,20172018
Sun.,2017-10-01,5:00 ET,PEI,5,@,Boston University,5,OT,,ex,True,False,True,True,20172018
Sun.,2017-10-01,4:00 ET,Acadia,1,@,Maine,3,,,ex,True,False,True,False,20172018
Sun.,2017-10-01,4:00 ET,Waterloo,1,@,Vermont,6,,,ex,True,False,True,False,20172018
Sun.,2017-10-01,4:00 ET,St. Francis Xavier,3,@,New Hampshire,3,OT,,ex,True,False,True,True,20172018
Sun.,2017-10-01,5:05 MT,Lethbridge,1,@,Denver,3,,,ex,True,False,True,False,20172018
Sun.,2017-10-01,,Regina,0,@,Minnesota State,8,,,ex,True,False,True,False,20172018
Sun.,2017-10-01,3:07 ET,Laurentian,2,@,Lake Superior,3,,,ex,True,False,True,False,20172018
Sun.,2017-10-01,3:07 ET,Wilfrid Laurier,1,@,Bowling Green,3,,,ex,True,False,True,False,20172018
Sun.,2017-10-01,2:00 CT,Michigan Tech,2,@,Wisconsin,3,,,nc,True,False,False,False,20172018
Mon.,2017-10-02,6:05 MT,Lethbridge,0,@,Air Force,3,,,ex,True,False,True,False,20172018
Fri.,2017-10-06,7:05 ET,Robert Morris,3,@,Niagara,4,OT,,ah,True,False,False,True,20172018
Fri.,2017-10-06,7:05 ET,Army,5,@,aic,1,,,ah,True,False,False,False,20172018
Fri.,2017-10-06,7:07 CT,Ohio State,3,@,Wisconsin,2,,,b10,True,False,False,False,20172018
Fri.,2017-10-06,7:35 ET,Ryerson,3,@,Canisius,2,,,ex,True,False,True,False,20172018
Fri.,2017-10-06,7:07 CT,Nipissing,2,@,Omaha,5,,,ex,True,False,True,False,20172018
Fri.,2017-10-06,7:37 ET,US Under-18 Team,1,@,Bowling Green,4,,,ex,True,False,True,False,20172018
Fri.,2017-10-06,7:15 ET,New Hampshire,4,@,UMass Lowell,3,,,he,True,False,False,False,20172018
Fri.,2017-10-06,7:30 ET,Connecticut,3,@,Maine,4,OT,,he,True,False,False,True,20172018
Fri.,2017-10-06,7:37 CT,Minnesota,3,@,Minnesota Duluth,4,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-06,4:07 CT,Union,3,vs,Michigan Tech,6,,,nc,True,True,False,False,20172018
Fri.,2017-10-06,7:35 ET,uah,3,@,Notre Dame,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:05 MT,Massachusetts,3,@,Arizona State,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:00 ET,Michigan,3,@,St. Lawrence,1,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:00 ET,Penn State,1,@,Clarkson,2,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:30 ET,Merrimack,1,@,Colgate,2,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:30 ET,Merrimack,1,@,Colgate,2,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:00 ET,Sacred Heart,3,@,Northeastern,7,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:00 ET,Quinnipiac,1,@,Boston College,1,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-06,7:05 ET,Colorado College,0,@,Vermont,3,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:35 ET,Providence,3,@,Miami,1,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:05 ET,Ferris State,1,@,Western Michigan,6,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:07 AT,Air Force,3,@,Alaska,2,,,nc,True,False,False,False,20172018
Fri.,2017-10-06,7:07 AT,North Dakota,1,@,Alaska Anchorage,1,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-06,7:37 ET,Northern Michigan,3,@,Lake Superior,5,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:05 ET,Army,2,@,aic,1,,,ah,True,False,False,False,20172018
Sat.,2017-10-07,5:07 CT,Ohio State,2,@,Wisconsin,3,,,b10,True,False,False,False,20172018
Sat.,2017-10-07,7:05 ET,Brock,1,@,RIT,3,,,ex,True,False,True,False,20172018
Sat.,2017-10-07,7:05 ET,Ryerson,7,@,Mercyhurst,6,OT,,ex,True,False,True,True,20172018
Sat.,2017-10-07,2:00 ET,Toronto,0,@,Michigan State,3,,,ex,True,False,True,False,20172018
Sat.,2017-10-07,4:00 ET,Connecticut,5,@,Maine,1,,,he,True,False,False,False,20172018
Sat.,2017-10-07,7:00 ET,UMass Lowell,1,@,New Hampshire,3,,,he,True,False,False,False,20172018
Sat.,2017-10-07,4:07 CT,Union,0,vs,Minnesota,2,,,nc,True,True,False,False,20172018
Sat.,2017-10-07,7:37 CT,Michigan Tech,4,@,Minnesota Duluth,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:05 ET,uah,0,@,Notre Dame,4,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:05 MT,Massachusetts,4,@,Arizona State,2,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:00 ET,Penn State,4,@,St. Lawrence,1,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:00 ET,Michigan,0,@,Clarkson,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:30 ET,Merrimack,2,@,Colgate,2,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-07,7:30 ET,Merrimack,2,@,Colgate,2,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-07,7:00 ET,Sacred Heart,0,@,Northeastern,7,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:05 ET,Colorado College,4,@,Vermont,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,8:00 ET,Providence,3,@,Miami,2,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:07 AT,Air Force,1,@,Alaska,1,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-07,7:07 CT,St. Cloud State,4,@,Minnesota State,0,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:07 ET,Western Michigan,2,@,Ferris State,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-07,7:07 AT,North Dakota,3,@,Alaska Anchorage,2,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-07,7:07 ET,Lake Superior,1,@,Northern Michigan,4,,,nc,True,False,False,False,20172018
Sun.,2017-10-08,1:00 ET,Windsor,1,@,Dartmouth,2,,,ex,True,False,True,False,20172018
Sun.,2017-10-08,2:00 ET,Boston University,3,@,Quinnipiac,2,OT,,nc,True,False,False,True,20172018
Tue.,2017-10-10,7:05 ET,aic,3,@,Bentley,3,OT,,ah,True,False,False,True,20172018
Tue.,2017-10-10,7:05 ET,Bowling Green,1,@,Western Michigan,3,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:05 ET,Mercyhurst,1,@,Holy Cross,1,OT,,ah,True,False,False,True,20172018
Fri.,2017-10-13,7:35 ET,Robert Morris,4,@,Canisius,3,,,ah,True,False,False,False,20172018
Fri.,2017-10-13,7:07 CT,Penn State,3,@,Minnesota,1,,,b10,True,False,False,False,20172018
Fri.,2017-10-13,7:05 ET,Miami,7,@,US Under-18 Team,5,,,ex,True,False,True,False,20172018
Fri.,2017-10-13,7:00 ET,Western Ontario,4,@,Yale,6,,,ex,True,False,True,False,20172018
Fri.,2017-10-13,7:05 MT,Arizona State,3,@,Air Force,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:05 ET,Connecticut,6,@,aic,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:05 ET,RPI,1,@,Ohio State,1,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-13,7:35 ET,Denver,2,@,Notre Dame,2,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-13,7:00 ET,Massachusetts,5,@,Union,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:00 ET,Wisconsin,5,@,Boston College,2,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:00 ET,Colgate,0,@,New Hampshire,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:15 ET,Omaha,4,@,UMass Lowell,2,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:30 ET,Minnesota State,6,@,Boston University,3,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:05 ET,Clarkson,2,@,Western Michigan,2,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-13,7:37 CT,St. Lawrence,1,@,North Dakota,2,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:37 MT,Alaska Anchorage,1,@,Colorado College,6,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:37 CT,Alaska,3,@,St. Cloud State,6,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:37 ET,Michigan State,1,@,Bowling Green,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:07 CT,Minnesota Duluth,2,@,Bemidji State,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-13,7:37 ET,Michigan Tech,4,@,Lake Superior,3,,,wc,True,False,False,False,20172018
Fri.,2017-10-13,7:07 ET,Northern Michigan,3,@,Ferris State,2,,,wc,True,False,False,False,20172018
Sat.,2017-10-14,7:05 ET,Mercyhurst,4,@,Holy Cross,4,OT,,ah,True,False,False,True,20172018
Sat.,2017-10-14,7:35 ET,Robert Morris,1,@,Canisius,4,,,ah,True,False,False,False,20172018
Sat.,2017-10-14,7:00 ET,Western Ontario,4,@,Princeton,6,,,ex,True,False,True,False,20172018
Sat.,2017-10-14,7:00 ET,Guelph,1,@,Cornell,7,,,ex,True,False,True,False,20172018
Sat.,2017-10-14,7:05 MT,Arizona State,2,@,Air Force,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:05 ET,Northeastern,3,@,RIT,3,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-14,7:00 ET,Connecticut,1,@,Sacred Heart,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,4:05 ET,RPI,1,@,Ohio State,1,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-14,6:05 ET,Denver,4,@,Notre Dame,2,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:05 ET,Bowling Green,2,@,Michigan State,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:00 ET,Wisconsin,4,@,Merrimack,1,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,4:00 ET,Vermont,2,@,Quinnipiac,3,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-14,7:00 ET,aic,1,@,Massachusetts,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:00 ET,Wisconsin,4,@,Merrimack,1,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:00 ET,Colgate,3,@,New Hampshire,5,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:00 ET,Omaha,2,@,UMass Lowell,5,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:00 ET,Minnesota State,3,@,Boston University,0,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:07 CT,St. Lawrence,1,@,North Dakota,6,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:05 ET,Clarkson,4,@,Western Michigan,2,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:07 CT,Alaska,4,@,St. Cloud State,5,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-14,7:07 MT,Alaska Anchorage,2,@,Colorado College,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-14,7:07 CT,Bemidji State,0,@,Minnesota Duluth,0,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-14,7:07 ET,Northern Michigan,1,@,Ferris State,0,,,wc,True,False,False,False,20172018
Sat.,2017-10-14,7:07 ET,Michigan Tech,2,@,Lake Superior,2,OT,,wc,True,False,False,True,20172018
Sun.,2017-10-15,3:07 CT,Penn State,3,@,Minnesota,6,,,b10,True,False,False,False,20172018
Sun.,2017-10-15,5:00 ET,Ottawa,2,@,Cornell,2,OT,,ex,True,False,True,True,20172018
Sun.,2017-10-15,5:00 ET,Boston College,4,@,Providence,3,OT,,he,True,False,False,True,20172018
Sun.,2017-10-15,4:00 ET,Vermont,3,@,Union,2,,,nc,True,False,False,False,20172018
Thu.,2017-10-19,7:35 ET,Sacred Heart,6,@,Notre Dame,4,,,nc,True,False,False,False,20172018
Thu.,2017-10-19,7:05 ET,aic,5,@,Penn State,7,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:05 ET,Army,2,@,Robert Morris,4,,,ah,True,False,False,False,20172018
Fri.,2017-10-20,7:05 ET,Bentley,3,@,Holy Cross,4,OT,,ah,True,False,False,True,20172018
Fri.,2017-10-20,7:00 ET,US Under-18 Team,3,@,Dartmouth,0,,,ex,True,False,True,False,20172018
Fri.,2017-10-20,7:07 AT,Alaska,6,@,Alaska Anchorage,2,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:30 ET,Connecticut,2,@,Boston University,2,OT,,he,True,False,False,True,20172018
Fri.,2017-10-20,7:05 ET,RPI,3,@,Niagara,4,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-20,7:05 ET,Union,6,@,RIT,1,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:05 ET,Ferris State,3,@,Mercyhurst,2,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:35 ET,Sacred Heart,1,@,Notre Dame,3,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:05 ET,aic,3,@,Penn State,2,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-20,7:35 ET,Vermont,1,@,Michigan,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:05 ET,Western Michigan,4,@,Michigan State,6,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:00 ET,Providence,6,@,St. Lawrence,5,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-20,7:00 ET,UMass Lowell,3,@,Clarkson,1,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:00 ET,Ohio State,3,@,Massachusetts,1,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:00 ET,Quinnipiac,6,@,Northeastern,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:00 ET,Colorado College,3,@,New Hampshire,6,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:00 ET,Miami,7,@,Maine,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:37 CT,Minnesota,2,@,North Dakota,1,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:37 CT,Merrimack,5,@,Minnesota Duluth,5,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-20,7:07 CT,Arizona State,1,@,Omaha,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:37 CT,Merrimack,5,@,Minnesota Duluth,5,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-20,7:37 CT,Boston College,2,@,St. Cloud State,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:05 MT,Lake Superior,3,@,Denver,3,OT,,nc,True,False,False,True,20172018
Fri.,2017-10-20,7:07 CT,Air Force,1,@,Bemidji State,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-20,7:07 CT,Wisconsin,4,vs,Northern Michigan,5,OT,,nc,True,True,False,True,20172018
Fri.,2017-10-20,7:07 ET,uah,4,@,Michigan Tech,5,,,wc,True,False,False,False,20172018
Fri.,2017-10-20,7:37 ET,Minnesota State,4,@,Bowling Green,1,,,wc,True,False,False,False,20172018
Sat.,2017-10-21,7:05 ET,Army,3,@,Robert Morris,1,,,ah,True,False,False,False,20172018
Sat.,2017-10-21,7:05 ET,Bentley,0,@,Holy Cross,5,,,ah,True,False,False,False,20172018
Sat.,2017-10-21,7:00 ET,US Under-18 Team,2,@,Harvard,7,,,ex,True,False,True,False,20172018
Sat.,2017-10-21,7:07 AT,Alaska Anchorage,2,@,Alaska,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:00 ET,Boston University,6,@,Connecticut,3,,,he,True,False,False,False,20172018
Sat.,2017-10-21,7:05 ET,RPI,8,@,RIT,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:05 ET,Union,5,@,Niagara,1,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:35 ET,Colgate,3,@,Canisius,3,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-21,2:35 ET,Ferris State,1,@,Mercyhurst,4,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,5:05 ET,Vermont,2,@,Michigan,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:30 ET,Providence,0,@,Clarkson,4,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:00 ET,UMass Lowell,5,@,St. Lawrence,0,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,8:00 ET,Ohio State,3,@,Massachusetts,0,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:00 ET,Quinnipiac,3,@,Northeastern,2,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-21,7:00 ET,Miami,3,@,Maine,6,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:00 ET,Colorado College,2,@,New Hampshire,1,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-21,7:07 CT,Minnesota,0,@,North Dakota,4,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:05 ET,Michigan State,1,@,Western Michigan,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:37 CT,Merrimack,2,@,Minnesota Duluth,7,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:07 CT,Arizona State,4,@,Omaha,4,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-21,7:37 CT,Merrimack,2,@,Minnesota Duluth,7,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:07 CT,Boston College,1,@,St. Cloud State,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:05 MT,Lake Superior,1,@,Denver,5,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,7:07 CT,Air Force,5,@,Bemidji State,1,,,nc,True,False,False,False,20172018
Sat.,2017-10-21,5:07 CT,Wisconsin,4,vs,Northern Michigan,0,,,nc,True,True,False,False,20172018
Sat.,2017-10-21,7:07 ET,uah,4,@,Michigan Tech,2,,,wc,True,False,False,False,20172018
Sat.,2017-10-21,7:07 ET,Minnesota State,2,@,Bowling Green,5,,,wc,True,False,False,False,20172018
Tue.,2017-10-24,7:05 ET,Bentley,2,@,aic,2,OT,,ah,True,False,False,True,20172018
Thu.,2017-10-26,7:35 ET,Omaha,6,@,Notre Dame,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:35 ET,Air Force,3,@,Canisius,1,,,ah,True,False,False,False,20172018
Fri.,2017-10-27,7:05 ET,Niagara,3,@,Sacred Heart,2,,,ah,True,False,False,False,20172018
Fri.,2017-10-27,7:05 ET,Mercyhurst,3,@,Bentley,4,,,ah,True,False,False,False,20172018
Fri.,2017-10-27,7:05 ET,RIT,5,@,Army,4,,,ah,True,False,False,False,20172018
Fri.,2017-10-27,7:05 ET,Michigan,4,@,Penn State,5,OT,,b10,True,False,False,True,20172018
Fri.,2017-10-27,7:00 ET,RPI,3,@,Union,4,,,ec,True,False,False,False,20172018
Fri.,2017-10-27,7:00 ET,Brown,4,@,Yale,1,,,ec,True,False,False,False,20172018
Fri.,2017-10-27,7:00 ET,Merrimack,0,@,Massachusetts,4,,,he,True,False,False,False,20172018
Fri.,2017-10-27,7:15 ET,Northeastern,3,@,UMass Lowell,1,,,he,True,False,False,False,20172018
Fri.,2017-10-27,7:00 ET,Merrimack,0,@,Massachusetts,4,,,he,True,False,False,False,20172018
Fri.,2017-10-27,7:15 ET,Boston College,1,@,Providence,2,,,he,True,False,False,False,20172018
Fri.,2017-10-27,7:37 MT,North Dakota,1,@,Colorado College,2,,,nt,True,False,False,False,20172018
Fri.,2017-10-27,7:05 ET,Dartmouth,3,@,Holy Cross,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:05 ET,Robert Morris,3,@,Ohio State,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:07 CT,St. Lawrence,2,@,Wisconsin,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:07 CT,Clarkson,1,@,Minnesota,3,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:35 ET,Omaha,4,@,Notre Dame,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:05 ET,Lake Superior,3,@,Michigan State,4,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:00 ET,Arizona State,0,@,Colgate,3,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:00 ET,uah,1,@,Cornell,5,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:30 ET,Denver,4,@,Boston University,3,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:00 ET,Minnesota Duluth,2,@,Maine,1,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:35 ET,Connecticut,0,@,Miami,3,,,nc,True,False,False,False,20172018
Fri.,2017-10-27,7:37 ET,Alaska,1,@,Bowling Green,2,,,wc,True,False,False,False,20172018
Fri.,2017-10-27,7:07 CT,Ferris State,2,@,Bemidji State,2,OT,,wc,True,False,False,True,20172018
Fri.,2017-10-27,7:07 CT,Michigan Tech,1,@,Minnesota State,3,,,wc,True,False,False,False,20172018
Sat.,2017-10-28,7:05 ET,RIT,3,@,Army,1,,,ah,True,False,False,False,20172018
Sat.,2017-10-28,7:35 ET,Air Force,2,@,Canisius,3,,,ah,True,False,False,False,20172018
Sat.,2017-10-28,7:05 ET,Mercyhurst,2,@,Bentley,0,,,ah,True,False,False,False,20172018
Sat.,2017-10-28,2:05 ET,Niagara,6,@,Sacred Heart,2,,,ah,True,False,False,False,20172018
Sat.,2017-10-28,8:05 ET,Michigan,5,@,Penn State,2,,,b10,True,False,False,False,20172018
Sat.,2017-10-28,7:00 ET,Yale,5,@,Brown,2,,,ec,True,False,False,False,20172018
Sat.,2017-10-28,7:00 ET,Union,4,@,RPI,2,,,ec,True,False,False,False,20172018
Sat.,2017-10-28,7:00 ET,Massachusetts,3,@,Merrimack,5,,,he,True,False,False,False,20172018
Sat.,2017-10-28,7:00 ET,Boston University,0,@,Providence,3,,,he,True,False,False,False,20172018
Sat.,2017-10-28,7:00 ET,Massachusetts,3,@,Merrimack,5,,,he,True,False,False,False,20172018
Sat.,2017-10-28,7:00 ET,UMass Lowell,4,@,Northeastern,5,OT,,he,True,False,False,True,20172018
Sat.,2017-10-28,7:05 ET,New Hampshire,4,@,Vermont,4,OT,,he,True,False,False,True,20172018
Sat.,2017-10-28,6:07 MT,North Dakota,6,@,Colorado College,4,,,nt,True,False,False,False,20172018
Sat.,2017-10-28,7:05 ET,Ohio State,3,@,Robert Morris,1,,,nc,True,False,False,False,20172018
Sat.,2017-10-28,7:07 CT,Clarkson,1,@,Minnesota,2,,,nc,True,False,False,False,20172018
Sat.,2017-10-28,7:07 CT,St. Lawrence,6,@,Wisconsin,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-28,7:05 ET,Lake Superior,0,@,Michigan State,6,,,nc,True,False,False,False,20172018
Sat.,2017-10-28,4:00 ET,Arizona State,1,@,Colgate,1,OT,,nc,True,False,False,True,20172018
Sat.,2017-10-28,7:00 ET,uah,0,@,Cornell,3,,,nc,True,False,False,False,20172018
Sat.,2017-10-28,7:00 ET,Denver,6,@,Boston College,1,,,nc,True,False,False,False,20172018
Sat.,2017-10-28,7:30 ET,Minnesota Duluth,2,@,Maine,0,,,nc,True,False,False,False,20172018
Sat.,2017-10-28,7:05 ET,Connecticut,1,@,Miami,7,,,nc,True,False,False,False,20172018
Sat.,2017-10-28,7:07 ET,Alaska,2,@,Bowling Green,2,OT,,wc,True,False,False,True,20172018
Sat.,2017-10-28,7:07 CT,Michigan Tech,3,@,Minnesota State,5,,,wc,True,False,False,False,20172018
Sat.,2017-10-28,7:07 CT,Ferris State,0,@,Bemidji State,3,,,wc,True,False,False,False,20172018
Sun.,2017-10-29,7:00 ET,Dartmouth,0,@,Harvard,5,,,ec,True,False,False,False,20172018
Sun.,2017-10-29,4:00 ET,Holy Cross,2,@,Princeton,4,,,nc,True,False,False,False,20172018
Thu.,2017-11-02,7:35 ET,Ferris State,2,@,Michigan,7,,,nc,True,False,False,False,20172018
Fri.,2017-11-03,7:05 ET,Bentley,3,@,Niagara,3,OT,,ah,True,False,False,True,20172018
Fri.,2017-11-03,7:05 MT,Army,3,@,Air Force,2,,,ah,True,False,False,False,20172018
