Day,Date,Time,Visitor_Team,Visitor_Score,Location_Indicator,Home_Team,Home_Score,OT_Info,Notes,Type,Is_Final,Is_Neutral,Is_Exhibition,Is_OT,Season
Fri.,2013-10-04,7:07 AT,British Columbia,1,@,Alaska Anchorage,2,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,4:00 ET,Simon Fraser,3,@,Holy Cross,7,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,5:05 ET,Queens,2,@,RIT,1,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,3:05 ET,Toronto,1,@,Ohio State,9,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:00 CT,Lethbridge,1,@,Minnesota,5,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:00 ET,Carleton,2,@,St. Lawrence,4,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:00 ET,St. Mary's,1,@,RPI,5,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:00 ET,St. Francis Xavier,1,@,Boston University,2,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:30 ET,Dalhousie,0,@,Northeastern,5,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:30 ET,Ottawa,0,@,Vermont,7,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:00 ET,Acadia,3,@,New Hampshire,6,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,3:00 ET,McGill,3,@,UMass Lowell,3,OT,,ex,True,False,True,True,20132014
Sat.,2013-10-05,7:07 MT,New Brunswick,0,@,Colorado College,5,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,8:05 ET,Windsor,2,@,Miami,8,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:05 ET,Western Ontario,2,@,Western Michigan,5,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:07 ET,US Under-18 Team,1,@,Northern Michigan,3,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:07 ET,Laurentian,2,@,Michigan Tech,3,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:37 ET,Wilfrid Laurier,1,@,Bowling Green,7,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,5:37 AT,British Columbia,1,@,Alaska,8,,,ex,True,False,True,False,20132014
Sat.,2013-10-05,7:05 ET,Clarkson,2,@,Niagara,1,,,nc,True,False,False,False,20132014
Sat.,2013-10-05,7:00 ET,Ferris State,7,@,Colgate,4,,,nc,True,False,False,False,20132014
Sun.,2013-10-06,3:05 ET,Simon Fraser,0,@,Sacred Heart,3,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,4:05 ET,Brock,1,@,Canisius,7,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,4:05 ET,Toronto,0,@,Robert Morris,2,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,4:30 ET,Waterloo,2,@,Michigan,1,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,5:00 ET,McGill,1,@,Merrimack,1,OT,,ex,True,False,True,True,20132014
Sun.,2013-10-06,2:00 ET,St. Mary's,2,@,Quinnipiac,7,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,1:00 ET,St. Francis Xavier,2,@,Boston College,8,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,5:05 ET,Guelph,2,@,Notre Dame,5,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,5:00 ET,McGill,1,@,Merrimack,1,OT,,ex,True,False,True,True,20132014
Sun.,2013-10-06,3:00 ET,Acadia,1,@,Vermont,4,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,4:00 ET,Dalhousie,1,@,Maine,5,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,6:07 MT,New Brunswick,2,@,Denver,1,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,7:07 CT,Manitoba,0,@,North Dakota,3,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,5:07 CT,Lethbridge,1,@,Minnesota State,7,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,2:07 ET,Laurentian,2,@,Northern Michigan,3,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,3:07 ET,US Under-18 Team,3,@,Lake Superior,2,,,ex,True,False,True,False,20132014
Sun.,2013-10-06,2:05 ET,Clarkson,2,@,Niagara,0,,,nc,True,False,False,False,20132014
Sun.,2013-10-06,4:00 ET,Ferris State,0,@,Colgate,1,,,nc,True,False,False,False,20132014
Mon.,2013-10-07,CANCELLED,New Brunswick,,@,Air Force,,,,ex,False,False,True,False,20132014
Mon.,2013-10-07,7:07 CT,No. Alberta IT,1,@,Omaha,6,,,ex,True,False,True,False,20132014
Mon.,2013-10-07,7:07 CT,Lakehead,1,@,Minnesota Duluth,7,,,ex,True,False,True,False,20132014
Tue.,2013-10-08,7:05 ET,Guelph,4,@,Mercyhurst,3,,,ex,True,False,True,False,20132014
