Day,Date,Time,Visitor_Team,Visitor_Score,Location_Indicator,Home_Team,Home_Score,OT_Info,Notes,Type,Is_Final,Is_Neutral,Is_Exhibition,Is_OT,Season
Tue.,2019-10-08,7:07 ET,US Under-18 Team,0,@,Ferris State,5,,,ex,True,False,True,False,20192020
Thu.,2019-10-10,7:07 ET,Colgate,1,@,Ferris State,3,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:05 ET,Bentley,0,@,Robert Morris,3,,,ah,True,False,False,False,20192020
Fri.,2019-10-11,5:05 ET,Ohio State,2,vs,Western Michigan,2,OT,,nc,True,True,False,True,20192020
Fri.,2019-10-11,8:00 ET,RIT,3,vs,Bowling Green,2,OT,,nc,True,True,False,True,20192020
Fri.,2019-10-11,7:05 ET,St. Lawrence,2,@,Mercyhurst,3,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-11,7:00 ET,Air Force,3,@,Notre Dame,4,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:00 ET,Sacred Heart,2,@,Penn State,8,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:30 ET,Clarkson,1,@,Michigan,1,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-11,7:00 ET,aic,2,@,Quinnipiac,3,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:00 ET,Northeastern,2,@,Union,1,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:05 ET,Army,2,@,Connecticut,1,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:15 ET,Holy Cross,3,@,Providence,2,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-11,7:00 ET,Wisconsin,3,@,Boston College,5,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:00 ET,RPI,3,@,Massachusetts,5,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:00 ET,Alaska Anchorage,1,@,Maine,7,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:37 CT,Canisius,0,@,North Dakota,5,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:37 MT,Minnesota,2,@,Colorado College,3,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:05 ET,New Hampshire,6,@,Miami,2,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:07 CT,UMass Lowell,3,@,Minnesota Duluth,2,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:07 CT,uah,1,@,Omaha,6,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:00 ET,Michigan State,5,@,Northern Michigan,3,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:07 CT,Arizona State,1,@,Minnesota State,4,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:30 ET,Denver,3,@,Lake Superior,1,,,nc,True,False,False,False,20192020
Fri.,2019-10-11,7:07 CT,St. Cloud State,4,@,Bemidji State,4,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-11,7:07 ET,Alaska,3,@,Michigan Tech,2,,,wc,True,False,False,False,20192020
Sat.,2019-10-12,5:05 ET,Bentley,1,@,Robert Morris,4,,,ah,True,False,False,False,20192020
Sat.,2019-10-12,5:00 ET,US Under-18 Team,1,@,Providence,2,OT,,ex,True,False,True,True,20192020
Sat.,2019-10-12,5:05 ET,Ohio State,3,vs,RIT,1,,,nc,True,True,False,False,20192020
Sat.,2019-10-12,8:00 ET,Western Michigan,5,vs,Bowling Green,2,,,nc,True,True,False,False,20192020
Sat.,2019-10-12,7:05 ET,St. Lawrence,3,@,Mercyhurst,2,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,7:05 ET,Quinnipiac,3,@,aic,2,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,4:30 ET,Sacred Heart,4,@,Penn State,5,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,7:30 ET,Clarkson,3,@,Michigan,1,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,7:00 ET,Wisconsin,11,@,Merrimack,5,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,4:00 ET,Northeastern,2,@,Union,1,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,7:00 ET,Wisconsin,11,@,Merrimack,5,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,3:35 ET,RPI,5,@,Connecticut,3,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,7:00 ET,Alaska Anchorage,1,@,Maine,2,OT,,nc,True,False,False,True,20192020
Sat.,2019-10-12,7:07 CT,Canisius,1,@,North Dakota,8,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,7:07 MT,Minnesota,4,@,Colorado College,3,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,7:05 ET,New Hampshire,4,@,Miami,4,OT,,nc,True,False,False,True,20192020
Sat.,2019-10-12,7:07 CT,UMass Lowell,1,@,Minnesota Duluth,2,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,7:07 CT,uah,0,@,Omaha,5,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,6:00 ET,Michigan State,0,@,Northern Michigan,2,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,6:07 CT,Arizona State,0,@,Minnesota State,5,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,6:07 CT,St. Cloud State,2,@,Bemidji State,2,OT,,nc,True,False,False,True,20192020
Sat.,2019-10-12,7:00 ET,Denver,4,@,Lake Superior,3,,,nc,True,False,False,False,20192020
Sat.,2019-10-12,6:07 ET,Alaska,2,@,Michigan Tech,1,,,wc,True,False,False,False,20192020
Sun.,2019-10-13,4:05 ET,US Under-18 Team,4,@,Holy Cross,2,,,ex,True,False,True,False,20192020
Sun.,2019-10-13,3:00 ET,Air Force,1,@,Notre Dame,6,,,nc,True,False,False,False,20192020
Sun.,2019-10-13,4:00 ET,Boston College,3,@,Colgate,0,,,nc,True,False,False,False,20192020
Tue.,2019-10-15,7:00 ET,Massachusetts,1,@,Northeastern,3,,,he,True,False,False,False,20192020
Thu.,2019-10-17,7:05 ET,Merrimack,3,@,Holy Cross,1,,,nc,True,False,False,False,20192020
Thu.,2019-10-17,7:05 ET,Merrimack,3,@,Holy Cross,1,,,nc,True,False,False,False,20192020
Thu.,2019-10-17,7:00 ET,Alaska,0,@,Penn State,7,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:05 ET,aic,2,@,Sacred Heart,1,,,ah,True,False,False,False,20192020
Fri.,2019-10-18,7:00 ET,US Under-18 Team,1,@,Michigan State,2,,,ex,True,False,True,False,20192020
Fri.,2019-10-18,7:05 MT,Arizona State,3,@,Air Force,0,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:05 ET,New Hampshire,2,@,Bentley,3,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-18,7:00 CT,Niagara,2,@,Minnesota,3,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-18,7:00 CT,Minnesota Duluth,2,@,Wisconsin,6,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:00 ET,Omaha,2,@,Ohio State,3,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:00 ET,Alaska,4,@,Penn State,0,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:30 ET,Lake Superior,0,@,Michigan,4,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:00 ET,Maine,4,@,Quinnipiac,2,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:00 ET,Providence,6,@,St. Lawrence,0,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:00 ET,Connecticut,5,@,RPI,2,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:00 ET,Vermont,2,@,Clarkson,3,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:15 ET,Colgate,4,@,UMass Lowell,3,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-18,7:00 ET,Union,1,@,Massachusetts,6,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:30 ET,Northern Michigan,4,@,Boston University,4,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-18,7:07 MT,Boston College,0,@,Denver,3,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:05 ET,Ferris State,3,@,Miami,4,,,nc,True,False,False,False,20192020
Fri.,2019-10-18,7:07 CT,North Dakota,4,@,Minnesota State,4,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-18,7:07 ET,Western Michigan,1,@,Bowling Green,2,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:05 ET,Robert Morris,1,@,Army,4,,,ah,True,False,False,False,20192020
Sat.,2019-10-19,7:05 MT,Arizona State,5,@,Air Force,2,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:05 ET,Merrimack,0,@,RIT,4,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:05 ET,Merrimack,0,@,RIT,4,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:00 CT,Niagara,2,@,Minnesota,4,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:00 CT,Minnesota Duluth,1,@,Wisconsin,3,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,5:00 ET,Omaha,2,@,Ohio State,1,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:30 ET,Lake Superior,3,@,Michigan,4,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:00 ET,Canisius,2,@,RPI,7,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:00 ET,Maine,3,@,Quinnipiac,4,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:30 ET,Providence,4,@,Clarkson,2,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:00 ET,Vermont,2,@,St. Lawrence,0,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:00 ET,Holy Cross,2,@,Northeastern,2,OT,,nc,True,False,False,True,20192020
Sat.,2019-10-19,6:00 ET,Colgate,0,@,UMass Lowell,0,OT,,nc,True,False,False,True,20192020
Sat.,2019-10-19,7:00 ET,Union,0,@,Massachusetts,5,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:00 ET,Northern Michigan,4,@,Boston University,3,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:07 MT,Boston College,4,@,Denver,6,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:05 ET,Ferris State,3,@,Miami,1,,,nc,True,False,False,False,20192020
Sat.,2019-10-19,7:05 ET,Bowling Green,2,@,Western Michigan,1,OT,,nc,True,False,False,True,20192020
Sat.,2019-10-19,6:07 CT,North Dakota,1,@,Minnesota State,2,,,nc,True,False,False,False,20192020
Sun.,2019-10-20,4:05 ET,Robert Morris,3,@,Army,0,,,ah,True,False,False,False,20192020
Sun.,2019-10-20,2:00 ET,Nipissing,2,@,Cornell,6,,,ex,True,False,True,False,20192020
Thu.,2019-10-24,7:05 MT,RIT,2,@,Air Force,1,,,ah,True,False,False,False,20192020
Fri.,2019-10-25,7:05 MT,RIT,1,@,Air Force,0,,,ah,True,False,False,False,20192020
Fri.,2019-10-25,7:05 ET,Sacred Heart,4,@,Niagara,0,,,ah,True,False,False,False,20192020
Fri.,2019-10-25,7:05 ET,Army,0,@,Bentley,5,,,ah,True,False,False,False,20192020
Fri.,2019-10-25,7:00 ET,RPI,3,@,Union,2,,,ec,True,False,False,False,20192020
Fri.,2019-10-25,7:00 ET,New Hampshire,3,@,Merrimack,2,OT,,he,True,False,False,True,20192020
Fri.,2019-10-25,7:00 ET,Providence,6,@,Boston College,2,,,he,True,False,False,False,20192020
Fri.,2019-10-25,7:05 ET,Maine,2,@,Vermont,1,,,he,True,False,False,False,20192020
Fri.,2019-10-25,7:00 ET,New Hampshire,3,@,Merrimack,2,OT,,he,True,False,False,True,20192020
Fri.,2019-10-25,7:15 ET,Boston University,3,@,UMass Lowell,3,OT,,he,True,False,False,True,20192020
Fri.,2019-10-25,7:05 ET,Ohio State,7,@,Mercyhurst,2,,,nc,True,False,False,False,20192020
Fri.,2019-10-25,7:05 ET,St. Lawrence,2,@,Holy Cross,2,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-25,7:00 ET,Robert Morris,1,@,Penn State,2,,,nc,True,False,False,False,20192020
Fri.,2019-10-25,7:00 CT,Clarkson,4,@,Wisconsin,0,,,nc,True,False,False,False,20192020
Fri.,2019-10-25,7:00 CT,Minnesota Duluth,5,@,Minnesota,2,,,nc,True,False,False,False,20192020
Fri.,2019-10-25,7:30 ET,Western Michigan,0,@,Michigan,4,,,nc,True,False,False,False,20192020
Fri.,2019-10-25,7:00 ET,Lake Superior,2,@,Notre Dame,5,,,nc,True,False,False,False,20192020
Fri.,2019-10-25,7:00 ET,Miami,3,@,Colgate,3,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-25,7:00 ET,aic,1,@,Massachusetts,4,,,nc,True,False,False,False,20192020
Fri.,2019-10-25,7:37 MT,Michigan State,1,@,Colorado College,3,,,nc,True,False,False,False,20192020
Fri.,2019-10-25,7:37 CT,Northeastern,4,@,St. Cloud State,1,,,nc,True,False,False,False,20192020
Fri.,2019-10-25,7:37 CT,Bemidji State,1,@,North Dakota,2,OT,,nc,True,False,False,True,20192020
Fri.,2019-10-25,7:07 CT,Minnesota State,5,@,uah,1,,,wc,True,False,False,False,20192020
Fri.,2019-10-25,7:07 AT,Alaska,2,@,Alaska Anchorage,1,,,wc,True,False,False,False,20192020
Fri.,2019-10-25,7:07 ET,Michigan Tech,1,@,Bowling Green,3,,,wc,True,False,False,False,20192020
Fri.,2019-10-25,7:07 ET,Northern Michigan,4,@,Ferris State,3,,,wc,True,False,False,False,20192020
Sat.,2019-10-26,4:05 ET,Sacred Heart,3,@,Niagara,1,,,ah,True,False,False,False,20192020
Sat.,2019-10-26,7:00 ET,Union,2,@,RPI,1,,,ec,True,False,False,False,20192020
Sat.,2019-10-26,7:00 ET,US Under-18 Team,0,@,Cornell,3,,,ex,True,False,True,False,20192020
Sat.,2019-10-26,7:00 ET,UMass Lowell,3,@,Providence,2,OT,,he,True,False,False,True,20192020
Sat.,2019-10-26,7:00 ET,New Hampshire,0,@,Boston University,3,,,he,True,False,False,False,20192020
Sat.,2019-10-26,7:05 ET,Ohio State,3,@,Mercyhurst,1,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,7:05 ET,St. Lawrence,3,@,Bentley,0,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,7:00 CT,Clarkson,3,@,Wisconsin,4,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,6:00 ET,Lake Superior,4,@,Notre Dame,6,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,4:00 ET,Miami,2,@,Colgate,0,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,6:07 MT,Michigan State,5,@,Colorado College,1,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,7:07 CT,Minnesota,0,@,Minnesota Duluth,2,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,7:05 ET,Michigan,1,@,Western Michigan,4,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,6:07 CT,Northeastern,1,@,St. Cloud State,2,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,7:07 CT,Bemidji State,1,@,North Dakota,4,,,nc,True,False,False,False,20192020
Sat.,2019-10-26,7:07 CT,Minnesota State,4,@,uah,1,,,wc,True,False,False,False,20192020
Sat.,2019-10-26,7:07 ET,Michigan Tech,4,@,Bowling Green,2,,,wc,True,False,False,False,20192020
Sat.,2019-10-26,5:07 AT,Alaska,0,@,Alaska Anchorage,4,,,wc,True,False,False,False,20192020
Sat.,2019-10-26,6:07 ET,Northern Michigan,6,@,Ferris State,4,,,wc,True,False,False,False,20192020
Sun.,2019-10-27,3:05 ET,US Under-18 Team,3,@,Canisius,1,,,ex,True,False,True,False,20192020
Sun.,2019-10-27,2:00 ET,Vermont,0,@,Quinnipiac,4,,,nc,True,False,False,False,20192020
Thu.,2019-10-31,7:00 ET,Wisconsin,1,@,Penn State,6,,,b10,True,False,False,False,20192020
Thu.,2019-10-31,7:07 AT,Omaha,4,@,Alaska Anchorage,3,,,nc,True,False,False,False,20192020
Fri.,2019-11-01,7:05 ET,Mercyhurst,4,@,Bentley,3,OT,,ah,True,False,False,True,20192020
Fri.,2019-11-01,6:05 ET,Air Force,1,@,Sacred Heart,7,,,ah,True,False,False,False,20192020
Fri.,2019-11-01,7:05 ET,Holy Cross,4,@,RIT,7,,,ah,True,False,False,False,20192020
Fri.,2019-11-01,7:05 ET,aic,1,@,Army,2,,,ah,True,False,False,False,20192020
Fri.,2019-11-01,6:00 ET,Wisconsin,2,@,Penn State,4,,,b10,True,False,False,False,20192020
Fri.,2019-11-01,7:00 ET,Michigan,2,@,Ohio State,3,,,b10,True,False,False,False,20192020
Fri.,2019-11-01,7:30 CT,Notre Dame,2,@,Minnesota,2,OT,,b10,True,False,False,True,20192020
Fri.,2019-11-01,7:30 ET,Dartmouth,3,@,Harvard,7,,,ec,True,False,False,False,20192020
Fri.,2019-11-01,7:00 ET,Brown,2,@,Yale,3,,,ec,True,False,False,False,20192020
Fri.,2019-11-01,7:05 ET,US Under-18 Team,2,@,Miami,4,,,ex,True,False,True,False,20192020
Fri.,2019-11-01,7:00 ET,Connecticut,3,@,Merrimack,2,,,he,True,False,False,False,20192020
Fri.,2019-11-01,7:00 ET,Boston College,0,@,New Hampshire,1,OT,,he,True,False,False,True,20192020
Fri.,2019-11-01,7:00 ET,Connecticut,3,@,Merrimack,2,,,he,True,False,False,False,20192020
Fri.,2019-11-01,7:00 ET,Massachusetts,6,@,Northeastern,3,,,he,True,False,False,False,20192020
Fri.,2019-11-01,7:00 ET,Boston University,2,@,Maine,4,,,he,True,False,False,False,20192020
Fri.,2019-11-01,7:05 ET,UMass Lowell,2,@,Vermont,1,,,he,True,False,False,False,20192020
Fri.,2019-11-01,7:37 MT,Western Michigan,6,@,Colorado College,3,,,nt,True,False,False,False,20192020
Fri.,2019-11-01,7:35 ET,Union,3,@,Canisius,0,,,nc,True,False,False,False,20192020
Fri.,2019-11-01,7:00 ET,Cornell,3,@,Michigan State,2,,,nc,True,False,False,False,20192020
Fri.,2019-11-01,7:05 MT,Quinnipiac,3,@,Arizona State,5,,,nc,True,False,False,False,20192020
Fri.,2019-11-01,7:00 ET,St. Lawrence,3,@,Clarkson,4,OT,,nc,True,False,False,True,20192020
Fri.,2019-11-01,7:15 ET,Colgate,3,@,Providence,3,OT,,nc,True,False,False,True,20192020
Fri.,2019-11-01,7:07 MT,Niagara,2,@,Denver,6,,,nc,True,False,False,False,20192020
Fri.,2019-11-01,7:37 CT,Princeton,5,@,St. Cloud State,3,,,nc,True,False,False,False,20192020
Fri.,2019-11-01,7:07 AT,Omaha,3,@,Alaska Anchorage,3,OT,,nc,True,False,False,True,20192020
Fri.,2019-11-01,7:00 ET,uah,3,@,Northern Michigan,5,,,wc,True,False,False,False,20192020
Fri.,2019-11-01,7:07 AT,Bemidji State,4,@,Alaska,0,,,wc,True,False,False,False,20192020
Fri.,2019-11-01,7:07 CT,Bowling Green,3,@,Minnesota State,2,OT,,wc,True,False,False,True,20192020
Fri.,2019-11-01,7:00 ET,Ferris State,4,@,Lake Superior,5,OT,,wc,True,False,False,True,20192020
Sat.,2019-11-02,1:05 ET,Air Force,4,@,Sacred Heart,3,,,ah,True,False,False,False,20192020
Sat.,2019-11-02,7:05 ET,Mercyhurst,3,@,Bentley,6,,,ah,True,False,False,False,20192020
Sat.,2019-11-02,1:05 ET,Army,1,@,aic,4,,,ah,True,False,False,False,20192020
Sat.,2019-11-02,5:05 ET,Holy Cross,3,@,RIT,3,OT,,ah,True,False,False,True,20192020
Sat.,2019-11-02,5:00 ET,Michigan,1,@,Ohio State,2,,,b10,True,False,False,False,20192020
Sat.,2019-11-02,4:00 CT,Notre Dame,5,@,Minnesota,3,,,b10,True,False,False,False,20192020
Sat.,2019-11-02,7:00 ET,Yale,1,@,Brown,5,,,ec,True,False,False,False,20192020
Sat.,2019-11-02,7:05 ET,UMass Lowell,5,@,Vermont,3,,,he,True,False,False,False,20192020
Sat.,2019-11-02,8:00 ET,Northeastern,2,@,Massachusetts,4,,,he,True,False,False,False,20192020
Sat.,2019-11-02,7:00 ET,Boston College,3,@,Providence,2,,,he,True,False,False,False,20192020
Sat.,2019-11-02,6:00 ET,Boston University,2,@,Maine,2,OT,,he,True,False,False,True,20192020
Sat.,2019-11-02,6:07 MT,Western Michigan,4,@,Colorado College,4,OT,,nt,True,False,False,True,20192020
Sat.,2019-11-02,4:05 ET,Union,0,@,Canisius,4,,,nc,True,False,False,False,20192020
Sat.,2019-11-02,7:00 ET,Cornell,6,@,Michigan State,2,,,nc,True,False,False,False,20192020
Sat.,2019-11-02,7:05 MT,Quinnipiac,1,@,Arizona State,4,,,nc,True,False,False,False,20192020
Sat.,2019-11-02,7:00 ET,St. Lawrence,2,@,Clarkson,3,OT,,nc,True,False,False,True,20192020
Sat.,2019-11-02,7:00 ET,Dartmouth,4,@,New Hampshire,5,OT,,nc,True,False,False,True,20192020
Sat.,2019-11-02,7:07 MT,Niagara,0,@,Denver,4,,,nc,True,False,False,False,20192020
Sat.,2019-11-02,6:07 CT,Princeton,5,@,St. Cloud State,5,OT,,nc,True,False,False,True,20192020
Sat.,2019-11-02,7:07 CT,Michigan Tech,1,@,North Dakota,3,,,nc,True,False,False,False,20192020
Sat.,2019-11-02,6:00 ET,uah,2,@,Northern Michigan,4,,,wc,True,False,False,False,20192020
Sat.,2019-11-02,7:07 AT,Bemidji State,1,@,Alaska,3,,,wc,True,False,False,False,20192020
Sat.,2019-11-02,6:07 CT,Bowling Green,1,@,Minnesota State,5,,,wc,True,False,False,False,20192020
Sat.,2019-11-02,7:00 ET,Ferris State,3,@,Lake Superior,4,,,wc,True,False,False,False,20192020
Sun.,2019-11-03,2:05 ET,Merrimack,3,@,Connecticut,2,,,he,True,False,False,False,20192020
Sun.,2019-11-03,2:05 ET,Merrimack,3,@,Connecticut,2,,,he,True,False,False,False,20192020
Thu.,2019-11-07,7:05 ET,Holy Cross,2,@,Sacred Heart,1,,,ah,True,False,False,False,20192020
Fri.,2019-11-08,7:05 ET,Niagara,2,@,RIT,2,OT,,ah,True,False,False,True,20192020
Fri.,2019-11-08,7:35 ET,Robert Morris,4,@,Canisius,2,,,ah,True,False,False,False,20192020
Fri.,2019-11-08,7:05 MT,Bentley,2,@,Air Force,4,,,ah,True,False,False,False,20192020
Fri.,2019-11-08,7:05 ET,Sacred Heart,4,@,Holy Cross,2,,,ah,True,False,False,False,20192020
Fri.,2019-11-08,7:00 ET,Michigan State,2,@,Penn State,0,,,b10,True,False,False,False,20192020
Fri.,2019-11-08,8:00 ET,Ohio State,2,@,Notre Dame,3,OT,,b10,True,False,False,True,20192020
Fri.,2019-11-08,6:30 ET,Minnesota,1,@,Michigan,1,OT,,b10,True,False,False,True,20192020
