Day,Date,Time,Visitor_Team,Visitor_Score,Location_Indicator,Home_Team,Home_Score,OT_Info,Notes,Type,Is_Final,Is_Neutral,Is_Exhibition,Is_OT,Season
Sun.,2015-10-04,5:05 ET,Toronto,1,@,Michigan,8,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,4:05 ET,Western Ontario,1,@,Michigan State,2,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,4:00 ET,St. Thomas,1,@,Quinnipiac,3,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,4:00 ET,New Brunswick,2,@,UMass Lowell,3,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,4:00 ET,St. Francis Xavier,4,@,New Hampshire,6,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,4:00 ET,Simon Fraser,2,@,Northeastern,10,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,4:05 ET,Acadia,2,@,Vermont,1,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,6:06 MT,Calgary,0,@,Denver,4,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,6:07 CT,Lakehead,1,@,Minnesota Duluth,6,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,1:37 CT,Manitoba,1,@,Bemidji State,6,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,5:07 CT,Alberta,3,@,Minnesota State,2,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,5:00 ET,US Under-18 Team,2,@,Lake Superior,1,OT,,ex,True,False,True,True,20152016
Sun.,2015-10-04,3:00 ET,Lethbridge,2,@,Ferris State,4,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,3:00 AT,Mt. Royal,0,@,Alaska,4,,,ex,True,False,True,False,20152016
Sun.,2015-10-04,5:07 ET,USA Under-18 Team,2,@,Lake Superior,1,,,EX,True,False,False,False,20152016
Sun.,2015-10-04,3:07 AT,Mount Royal,0,@,Alaska,4,,,EX,True,False,False,False,20152016
Sun.,2015-10-04,4:05 ET,Colgate,7,@,Mercyhurst,9,,,nc,True,False,False,False,20152016
Mon.,2015-10-05,6:05 MT,Calgary,0,@,Air Force,5,,,ex,True,False,True,False,20152016
Fri.,2015-10-09,7:05 ET,Mercyhurst,3,@,Bentley,1,,,ah,True,False,False,False,20152016
Fri.,2015-10-09,7:35 ET,Guelph,5,@,Notre Dame,7,,,ex,True,False,True,False,20152016
Fri.,2015-10-09,7:07 ET,Laurentian,1,@,Michigan Tech,5,,,ex,True,False,True,False,20152016
Fri.,2015-10-09,8:00 ET,Michigan State,3,vs,Maine,3,OT,,nc,True,True,False,True,20152016
Fri.,2015-10-09,4:30 ET,Lake Superior,2,vs,North Dakota,5,,,nc,True,True,False,False,20152016
Fri.,2015-10-09,8:07 AT,Arizona State,2,@,Alaska Anchorage,3,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-09,5:07 AT,St. Cloud State,3,vs,Alaska,0,,,nc,True,True,False,False,20152016
Fri.,2015-10-09,7:05 ET,Quinnipiac,5,@,Holy Cross,3,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:05 ET,Boston College,5,@,Army,1,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:05 MT,Denver,4,@,Air Force,5,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-09,7:05 ET,Bowling Green,6,@,Ohio State,3,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:00 CT,Northern Michigan,2,@,Wisconsin,2,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-09,7:00 ET,RIT,0,@,Clarkson,6,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:00 ET,Niagara,2,@,St. Lawrence,5,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:00 ET,Sacred Heart,1,@,Union,1,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-09,7:15 ET,RPI,0,@,UMass Lowell,3,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:37 MT,Massachusetts,6,@,Colorado College,3,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:35 ET,Providence,7,@,Miami,3,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:00 ET,Ferris State,2,@,Western Michigan,3,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:07 CT,Connecticut,5,@,uah,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-09,7:07 CT,Omaha,3,@,Minnesota State,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:05 ET,Mercyhurst,3,@,Bentley,2,,,ah,True,False,False,False,20152016
Sat.,2015-10-10,7:07 ET,Laurentian,0,@,Michigan Tech,5,,,ex,True,False,True,False,20152016
Sat.,2015-10-10,8:00 ET,North Dakota,1,vs,Maine,1,OT,,nc,True,True,False,True,20152016
Sat.,2015-10-10,4:30 ET,Michigan State,4,vs,Lake Superior,1,,,nc,True,True,False,False,20152016
Sat.,2015-10-10,4:07 AT,Arizona State,2,vs,Alaska,1,,,nc,True,True,False,False,20152016
Sat.,2015-10-10,7:07 AT,St. Cloud State,6,@,Alaska Anchorage,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:35 ET,Penn State,6,@,Canisius,1,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:05 CT,Vermont,3,@,Minnesota,0,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:00 CT,Northern Michigan,3,@,Wisconsin,3,OT,,nc,True,False,False,True,20152016
Sat.,2015-10-10,4:00 ET,Holy Cross,2,@,Quinnipiac,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:00 ET,Niagara,1,@,Clarkson,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:00 ET,RIT,1,@,St. Lawrence,5,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:00 ET,Boston University,3,@,Union,5,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:00 ET,aic,3,@,New Hampshire,7,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:00 ET,Colgate,1,@,Northeastern,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:06 MT,Air Force,1,@,Denver,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:05 ET,Providence,2,@,Miami,2,OT,,nc,True,False,False,True,20152016
Sat.,2015-10-10,7:07 MT,Massachusetts,4,@,Colorado College,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:37 ET,Ohio State,0,@,Bowling Green,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:07 CT,Connecticut,2,@,uah,5,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:07 CT,Omaha,2,@,Minnesota State,0,,,nc,True,False,False,False,20152016
Sat.,2015-10-10,7:07 ET,Western Michigan,1,@,Ferris State,1,OT,,nc,True,False,False,True,20152016
Sat.,2015-10-10,7:07 CT,Minnesota Duluth,2,@,Bemidji State,3,,,nc,True,False,False,False,20152016
Sun.,2015-10-11,2:00 ET,Notre Dame,2,@,US Under-18 Team,2,OT,,ex,True,False,True,True,20152016
Sun.,2015-10-11,2:00 ET,Notre Dame,2,@,USA Under-18 Team,2,,,EX,True,False,False,False,20152016
Sun.,2015-10-11,2:05 ET,Guelph,3,@,Robert Morris,5,,,ex,True,False,True,False,20152016
Sun.,2015-10-11,2:00 ET,Boston College,1,@,RPI,2,,,nc,True,False,False,False,20152016
Tue.,2015-10-13,7:00 ET,Bowling Green,1,@,Western Michigan,4,,,nc,True,False,False,False,20152016
Thu.,2015-10-15,7:00 ET,Arizona State,0,@,Quinnipiac,5,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:07 AT,aic,2,@,Alaska,7,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,4:07 AT,RPI,3,vs,Alaska Anchorage,4,,,nc,True,True,False,False,20152016
Fri.,2015-10-16,7:05 ET,Air Force,1,@,Robert Morris,5,,,ah,True,False,False,False,20152016
Fri.,2015-10-16,7:30 ET,US Under-18 Team,7,@,Boston University,4,,,ex,True,False,True,False,20152016
Fri.,2015-10-16,7:35 ET,USA Under-18 Team,7,@,Boston University,4,,,EX,True,False,False,False,20152016
Fri.,2015-10-16,7:35 ET,Bowling Green,4,@,Canisius,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:35 ET,Mercyhurst,4,@,Michigan,6,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:07 ET,Notre Dame,7,@,Penn State,4,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:05 ET,Miami,3,@,Ohio State,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:05 CT,Minnesota Duluth,3,@,Minnesota,1,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:05 ET,Clarkson,1,@,Merrimack,7,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:00 ET,Maine,1,@,Union,1,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-16,7:00 ET,Sacred Heart,2,@,Massachusetts,5,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:00 ET,Bentley,3,@,Northeastern,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:35 ET,Holy Cross,1,@,Providence,4,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:00 ET,Wisconsin,0,@,Boston College,6,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:05 ET,Arizona State,1,@,Connecticut,5,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:05 ET,Clarkson,1,@,Merrimack,7,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:00 ET,St. Lawrence,3,@,New Hampshire,2,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-16,7:15 ET,Colorado College,2,@,UMass Lowell,3,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:05 ET,Omaha,4,@,Vermont,3,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:36 MT,Michigan State,2,@,Denver,4,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:37 CT,Minnesota State,0,@,St. Cloud State,4,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:37 CT,North Dakota,4,@,Bemidji State,4,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-16,7:07 ET,Lake Superior,3,@,Northern Michigan,6,,,nc,True,False,False,False,20152016
Fri.,2015-10-16,7:07 ET,Michigan Tech,5,@,Ferris State,1,,,wc,True,False,False,False,20152016
Sat.,2015-10-17,4:07 AT,aic,2,vs,Alaska Anchorage,6,,,nc,True,True,False,False,20152016
Sat.,2015-10-17,7:07 AT,RPI,2,@,Alaska,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:05 ET,Air Force,3,@,Robert Morris,3,OT,,ah,True,False,False,True,20152016
Sat.,2015-10-17,7:00 ET,US Under-18 Team,5,@,Dartmouth,4,,,ex,True,False,True,False,20152016
Sat.,2015-10-17,7:00 ET,USA Under-18 Team,5,@,Dartmouth,4,,,EX,True,False,False,False,20152016
Sat.,2015-10-17,6:07 CT,Alabama,1,@,uah,11,,,ex,True,False,True,False,20152016
Sat.,2015-10-17,7:30 ET,Arizona State,0,@,Sacred Heart,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:05 ET,Northeastern,1,@,Bentley,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:05 ET,Bowling Green,2,@,RIT,2,OT,,nc,True,False,False,True,20152016
Sat.,2015-10-17,3:07 ET,Notre Dame,3,@,Penn State,5,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:35 ET,St. Lawrence,1,@,Merrimack,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:00 ET,Maine,0,@,Union,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:05 ET,Wisconsin,1,@,Boston University,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:00 ET,Clarkson,4,@,New Hampshire,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:35 ET,St. Lawrence,1,@,Merrimack,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:05 ET,Omaha,3,@,Vermont,1,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:00 ET,Colorado College,1,@,UMass Lowell,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,8:00 ET,Ohio State,1,@,Miami,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:07 CT,Minnesota,0,@,Minnesota Duluth,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:06 MT,Michigan State,0,@,Denver,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:07 CT,Bemidji State,2,@,North Dakota,5,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:07 CT,Minnesota State,0,@,St. Cloud State,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:07 ET,Northern Michigan,0,@,Lake Superior,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-17,7:07 ET,Michigan Tech,2,@,Ferris State,3,,,wc,True,False,False,False,20152016
Sun.,2015-10-18,5:05 ET,Mercyhurst,2,@,Michigan,3,,,nc,True,False,False,False,20152016
Tue.,2015-10-20,7:00 ET,Maine,0,@,Quinnipiac,4,,,nc,True,False,False,False,20152016
Thu.,2015-10-22,7:05 ET,Lake Superior,4,@,Michigan State,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,4:05 ET,Holy Cross,3,@,Canisius,4,,,ah,True,False,False,False,20152016
Fri.,2015-10-23,7:05 ET,Robert Morris,3,@,Niagara,3,OT,,ah,True,False,False,True,20152016
Fri.,2015-10-23,7:05 ET,Army,2,@,Mercyhurst,4,,,ah,True,False,False,False,20152016
Fri.,2015-10-23,7:00 ET,New Brunswick,5,@,Maine,1,,,ex,True,False,True,False,20152016
Fri.,2015-10-23,7:05 ET,UMass Lowell,1,@,Merrimack,1,OT,,he,True,False,False,True,20152016
Fri.,2015-10-23,7:00 ET,New Hampshire,6,@,Massachusetts,6,OT,,he,True,False,False,True,20152016
Fri.,2015-10-23,7:05 ET,UMass Lowell,1,@,Merrimack,1,OT,,he,True,False,False,True,20152016
Fri.,2015-10-23,7:07 ET,aic,3,@,Penn State,8,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:05 CT,Northeastern,0,@,Minnesota,4,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:05 ET,Lake Superior,0,@,Michigan State,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:30 MT,So. New Hampshire,2,@,Arizona State,9,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:00 ET,RIT,2,@,Colgate,5,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:30 ET,Michigan,5,@,Union,5,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-23,7:00 ET,Western Michigan,2,@,Clarkson,4,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:00 ET,Miami,1,@,St. Lawrence,0,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:00 ET,St. Cloud State,2,@,Quinnipiac,5,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:00 ET,Ohio State,1,@,Providence,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,6:05 ET,Minnesota Duluth,3,@,Notre Dame,3,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-23,7:05 ET,North Dakota,2,@,Vermont,0,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:37 CT,Air Force,2,@,Omaha,4,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:37 MT,Boston College,3,@,Colorado College,0,,,nc,True,False,False,False,20152016
Fri.,2015-10-23,7:07 ET,Wisconsin,5,@,Ferris State,5,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-23,7:37 CT,Minnesota State,3,@,Bemidji State,2,,,wc,True,False,False,False,20152016
Fri.,2015-10-23,7:07 ET,Michigan Tech,1,@,Northern Michigan,4,,,wc,True,False,False,False,20152016
Fri.,2015-10-23,7:07 CT,Alaska Anchorage,3,@,uah,3,OT,,wc,True,False,False,True,20152016
Sat.,2015-10-24,7:05 ET,Army,2,@,Mercyhurst,5,,,ah,True,False,False,False,20152016
Sat.,2015-10-24,7:05 ET,Robert Morris,8,@,Niagara,2,,,ah,True,False,False,False,20152016
Sat.,2015-10-24,4:05 ET,Holy Cross,4,@,Canisius,1,,,ah,True,False,False,False,20152016
Sat.,2015-10-24,7:00 ET,New Brunswick,3,@,Harvard,3,OT,,ex,True,False,True,True,20152016
Sat.,2015-10-24,7:00 ET,Prince Edward Island,0,@,Dartmouth,7,,,EX,True,False,False,False,20152016
Sat.,2015-10-24,7:00 ET,Ryerson,2,@,Cornell,5,,,ex,True,False,True,False,20152016
Sat.,2015-10-24,7:00 ET,PEI,0,@,Dartmouth,7,,,ex,True,False,True,False,20152016
Sat.,2015-10-24,7:00 ET,Merrimack,1,@,UMass Lowell,1,OT,,he,True,False,False,True,20152016
Sat.,2015-10-24,4:05 ET,Connecticut,2,@,Boston University,4,,,he,True,False,False,False,20152016
Sat.,2015-10-24,7:00 ET,Merrimack,1,@,UMass Lowell,1,OT,,he,True,False,False,True,20152016
Sat.,2015-10-24,7:05 ET,Colgate,4,@,RIT,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,3:07 ET,aic,3,@,Penn State,5,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,8:05 CT,Northeastern,3,@,Minnesota,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:30 MT,So. New Hampshire,1,@,Arizona State,7,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:00 ET,Michigan,5,@,RPI,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:30 ET,New Hampshire,5,@,Union,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:00 ET,Miami,3,@,St. Lawrence,5,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:30 ET,Western Michigan,2,@,Clarkson,6,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:00 ET,St. Cloud State,1,@,Quinnipiac,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:00 ET,Ohio State,4,@,Providence,6,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,6:35 ET,Minnesota Duluth,3,@,Notre Dame,3,OT,,nc,True,False,False,True,20152016
Sat.,2015-10-24,7:05 ET,North Dakota,5,@,Vermont,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:07 CT,Air Force,1,@,Omaha,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:07 MT,Boston College,5,@,Colorado College,0,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:07 ET,Wisconsin,1,@,Ferris State,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-24,7:07 ET,Northern Michigan,1,@,Michigan Tech,3,,,wc,True,False,False,False,20152016
Sat.,2015-10-24,7:07 CT,Alaska Anchorage,3,@,uah,2,,,wc,True,False,False,False,20152016
Sat.,2015-10-24,7:07 CT,Minnesota State,3,@,Bemidji State,2,,,wc,True,False,False,False,20152016
Sun.,2015-10-25,2:00 ET,Laurentian,1,@,Cornell,6,,,ex,True,False,True,False,20152016
Tue.,2015-10-27,7:05 ET,Sacred Heart,4,@,aic,1,,,ah,True,False,False,False,20152016
Tue.,2015-10-27,7:05 ET,Boston University,2,@,Connecticut,5,,,he,True,False,False,False,20152016
Thu.,2015-10-29,7:00 ET,Vermont,3,@,Northeastern,2,,,he,True,False,False,False,20152016
Thu.,2015-10-29,7:07 ET,St. Lawrence,2,@,Penn State,2,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-30,7:05 ET,RIT,4,@,aic,2,,,ah,True,False,False,False,20152016
Fri.,2015-10-30,7:05 ET,Canisius,3,@,Sacred Heart,0,,,ah,True,False,False,False,20152016
Fri.,2015-10-30,7:30 ET,Yale,3,vs,Princeton,1,,,nc,True,True,False,False,20152016
Fri.,2015-10-30,4:30 ET,Maine,4,vs,Massachusetts,5,OT,,nc,True,True,False,True,20152016
Fri.,2015-10-30,7:00 ET,RPI,5,@,Union,1,,,ec,True,False,False,False,20152016
Fri.,2015-10-30,7:05 ET,Boston University,3,@,Merrimack,4,,,he,True,False,False,False,20152016
Fri.,2015-10-30,7:05 ET,Boston University,3,@,Merrimack,4,,,he,True,False,False,False,20152016
Fri.,2015-10-30,7:00 ET,Omaha,2,@,Western Michigan,4,,,NT,True,False,False,False,20152016
Fri.,2015-10-30,7:37 CT,Miami,0,@,St. Cloud State,3,,,nt,True,False,False,False,20152016
Fri.,2015-10-30,7:37 MT,North Dakota,5,@,Colorado College,2,,,nt,True,False,False,False,20152016
Fri.,2015-10-30,7:05 ET,Cornell,3,@,Niagara,2,OT,,nc,True,False,False,True,20152016
Fri.,2015-10-30,7:35 ET,Robert Morris,3,@,Michigan,5,,,nc,True,False,False,False,20152016
Fri.,2015-10-30,7:05 ET,Mercyhurst,2,@,Ohio State,1,,,nc,True,False,False,False,20152016
Fri.,2015-10-30,7:00 CT,Arizona State,1,@,Wisconsin,5,,,nc,True,False,False,False,20152016
Fri.,2015-10-30,7:07 ET,St. Lawrence,4,@,Penn State,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-30,7:00 ET,Providence,7,@,Colgate,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-30,7:00 ET,Denver,3,@,Boston College,4,,,nc,True,False,False,False,20152016
Fri.,2015-10-30,7:07 CT,UMass Lowell,1,@,Minnesota Duluth,2,,,nc,True,False,False,False,20152016
Fri.,2015-10-30,7:37 ET,uah,5,@,Lake Superior,4,OT,,wc,True,False,False,True,20152016
Fri.,2015-10-30,7:07 ET,Ferris State,4,@,Michigan Tech,5,OT,,wc,True,False,False,True,20152016
Fri.,2015-10-30,7:07 ET,Bemidji State,0,@,Northern Michigan,0,OT,,wc,True,False,False,True,20152016
Fri.,2015-10-30,7:07 CT,Alaska,2,@,Minnesota State,5,,,wc,True,False,False,False,20152016
Sat.,2015-10-31,7:05 ET,RIT,6,@,aic,2,,,ah,True,False,False,False,20152016
Sat.,2015-10-31,3:05 ET,Bentley,2,@,Army,2,OT,,ah,True,False,False,True,20152016
Sat.,2015-10-31,7:05 ET,Canisius,0,@,Sacred Heart,4,,,ah,True,False,False,False,20152016
Sat.,2015-10-31,7:30 ET,Massachusetts,1,vs,Yale,6,,,nc,True,True,False,False,20152016
Sat.,2015-10-31,4:30 ET,Maine,1,vs,Princeton,3,,,nc,True,True,False,False,20152016
Sat.,2015-10-31,7:30 ET,Harvard,7,@,Dartmouth,0,,,ec,True,False,False,False,20152016
Sat.,2015-10-31,7:00 ET,Union,2,@,RPI,3,,,ec,True,False,False,False,20152016
Sat.,2015-10-31,7:05 ET,New Hampshire,4,@,Merrimack,2,,,he,True,False,False,False,20152016
Sat.,2015-10-31,7:05 ET,New Hampshire,4,@,Merrimack,2,,,he,True,False,False,False,20152016
Sat.,2015-10-31,7:05 ET,Northeastern,3,@,Vermont,3,OT,,he,True,False,False,True,20152016
Sat.,2015-10-31,3:05 ET,Notre Dame,2,@,Connecticut,1,,,he,True,False,False,False,20152016
Sat.,2015-10-31,7:07 CT,Miami,1,@,St. Cloud State,3,,,nt,True,False,False,False,20152016
Sat.,2015-10-31,7:37 MT,North Dakota,2,@,Colorado College,0,,,nt,True,False,False,False,20152016
Sat.,2015-10-31,7:00 ET,Omaha,1,@,Western Michigan,6,,,NT,True,False,False,False,20152016
Sat.,2015-10-31,4:05 ET,Mercyhurst,1,@,Ohio State,5,,,nc,True,False,False,False,20152016
Sat.,2015-10-31,3:05 ET,Robert Morris,4,@,Michigan,0,,,nc,True,False,False,False,20152016
Sat.,2015-10-31,7:00 CT,Arizona State,1,@,Wisconsin,2,,,nc,True,False,False,False,20152016
Sat.,2015-10-31,7:00 ET,Niagara,0,@,Cornell,4,,,nc,True,False,False,False,20152016
Sat.,2015-10-31,7:30 ET,Holy Cross,7,@,Brown,5,,,nc,True,False,False,False,20152016
Sat.,2015-10-31,7:00 ET,Providence,4,@,Colgate,3,,,nc,True,False,False,False,20152016
Sat.,2015-10-31,4:05 ET,Denver,4,@,Boston University,5,OT,,nc,True,False,False,True,20152016
Sat.,2015-10-31,7:07 CT,UMass Lowell,6,@,Minnesota Duluth,3,,,nc,True,False,False,False,20152016
