Day,Date,Time,Visitor_Team,Visitor_Score,Location_Indicator,Home_Team,Home_Score,OT_Info,Notes,Type,Is_Final,Is_Neutral,Is_Exhibition,Is_OT,Season
Fri.,2012-10-05,6:15 AT,Regina,0,@,Alaska,6,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,3:00 ET,York,3,@,Connecticut,3,OT,,ex,True,False,True,True,20122013
Sat.,2012-10-06,3:00 ET,St. Thomas,1,@,Holy Cross,2,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:05 ET,Wilfrid Laurier,1,@,Mercyhurst,3,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:05 ET,Ottawa,1,@,RIT,8,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:05 ET,Western Ontario,2,@,Western Michigan,2,OT,,ex,True,False,True,True,20122013
Sat.,2012-10-06,7:05 ET,Ryerson,1,@,Lake Superior,2,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:00 CT,Alabama,1,@,uah,12,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:30 ET,Queens,0,@,Colgate,1,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:00 ET,Acadia,2,@,RPI,6,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:00 ET,Carleton,2,@,St. Lawrence,3,OT,,ex,True,False,True,True,20122013
Sat.,2012-10-06,4:00 ET,Toronto,2,@,UMass Lowell,5,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:05 ET,Concordia,1,@,Vermont,7,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:00 ET,St. Francis Xavier,2,@,New Hampshire,5,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:00 ET,New Brunswick,0,@,Boston College,6,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:05 MT,British Columbia,2,@,Denver,2,OT,,ex,True,False,True,True,20122013
Sat.,2012-10-06,7:05 AT,Regina,1,@,Alaska Anchorage,3,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,8:05 CT,US Under-18 Team,0,@,Wisconsin,5,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:05 CT,Lethbridge,0,@,Minnesota,7,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:05 ET,Brock,2,@,Michigan Tech,6,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,7:05 CT,Manitoba,3,@,North Dakota,5,,,ex,True,False,True,False,20122013
Sat.,2012-10-06,4:05 ET,Bowling Green,2,@,Niagara,2,OT,,nc,True,False,False,True,20122013
Sat.,2012-10-06,7:00 ET,Merrimack,4,@,Union,1,,,nc,True,False,False,False,20122013
Sat.,2012-10-06,7:00 ET,Merrimack,4,@,Union,1,,,nc,True,False,False,False,20122013
Sat.,2012-10-06,7:00 ET,Quinnipiac,2,@,Maine,1,,,nc,True,False,False,False,20122013
Sun.,2012-10-07,4:00 ET,St. Thomas,4,@,Sacred Heart,3,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,2:05 ET,Ottawa,5,@,Canisius,2,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,7:05 ET,Wilfrid Laurier,4,@,Robert Morris,10,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,3:05 ET,Ryerson,2,@,Ferris State,8,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,7:05 ET,Western Ontario,2,@,Miami,6,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,2:05 ET,Brock,0,@,Northern Michigan,2,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,2:05 ET,Waterloo,2,@,Ohio State,3,OT,,ex,True,False,True,True,20122013
Sun.,2012-10-07,5:05 ET,Ontario IT,1,@,Bowling Green,9,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,5:05 ET,US Under-18 Team,1,@,Notre Dame,1,OT,,ex,True,False,True,True,20122013
Sun.,2012-10-07,3:00 CT,Alabama,0,@,uah,10,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,4:00 ET,Acadia,2,@,Quinnipiac,0,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,4:00 ET,Carleton,6,@,Clarkson,2,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,2:00 ET,St. Francis Xavier,4,@,Northeastern,3,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,4:00 ET,New Brunswick,2,@,Maine,2,OT,,ex,True,False,True,True,20122013
Sun.,2012-10-07,1:00 ET,Toronto,0,@,Boston University,5,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,6:05 MT,British Columbia,1,@,Colorado College,3,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,5:05 CT,Lethbridge,1,@,Minnesota State,7,,,ex,True,False,True,False,20122013
Sun.,2012-10-07,5:00 CT,Manitoba,3,@,Bemidji State,3,OT,,ex,True,False,True,True,20122013
Mon.,2012-10-08,6:05 MT,British Columbia,4,@,Air Force,2,,,ex,True,False,True,False,20122013
Mon.,2012-10-08,7:05 ET,Windsor,1,@,Michigan State,6,,,ex,True,False,True,False,20122013
Mon.,2012-10-08,7:05 CT,Lethbridge,1,@,Omaha,4,,,ex,True,False,True,False,20122013
Tue.,2012-10-09,7:35 ET,Windsor,3,@,Michigan,7,,,ex,True,False,True,False,20122013
Tue.,2012-10-09,7:00 ET,Niagara,2,@,Colgate,10,,,nc,True,False,False,False,20122013
Wed.,2012-10-10,7:00 ET,Merrimack,2,@,Northeastern,4,,,he,True,False,False,False,20122013
Wed.,2012-10-10,7:00 ET,Merrimack,2,@,Northeastern,4,,,he,True,False,False,False,20122013
Thu.,2012-10-11,7:35 ET,RIT,5,@,Michigan,4,OT,,nc,True,False,False,True,20122013
Thu.,2012-10-11,7:35 ET,Michigan Tech,2,@,Lake Superior,4,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:35 CT,US Under-18 Team,4,@,North Dakota,6,,,ex,True,False,True,False,20122013
Fri.,2012-10-12,7:00 ET,Vermont,1,@,UMass Lowell,1,OT,,he,True,False,False,True,20122013
Fri.,2012-10-12,6:05 CT,Notre Dame,1,vs,Maine,0,,,nc,True,True,False,False,20122013
Fri.,2012-10-12,9:05 CT,Army,1,vs,Omaha,5,,,nc,True,True,False,False,20122013
Fri.,2012-10-12,5:05 AT,Air Force,3,vs,Alaska,3,OT,,nc,True,True,False,True,20122013
Fri.,2012-10-12,8:05 AT,Canisius,0,@,Alaska Anchorage,2,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:35 ET,RIT,2,@,Michigan,7,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:35 ET,Colgate,0,@,Miami,3,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:05 ET,St. Lawrence,4,@,Western Michigan,3,OT,,nc,True,False,False,True,20122013
Fri.,2012-10-12,7:05 ET,Union,5,@,Bowling Green,3,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:05 CT,Wisconsin,1,vs,Northern Michigan,2,,,nc,True,True,False,False,20122013
Fri.,2012-10-12,7:30 ET,aic,3,@,Penn State,2,OT,,nc,True,False,False,True,20122013
Fri.,2012-10-12,7:00 CT,Minnesota State,4,@,uah,1,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:00 ET,Ferris State,1,@,RPI,3,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:00 ET,Sacred Heart,2,@,Providence,8,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:00 ET,Connecticut,1,@,Massachusetts,4,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:30 ET,St. Cloud State,3,@,New Hampshire,5,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,6:05 CT,Michigan State,1,@,Minnesota,5,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:05 CT,Ohio State,2,@,Minnesota Duluth,6,,,nc,True,False,False,False,20122013
Fri.,2012-10-12,7:35 MT,Clarkson,4,@,Colorado College,5,,,nc,True,False,False,False,20122013
Sat.,2012-10-13,7:05 ET,Mercyhurst,1,@,Niagara,2,,,ah,True,False,False,False,20122013
Sat.,2012-10-13,7:05 CT,US Under-18 Team,3,@,Bemidji State,4,,,ex,True,False,True,False,20122013
Sat.,2012-10-13,7:00 ET,Boston College,1,@,Northeastern,3,,,he,True,False,False,False,20122013
Sat.,2012-10-13,7:00 ET,Providence,2,@,Boston University,4,,,he,True,False,False,False,20122013
Sat.,2012-10-13,3:30 CT,Maine,4,vs,Army,3,,,nc,True,True,False,False,20122013
Sat.,2012-10-13,6:30 CT,Notre Dame,3,vs,Omaha,2,,,nc,True,True,False,False,20122013
Sat.,2012-10-13,4:05 AT,Canisius,3,vs,Alaska,1,,,nc,True,True,False,False,20122013
Sat.,2012-10-13,7:05 AT,Air Force,3,@,Alaska Anchorage,3,OT,,nc,True,False,False,True,20122013
Sat.,2012-10-13,7:05 ET,Colgate,1,@,Miami,5,,,nc,True,False,False,False,20122013
Sat.,2012-10-13,7:05 ET,St. Lawrence,2,@,Western Michigan,3,,,nc,True,False,False,False,20122013
Sat.,2012-10-13,7:05 ET,Union,4,@,Bowling Green,1,,,nc,True,False,False,False,20122013
Sat.,2012-10-13,7:05 CT,Wisconsin,2,vs,Northern Michigan,4,,,nc,True,True,False,False,20122013
Sat.,2012-10-13,7:00 ET,aic,3,@,Penn State,4,OT,,nc,True,False,False,True,20122013
Sat.,2012-10-13,7:00 CT,Minnesota State,2,@,uah,2,OT,,nc,True,False,False,True,20122013
Sat.,2012-10-13,4:00 ET,Robert Morris,0,@,Quinnipiac,4,,,nc,True,False,False,False,20122013
Sat.,2012-10-13,7:00 ET,Ferris State,2,@,RPI,2,OT,,nc,True,False,False,True,20122013
Sat.,2012-10-13,7:00 ET,St. Cloud State,2,@,New Hampshire,4,,,nc,True,False,False,False,20122013
Sat.,2012-10-13,7:05 ET,Lake Superior,4,@,Michigan Tech,8,,,nc,True,False,False,False,20122013
Sat.,2012-10-13,8:05 CT,Michigan State,1,@,Minnesota,7,,,nc,True,False,False,False,20122013
Sat.,2012-10-13,7:05 CT,Ohio State,3,@,Minnesota Duluth,2,,,nc,True,False,False,False,20122013
Sat.,2012-10-13,7:05 MT,Clarkson,4,@,Colorado College,5,,,nc,True,False,False,False,20122013
Sun.,2012-10-14,12:00 ET,Robert Morris,4,@,Quinnipiac,0,,,nc,True,False,False,False,20122013
Tue.,2012-10-16,7:05 ET,Sacred Heart,1,@,Bentley,7,,,ah,True,False,False,False,20122013
Tue.,2012-10-16,7:05 ET,Holy Cross,6,@,aic,2,,,ah,True,False,False,False,20122013
Thu.,2012-10-18,7:35 ET,Minnesota Duluth,3,@,Notre Dame,1,,,nc,True,False,False,False,20122013
Fri.,2012-10-19,8:05 AT,Merrimack,2,@,Alaska,3,,,nc,True,False,False,False,20122013
Fri.,2012-10-19,8:05 AT,Merrimack,2,@,Alaska,3,,,nc,True,False,False,False,20122013
Fri.,2012-10-19,5:05 AT,North Dakota,5,vs,Alaska Anchorage,0,,,nc,True,True,False,False,20122013
