Date,HomeTeam,AwayTeam,NeutralSite,Season
2027-01-08,Omaha,Arizona State,False,20262027
2027-01-08,Minnesota Duluth,Colorado College,False,20262027
2027-01-08,Miami,North Dakota,False,20262027
2027-01-08,Maine,Providence,False,20262027
2027-01-08,Merrimack,New Hampshire,False,20262027
2027-01-08,St. Lawrence,Yale,False,20262027
2027-01-08,Union,Cornell,False,20262027
2027-01-08,Western Michigan,Denver,False,20262027
2027-01-08,Clarkson,Brown,False,20262027
2027-01-08,Harvard,Quinnipiac,False,20262027
2027-01-08,RIT,Robert Morris,False,20262027
2027-01-08,Niagara,Bentley,False,20262027
2027-01-08,Canisius,Holy Cross,False,20262027
2027-01-08,Sacred Heart,Air Force,False,20262027
2027-01-08,Bowling Green,Lake Superior,False,20262027
2027-01-08,Ferris State,Minnesota State,False,20262027
2027-01-08,Northern Michigan,Bemidji State,False,20262027
2027-01-08,Dartmouth,Princeton,False,20262027
2027-01-08,Augustana,Michigan Tech,False,20262027
2027-01-09,Lindenwood,mvl,False,20262027
2027-01-09,Omaha,Arizona State,False,20262027
2027-01-09,Minnesota Duluth,Colorado College,False,20262027
2027-01-09,Clarkson,Yale,False,20262027
2027-01-09,Western Michigan,Denver,False,20262027
2027-01-09,St. Thomas,St. Cloud State,False,20262027
2027-01-09,Miami,North Dakota,False,20262027
2027-01-09,Maine,Providence,False,20262027
2027-01-09,New Hampshire,Merrimack,False,20262027
2027-01-09,Massachusetts,Boston University,False,20262027
2027-01-09,RPI,Cornell,False,20262027
2027-01-09,Canisius,Holy Cross,False,20262027
2027-01-09,Harvard,Princeton,False,20262027
2027-01-09,Sacred Heart,Air Force,False,20262027
2027-01-09,Niagara,Bentley,False,20262027
2027-01-09,RIT,Robert Morris,False,20262027
2027-01-09,Augustana,Michigan Tech,False,20262027
2027-01-09,Dartmouth,Quinnipiac,False,20262027
2027-01-09,Ferris State,Minnesota State,False,20262027
2027-01-09,Northern Michigan,Bemidji State,False,20262027
2027-01-09,Union,Colgate,False,20262027
2027-01-09,St. Lawrence,Brown,False,20262027
2027-01-09,Bowling Green,Lake Superior,False,20262027
2027-01-15,Connecticut,Maine,False,20262027
2027-01-15,Providence,Boston College,False,20262027
2027-01-15,New Hampshire,Northeastern,False,20262027
2027-01-15,Vermont,Merrimack,False,20262027
2027-01-15,UMass Lowell,Boston University,False,20262027
2027-01-15,Arizona State,Minnesota Duluth,False,20262027
2027-01-15,St. Cloud State,Miami,False,20262027
2027-01-15,Western Michigan,Omaha,False,20262027
2027-01-15,Quinnipiac,Colgate,False,20262027
2027-01-15,LIU,Alaska,False,20262027
2027-01-15,North Dakota,St. Thomas,False,20262027
2027-01-15,Stonehill,Lindenwood,False,20262027
2027-01-15,Yale,RPI,False,20262027
2027-01-15,Harvard,Clarkson,False,20262027
2027-01-15,Princeton,Cornell,False,20262027
2027-01-15,Dartmouth,St. Lawrence,False,20262027
2027-01-15,Michigan Tech,Ferris State,False,20262027
2027-01-15,Lake Superior,Northern Michigan,False,20262027
2027-01-15,Bemidji State,Bowling Green,False,20262027
2027-01-15,Minnesota State,Augustana,False,20262027
2027-01-15,Air Force,RIT,False,20262027
2027-01-15,Holy Cross,Niagara,False,20262027
2027-01-15,Robert Morris,Army,False,20262027
2027-01-15,Bentley,Sacred Heart,False,20262027
2027-01-15,Brown,Union,False,20262027
2027-01-16,Harvard,St. Lawrence,False,20262027
2027-01-16,Vermont,Merrimack,False,20262027
2027-01-16,Boston College,Providence,False,20262027
2027-01-16,Arizona State,Minnesota Duluth,False,20262027
2027-01-16,LIU,Alaska,False,20262027
2027-01-16,Western Michigan,Omaha,False,20262027
2027-01-16,Denver,Colorado College,False,20262027
2027-01-16,North Dakota,St. Thomas,False,20262027
2027-01-16,Stonehill,Lindenwood,False,20262027
2027-01-16,St. Cloud State,Miami,False,20262027
2027-01-16,Quinnipiac,Cornell,False,20262027
2027-01-16,Yale,Union,False,20262027
2027-01-16,Princeton,Colgate,False,20262027
2027-01-16,Brown,RPI,False,20262027
2027-01-16,Michigan Tech,Ferris State,False,20262027
2027-01-16,Lake Superior,Northern Michigan,False,20262027
2027-01-16,Bemidji State,Bowling Green,False,20262027
2027-01-16,Minnesota State,Augustana,False,20262027
2027-01-16,Robert Morris,Army,False,20262027
2027-01-16,Air Force,RIT,False,20262027
2027-01-16,Holy Cross,Niagara,False,20262027
2027-01-16,Bentley,Sacred Heart,False,20262027
2027-01-16,Dartmouth,Clarkson,False,20262027
2027-01-21,Bentley,Stonehill,False,20262027
2027-01-22,Lindenwood,Alaska,False,20262027
2027-01-22,St. Thomas,Western Michigan,False,20262027
2027-01-22,Miami,Arizona State,False,20262027
2027-01-22,Omaha,North Dakota,False,20262027
2027-01-22,Colorado College,St. Cloud State,False,20262027
2027-01-22,Minnesota Duluth,Denver,False,20262027
2027-01-22,Maine,UMass Lowell,False,20262027
2027-01-22,Massachusetts,Vermont,False,20262027
2027-01-22,Boston University,Providence,False,20262027
2027-01-22,LIU,Alaska Anchorage,False,20262027
2027-01-22,Colgate,Dartmouth,False,20262027
2027-01-22,St. Lawrence,Clarkson,False,20262027
2027-01-22,Cornell,Harvard,False,20262027
2027-01-22,Yale,Princeton,False,20262027
2027-01-22,Michigan Tech,Northern Michigan,False,20262027
2027-01-22,Bowling Green,Minnesota State,False,20262027
2027-01-22,Augustana,Lake Superior,False,20262027
2027-01-22,Robert Morris,Sacred Heart,False,20262027
2027-01-22,Niagara,Air Force,False,20262027
2027-01-22,RIT,Holy Cross,False,20262027
2027-01-22,Army,Canisius,False,20262027
2027-01-22,Brown,Quinnipiac,False,20262027
2027-01-23,Massachusetts,Vermont,False,20262027
2027-01-23,Maine,UMass Lowell,False,20262027
2027-01-23,Miami,Arizona State,False,20262027
2027-01-23,St. Thomas,Western Michigan,False,20262027
2027-01-23,Providence,Boston University,False,20262027
2027-01-23,Minnesota Duluth,Denver,False,20262027
2027-01-23,Omaha,North Dakota,False,20262027
2027-01-23,Lindenwood,Alaska,False,20262027
2027-01-23,Colorado College,St. Cloud State,False,20262027
2027-01-23,Colgate,Harvard,False,20262027
2027-01-23,LIU,Alaska Anchorage,False,20262027
2027-01-23,Clarkson,St. Lawrence,False,20262027
2027-01-23,Yale,Quinnipiac,False,20262027
2027-01-23,Brown,Princeton,False,20262027
2027-01-23,Northern Michigan,Michigan Tech,False,20262027
2027-01-23,Bowling Green,Minnesota State,False,20262027
2027-01-23,Augustana,Lake Superior,False,20262027
2027-01-23,Army,Canisius,False,20262027
2027-01-23,RIT,Holy Cross,False,20262027
2027-01-23,Niagara,Air Force,False,20262027
2027-01-23,Robert Morris,Sacred Heart,False,20262027
2027-01-23,Cornell,Dartmouth,False,20262027
2027-01-23,Union,RPI,False,20262027
2027-01-26,Quinnipiac,Princeton,False,20262027
2027-01-29,Canisius,Bentley,False,20262027
2027-01-29,Harvard,Vermont,False,20262027
2027-01-29,Stonehill,Alaska Anchorage,False,20262027
2027-01-29,LIU,Lindenwood,False,20262027
2027-01-29,Boston College,Boston University,False,20262027
2027-01-29,Cornell,Colgate,False,20262027
2027-01-29,Omaha,Minnesota Duluth,False,20262027
2027-01-29,Union,St. Lawrence,False,20262027
2027-01-29,Lake Superior,Michigan Tech,False,20262027
2027-01-29,Northern Michigan,Ferris State,False,20262027
2027-01-29,Minnesota State,Bemidji State,False,20262027
2027-01-29,RIT,Army,False,20262027
2027-01-29,RPI,Clarkson,False,20262027
2027-01-30,Colorado College,Denver,False,20262027
2027-01-30,Western Michigan,Michigan,False,20262027
2027-01-30,Brown,Princeton,False,20262027
2027-01-30,Stonehill,Alaska Anchorage,False,20262027
2027-01-30,LIU,Lindenwood,False,20262027
2027-01-30,Omaha,Minnesota Duluth,False,20262027
2027-01-30,Union,Clarkson,False,20262027
2027-01-30,RIT,Army,False,20262027
2027-01-30,RPI,St. Lawrence,False,20262027
2027-01-30,Lake Superior,Michigan Tech,False,20262027
2027-01-30,Northern Michigan,Ferris State,False,20262027
2027-01-30,Minnesota State,Bemidji State,False,20262027
2027-01-30,Canisius,Bentley,False,20262027
2027-01-30,Holy Cross,Robert Morris,False,20262027
2027-01-30,Colgate,Cornell,False,20262027
2027-01-31,Holy Cross,Robert Morris,False,20262027
2027-01-31,Merrimack,Dartmouth,False,20262027
2027-02-01,Northeastern,Harvard,True,20262027
2027-02-01,Boston College,Boston University,True,20262027
2027-02-02,Providence,Brown,False,20262027
2027-02-05,Bentley,Holy Cross,False,20262027
2027-02-05,Lindenwood,Stonehill,False,20262027
2027-02-05,North Dakota,Colorado College,False,20262027
2027-02-05,Denver,Arizona State,False,20262027
2027-02-05,Western Michigan,St. Cloud State,False,20262027
2027-02-05,St. Thomas,Miami,False,20262027
2027-02-05,UMass Lowell,Merrimack,False,20262027
2027-02-05,Connecticut,Northeastern,False,20262027
2027-02-05,Maine,Boston University,False,20262027
2027-02-05,Dartmouth,Harvard,False,20262027
2027-02-05,St. Lawrence,Cornell,False,20262027
2027-02-05,Vermont,Boston College,False,20262027
2027-02-05,Clarkson,Colgate,False,20262027
2027-02-05,Canisius,Air Force,False,20262027
2027-02-05,Brown,Yale,False,20262027
2027-02-05,Sacred Heart,RIT,False,20262027
2027-02-05,Michigan Tech,Minnesota State,False,20262027
2027-02-05,Bowling Green,Northern Michigan,False,20262027
2027-02-05,Army,Niagara,False,20262027
2027-02-05,Ferris State,Augustana,False,20262027
2027-02-05,Quinnipiac,RPI,False,20262027
2027-02-05,Princeton,Union,False,20262027
2027-02-05,Bemidji State,Lake Superior,False,20262027
2027-02-06,Clarkson,Cornell,False,20262027
2027-02-06,Providence,LIU,False,20262027
2027-02-06,Lindenwood,Stonehill,False,20262027
2027-02-06,St. Thomas,Miami,False,20262027
2027-02-06,Western Michigan,St. Cloud State,False,20262027
2027-02-06,Denver,Arizona State,False,20262027
2027-02-06,North Dakota,Colorado College,False,20262027
2027-02-06,New Hampshire,Massachusetts,False,20262027
2027-02-06,Princeton,RPI,False,20262027
2027-02-06,Holy Cross,Bentley,False,20262027
2027-02-06,Quinnipiac,Union,False,20262027
2027-02-06,Bowling Green,Northern Michigan,False,20262027
2027-02-06,Ferris State,Augustana,False,20262027
2027-02-06,Bemidji State,Lake Superior,False,20262027
2027-02-06,Michigan Tech,Minnesota State,False,20262027
2027-02-06,Army,Niagara,False,20262027
2027-02-06,Canisius,Air Force,False,20262027
2027-02-06,Sacred Heart,RIT,False,20262027
2027-02-06,St. Lawrence,Colgate,False,20262027
2027-02-07,Robert Morris,Penn State,False,20262027
2027-02-08,Northeastern,BC/BU,True,20262027
2027-02-08,Boston College,Harvard/Northeastern,True,20262027
2027-02-08,BC/BU,Harvard,True,20262027
2027-02-08,Boston University,Northeastern/Harvard,True,20262027
2027-02-12,Stonehill,LIU,False,20262027
2027-02-12,Alaska Anchorage,Lindenwood,False,20262027
2027-02-12,Minnesota Duluth,St. Thomas,False,20262027
2027-02-12,Miami,Denver,False,20262027
2027-02-12,Colorado College,Western Michigan,False,20262027
2027-02-12,St. Cloud State,Omaha,False,20262027
2027-02-12,Arizona State,North Dakota,False,20262027
2027-02-12,UMass Lowell,Northeastern,False,20262027
2027-02-12,Massachusetts,New Hampshire,False,20262027
2027-02-12,Merrimack,Maine,False,20262027
2027-02-12,Providence,Vermont,False,20262027
2027-02-12,St. Lawrence,Princeton,False,20262027
2027-02-12,Dartmouth,RPI,False,20262027
2027-02-12,Colgate,Brown,False,20262027
2027-02-12,Clarkson,Quinnipiac,False,20262027
2027-02-12,Harvard,Union,False,20262027
2027-02-12,Ferris State,Bemidji State,False,20262027
2027-02-12,Augustana,Bowling Green,False,20262027
2027-02-12,RIT,Bentley,False,20262027
2027-02-12,Air Force,Holy Cross,False,20262027
2027-02-12,Robert Morris,Canisius,False,20262027
2027-02-12,Sacred Heart,Army,False,20262027
2027-02-12,Cornell,Yale,False,20262027
2027-02-13,UMass Lowell,Northeastern,False,20262027
2027-02-13,Connecticut,Boston College,False,20262027
2027-02-13,Arizona State,North Dakota,False,20262027
2027-02-13,St. Cloud State,Omaha,False,20262027
2027-02-13,Massachusetts,New Hampshire,False,20262027
2027-02-13,Miami,Denver,False,20262027
2027-02-13,Minnesota Duluth,St. Thomas,False,20262027
2027-02-13,Alaska Anchorage,Lindenwood,False,20262027
2027-02-13,Stonehill,LIU,False,20262027
2027-02-13,Colorado College,Western Michigan,False,20262027
2027-02-13,Clarkson,Princeton,False,20262027
2027-02-13,Dartmouth,Union,False,20262027
2027-02-13,Cornell,Brown,False,20262027
2027-02-13,Harvard,RPI,False,20262027
2027-02-13,St. Lawrence,Quinnipiac,False,20262027
2027-02-13,Colgate,Yale,False,20262027
2027-02-13,Ferris State,Bemidji State,False,20262027
2027-02-13,Augustana,Bowling Green,False,20262027
2027-02-13,RIT,Bentley,False,20262027
2027-02-13,Sacred Heart,Army,False,20262027
2027-02-13,Air Force,Holy Cross,False,20262027
2027-02-13,Robert Morris,Canisius,False,20262027
2027-02-19,Vermont,Connecticut,False,20262027
2027-02-19,Providence,Northeastern,False,20262027
2027-02-19,Merrimack,Boston College,False,20262027
2027-02-19,Omaha,Colorado College,False,20262027
2027-02-19,St. Thomas,Arizona State,False,20262027
2027-02-19,Harvard,Colgate,False,20262027
2027-02-19,Denver,St. Cloud State,False,20262027
2027-02-19,North Dakota,Miami,False,20262027
2027-02-19,LIU,Stonehill,False,20262027
2027-02-19,Boston University,New Hampshire,False,20262027
2027-02-19,Western Michigan,Minnesota Duluth,False,20262027
2027-02-19,Union,Quinnipiac,False,20262027
2027-02-19,Brown,St. Lawrence,False,20262027
2027-02-19,Dartmouth,Cornell,False,20262027
2027-02-19,RPI,Princeton,False,20262027
2027-02-19,Yale,Clarkson,False,20262027
2027-02-19,Lake Superior,Ferris State,False,20262027
2027-02-19,Bowling Green,Michigan Tech,False,20262027
2027-02-19,Minnesota State,Northern Michigan,False,20262027
2027-02-19,Bemidji State,Augustana,False,20262027
2027-02-19,Bentley,Canisius,False,20262027
2027-02-19,Robert Morris,RIT,False,20262027
2027-02-19,Niagara,Sacred Heart,False,20262027
2027-02-20,Vermont,Connecticut,False,20262027
2027-02-20,New Hampshire,Boston University,False,20262027
2027-02-20,UMass Lowell,Massachusetts,False,20262027
2027-02-20,North Dakota,Miami,False,20262027
2027-02-20,Alaska Anchorage,Alaska,False,20262027
2027-02-20,St. Thomas,Arizona State,False,20262027
2027-02-20,Omaha,Colorado College,False,20262027
2027-02-20,LIU,Stonehill,False,20262027
2027-02-20,Yale,St. Lawrence,False,20262027
2027-02-20,Western Michigan,Minnesota Duluth,False,20262027
2027-02-20,RPI,Quinnipiac,False,20262027
2027-02-20,Denver,St. Cloud State,False,20262027
2027-02-20,Harvard,Cornell,False,20262027
2027-02-20,Brown,Clarkson,False,20262027
2027-02-20,Union,Princeton,False,20262027
2027-02-20,Minnesota State,Northern Michigan,False,20262027
2027-02-20,Bowling Green,Michigan Tech,False,20262027
2027-02-20,Lake Superior,Ferris State,False,20262027
2027-02-20,Bemidji State,Augustana,False,20262027
2027-02-20,Robert Morris,RIT,False,20262027
2027-02-20,Dartmouth,Colgate,False,20262027
2027-02-20,Niagara,Sacred Heart,False,20262027
2027-02-20,Bentley,Canisius,False,20262027
2027-02-20,Army,Air Force,False,20262027
2027-02-21,Lindenwood,mvl,False,20262027
2027-02-25,Niagara,RIT,False,20262027
2027-02-25,Massachusetts,Connecticut,False,20262027
2027-02-26,St. Cloud State,St. Thomas,False,20262027
2027-02-26,Miami,Western Michigan,False,20262027
2027-02-26,Denver,Colorado College,False,20262027
2027-02-26,Arizona State,Omaha,False,20262027
2027-02-26,Minnesota Duluth,North Dakota,False,20262027
2027-02-26,New Hampshire,Providence,False,20262027
2027-02-26,Maine,Northeastern,False,20262027
2027-02-26,Quinnipiac,Yale,False,20262027
2027-02-26,Colgate,Union,False,20262027
2027-02-26,Cornell,RPI,False,20262027
2027-02-26,Boston College,Boston University,False,20262027
2027-02-26,Princeton,Brown,False,20262027
2027-02-26,Clarkson,Dartmouth,False,20262027
2027-02-26,Northern Michigan,Lake Superior,False,20262027
2027-02-26,Ferris State,Bowling Green,False,20262027
2027-02-26,Michigan Tech,Bemidji State,False,20262027
2027-02-26,Augustana,Minnesota State,False,20262027
2027-02-26,Air Force,Robert Morris,False,20262027
2027-02-26,Canisius,Niagara,False,20262027
2027-02-26,Bentley,Army,False,20262027
2027-02-26,Sacred Heart,Holy Cross,False,20262027
2027-02-26,St. Lawrence,Harvard,False,20262027
2027-02-27,Boston University,Boston College,False,20262027
2027-02-27,Merrimack,Vermont,False,20262027
2027-02-27,Providence,New Hampshire,False,20262027
2027-02-27,Connecticut,Massachusetts,False,20262027
2027-02-27,St. Cloud State,St. Thomas,False,20262027
2027-02-27,Colorado College,Denver,False,20262027
2027-02-27,Minnesota Duluth,North Dakota,False,20262027
2027-02-27,Arizona State,Omaha,False,20262027
2027-02-27,Cornell,Union,False,20262027
2027-02-27,Miami,Western Michigan,False,20262027
2027-02-27,Maine,Northeastern,False,20262027
2027-02-27,St. Lawrence,Dartmouth,False,20262027
2027-02-27,Northern Michigan,Lake Superior,False,20262027
2027-02-27,Quinnipiac,Brown,False,20262027
2027-02-27,Clarkson,Harvard,False,20262027
2027-02-27,Colgate,RPI,False,20262027
2027-02-27,Ferris State,Bowling Green,False,20262027
2027-02-27,Michigan Tech,Bemidji State,False,20262027
2027-02-27,Augustana,Minnesota State,False,20262027
2027-02-27,Air Force,Robert Morris,False,20262027
2027-02-27,Bentley,Army,False,20262027
2027-02-27,Holy Cross,Sacred Heart,False,20262027
2027-02-27,RIT,Canisius,False,20262027
2027-02-27,Alaska,Alaska Anchorage,False,20262027
2027-02-27,Princeton,Yale,False,20262027
2027-03-04,Connecticut,Providence,False,20262027
2027-03-05,UMass Lowell,Merrimack,False,20262027
2027-03-05,Boston University,Northeastern,False,20262027
2027-03-05,Boston College,Massachusetts,False,20262027
2027-03-06,New Hampshire,Connecticut,False,20262027
2027-03-06,Northeastern,Boston College,False,20262027
2027-03-06,Maine,Vermont,False,20262027
